name,virus,subtype,bootstrap support
MH656622|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident87.500,HCV,1b,100.0
MH656629|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident86.364,HCV,1b,100.0
MH656624|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident86.364,HCV,1b,100.0
MH656625|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident85.227,HCV,1b,100.0
MH656626|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident87.500,HCV,1b,100.0
MH656630|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident87.500,HCV,1b,100.0
MH656631|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident87.500,HCV,1b,100.0
MH614260|geneNS5B|query2-628|h77_aa137-345|extracted_nt627|aligned_aa209|pident73.684,HCV,3a,100.0
MH656633|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident87.500,HCV,1b,100.0
MH656634|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident88.636,HCV,1b,100.0
MH656636|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident87.500,HCV,1b,100.0
MH590700|geneNS5B|query7615-9387|h77_aa1-591|extracted_nt1773|aligned_aa591|pident76.650,HCV,2b,43.0
MH656640|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident86.364,HCV,1b,100.0
MH656632|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident87.500,HCV,1b,100.0
MH656641|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident87.500,HCV,1b,100.0
MH656638|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident86.364,HCV,1b,100.0
MH656639|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident86.364,HCV,1b,100.0
MH656643|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident87.500,HCV,1b,100.0
MH656623|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident86.364,HCV,1b,100.0
MH656646|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident86.364,HCV,1b,100.0
MH656645|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident85.227,HCV,1b,100.0
MH656637|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident87.500,HCV,1b,100.0
MH656648|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident86.364,HCV,1b,100.0
MH656635|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident87.500,HCV,1b,100.0
MH614251|geneNS5B|query2-628|h77_aa137-345|extracted_nt627|aligned_aa209|pident95.215,HCV,1a,100.0
MH656651|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident88.636,HCV,1b,99.0
MH656655|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident87.500,HCV,1b,100.0
MH656652|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident87.500,HCV,1b,100.0
MH656654|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident86.364,HCV,1b,100.0
MH656656|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident87.500,HCV,1b,100.0
MH656658|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident87.500,HCV,1b,100.0
MH656659|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident87.500,HCV,1b,100.0
MH656661|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident87.500,HCV,1b,100.0
MH656660|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident87.500,HCV,1b,100.0
MH656668|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident85.227,HCV,1b,100.0
MH656664|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident87.500,HCV,1b,100.0
MH656667|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident87.500,HCV,1b,100.0
MH656666|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident88.636,HCV,1b,100.0
MH656669|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident87.500,HCV,1b,100.0
MH656670|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident86.364,HCV,1b,100.0
MH656647|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident86.364,HCV,1b,100.0
MH607837|geneNS5B|query1-432|h77_aa224-367|extracted_nt432|aligned_aa144|pident75.000,HCV,4k,100.0
MH656650|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident87.500,HCV,1b,100.0
MH656673|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident87.500,HCV,1b,100.0
MH656674|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident85.227,HCV,1b,100.0
MH656676|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident87.500,HCV,1b,100.0
MH656644|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident87.500,HCV,1b,100.0
MH656671|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident87.500,HCV,1b,100.0
MH656677|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident86.364,HCV,1b,100.0
MH656679|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident88.636,HCV,1b,100.0
MH656680|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident87.500,HCV,1b,100.0
MH656684|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident87.500,HCV,1b,100.0
MH656683|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident88.636,HCV,1b,100.0
MH656678|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident86.364,HCV,1b,100.0
MH656672|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident87.500,HCV,1b,100.0
MH656686|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident85.227,HCV,1b,100.0
MH656682|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident87.500,HCV,1b,100.0
MH656681|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident86.364,HCV,1b,100.0
MH656657|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident88.636,HCV,1b,100.0
MH656687|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident87.500,HCV,1b,100.0
MH665987|geneNS5B|query3-380|h77_aa220-345|extracted_nt378|aligned_aa126|pident88.889,HCV,1b,100.0
MH656642|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident86.364,HCV,1b,100.0
MH665989|geneNS5B|query3-380|h77_aa220-345|extracted_nt378|aligned_aa126|pident88.095,HCV,1b,100.0
MH665991|geneNS5B|query3-380|h77_aa220-345|extracted_nt378|aligned_aa126|pident88.095,HCV,1b,100.0
MH665993|geneNS5B|query3-380|h77_aa220-345|extracted_nt378|aligned_aa126|pident87.302,HCV,1b,100.0
MH665985|geneNS5B|query3-380|h77_aa220-345|extracted_nt378|aligned_aa126|pident88.095,HCV,1b,100.0
MH665992|geneNS5B|query3-380|h77_aa220-345|extracted_nt378|aligned_aa126|pident97.619,HCV,1a,100.0
MH665988|geneNS5B|query3-380|h77_aa220-345|extracted_nt378|aligned_aa126|pident88.889,HCV,1b,100.0
MH665995|geneNS5B|query3-380|h77_aa220-345|extracted_nt378|aligned_aa126|pident87.302,HCV,1b,100.0
MH665990|geneNS5B|query3-380|h77_aa220-345|extracted_nt378|aligned_aa126|pident87.302,HCV,1b,100.0
MH665998|geneNS5B|query3-380|h77_aa220-345|extracted_nt378|aligned_aa126|pident86.508,HCV,1b,100.0
MH666000|geneNS5B|query3-380|h77_aa220-345|extracted_nt378|aligned_aa126|pident88.095,HCV,1b,100.0
MH665999|geneNS5B|query3-380|h77_aa220-345|extracted_nt378|aligned_aa126|pident89.683,HCV,1b,100.0
MH666001|geneNS5B|query3-380|h77_aa220-345|extracted_nt378|aligned_aa126|pident86.508,HCV,1b,100.0
MH666002|geneNS5B|query3-380|h77_aa220-345|extracted_nt378|aligned_aa126|pident88.889,HCV,1b,100.0
MH665996|geneNS5B|query3-380|h77_aa220-345|extracted_nt378|aligned_aa126|pident88.095,HCV,1b,100.0
MH666006|geneNS5B|query3-380|h77_aa220-345|extracted_nt378|aligned_aa126|pident88.095,HCV,1b,100.0
MH666003|geneNS5B|query3-380|h77_aa220-345|extracted_nt378|aligned_aa126|pident77.778,HCV,2c,100.0
MH666005|geneNS5B|query3-380|h77_aa220-345|extracted_nt378|aligned_aa126|pident88.095,HCV,1b,100.0
MH666009|geneNS5B|query3-380|h77_aa220-345|extracted_nt378|aligned_aa126|pident88.095,HCV,1b,100.0
MH666007|geneNS5B|query3-380|h77_aa220-345|extracted_nt378|aligned_aa126|pident88.889,HCV,1b,100.0
MH656675|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident86.364,HCV,1b,100.0
MH666010|geneNS5B|query3-380|h77_aa220-345|extracted_nt378|aligned_aa126|pident89.683,HCV,1b,100.0
MH666011|geneNS5B|query3-380|h77_aa220-345|extracted_nt378|aligned_aa126|pident89.683,HCV,1b,100.0
MH656662|geneNS5B|query6-269|h77_aa236-323|extracted_nt264|aligned_aa88|pident87.500,HCV,1b,100.0
MH666012|geneNS5B|query3-380|h77_aa220-345|extracted_nt378|aligned_aa126|pident87.302,HCV,1b,100.0
MH666015|geneNS5B|query3-380|h77_aa220-345|extracted_nt378|aligned_aa126|pident88.095,HCV,1b,100.0
MH666016|geneNS5B|query3-380|h77_aa220-345|extracted_nt378|aligned_aa126|pident87.302,HCV,1b,100.0
MH666014|geneNS5B|query3-380|h77_aa220-345|extracted_nt378|aligned_aa126|pident77.778,HCV,2c,100.0
MH666018|geneNS5B|query3-380|h77_aa220-345|extracted_nt378|aligned_aa126|pident88.095,HCV,1b,100.0
MH666017|geneNS5B|query3-380|h77_aa220-345|extracted_nt378|aligned_aa126|pident87.302,HCV,1b,100.0
MH666022|geneNS5B|query3-380|h77_aa220-345|extracted_nt378|aligned_aa126|pident84.921,HCV,1b,100.0
MH666020|geneNS5B|query3-380|h77_aa220-345|extracted_nt378|aligned_aa126|pident73.810,HCV,2k,100.0
MH666021|geneNS5B|query3-380|h77_aa220-345|extracted_nt378|aligned_aa126|pident77.778,HCV,2c,100.0
MH666024|geneNS5B|query3-380|h77_aa220-345|extracted_nt378|aligned_aa126|pident87.302,HCV,1b,100.0
MH666019|geneNS5B|query3-380|h77_aa220-345|extracted_nt378|aligned_aa126|pident88.095,HCV,1b,100.0
MH666023|geneNS5B|query3-380|h77_aa220-345|extracted_nt378|aligned_aa126|pident87.302,HCV,1b,100.0
MH665986|geneNS5B|query3-380|h77_aa220-345|extracted_nt378|aligned_aa126|pident87.302,HCV,1b,100.0
MH666028|geneNS5B|query3-380|h77_aa220-345|extracted_nt378|aligned_aa126|pident88.095,HCV,1b,100.0
MH666030|geneNS5B|query3-380|h77_aa220-345|extracted_nt378|aligned_aa126|pident88.889,HCV,1b,100.0
MH666032|geneNS5B|query3-380|h77_aa220-345|extracted_nt378|aligned_aa126|pident87.302,HCV,1b,100.0
MH666026|geneNS5B|query3-380|h77_aa220-345|extracted_nt378|aligned_aa126|pident88.095,HCV,1b,100.0
MH666027|geneNS5B|query3-380|h77_aa220-345|extracted_nt378|aligned_aa126|pident87.302,HCV,1b,100.0
MH666029|geneNS5B|query3-380|h77_aa220-345|extracted_nt378|aligned_aa126|pident87.302,HCV,1b,100.0
MH665997|geneNS5B|query3-380|h77_aa220-345|extracted_nt378|aligned_aa126|pident87.302,HCV,1b,100.0
MH666013|geneNS5B|query3-380|h77_aa220-345|extracted_nt378|aligned_aa126|pident76.190,HCV,2c,100.0
MH666033|geneNS5B|query3-380|h77_aa220-345|extracted_nt378|aligned_aa126|pident88.095,HCV,1b,100.0
MH666004|geneNS5B|query3-380|h77_aa220-345|extracted_nt378|aligned_aa126|pident87.302,HCV,1b,100.0
MH666034|geneNS5B|query3-380|h77_aa220-345|extracted_nt378|aligned_aa126|pident87.302,HCV,1b,100.0
MH666035|geneNS5B|query3-380|h77_aa220-345|extracted_nt378|aligned_aa126|pident87.302,HCV,1b,100.0
MH733164|geneNS5B|query1-813|h77_aa1-271|extracted_nt813|aligned_aa271|pident85.240,HCV,1b,100.0
MH733166|geneNS5B|query1-888|h77_aa1-296|extracted_nt888|aligned_aa296|pident87.162,HCV,1b,100.0
MH733191|geneNS5B|query1-888|h77_aa1-296|extracted_nt888|aligned_aa296|pident88.176,HCV,1b,100.0
MH733189|geneNS5B|query1-888|h77_aa1-296|extracted_nt888|aligned_aa296|pident86.824,HCV,1b,100.0
MH733172|geneNS5B|query1-870|h77_aa1-290|extracted_nt870|aligned_aa290|pident85.862,HCV,1b,100.0
MH733192|geneNS5B|query1-888|h77_aa1-296|extracted_nt888|aligned_aa296|pident87.838,HCV,1b,100.0
MH733200|geneNS5B|query72-887|h77_aa1-272|extracted_nt816|aligned_aa272|pident85.662,HCV,1b,100.0
MH733201|geneNS5B|query1-888|h77_aa1-296|extracted_nt888|aligned_aa296|pident88.176,HCV,1b,100.0
MH733179|geneNS5B|query1-888|h77_aa1-296|extracted_nt888|aligned_aa296|pident88.176,HCV,1b,100.0
MH733195|geneNS5B|query1-888|h77_aa1-296|extracted_nt888|aligned_aa296|pident87.500,HCV,1b,100.0
MH733205|geneNS5B|query1-870|h77_aa1-290|extracted_nt870|aligned_aa290|pident86.552,HCV,1b,100.0
MH733207|geneNS5B|query1-888|h77_aa1-296|extracted_nt888|aligned_aa296|pident87.162,HCV,1b,100.0
MH733209|geneNS5B|query1-888|h77_aa1-296|extracted_nt888|aligned_aa296|pident86.824,HCV,1b,100.0
MH733210|geneNS5B|query1-888|h77_aa1-296|extracted_nt888|aligned_aa296|pident88.851,HCV,1b,100.0
MH733239|geneNS5B|query1-903|h77_aa1-301|extracted_nt903|aligned_aa301|pident98.007,HCV,1a,100.0
MH742360|geneNS5B|query7585-9357|h77_aa1-591|extracted_nt1773|aligned_aa591|pident79.357,HCV,4v,100.0
MH743148|geneNS5B|query7522-9192|h77_aa1-557|extracted_nt1671|aligned_aa557|pident78.995,HCV,4r,100.0
MH743150|geneNS5B|query7522-9192|h77_aa1-557|extracted_nt1671|aligned_aa557|pident79.892,HCV,4r,100.0
MH834653|geneNS5B|query2432-4144|h77_aa1-571|extracted_nt1713|aligned_aa571|pident97.723,HCV,1a,100.0
MH834657|geneNS5B|query2435-4144|h77_aa2-571|extracted_nt1710|aligned_aa570|pident97.719,HCV,1a,100.0
MH510382|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident96.460,HCV,1a,100.0
MH477424|geneNS5B|query7479-9251|h77_aa1-591|extracted_nt1773|aligned_aa591|pident78.342,HCV,4f,100.0
MH510381|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident97.345,HCV,1a,100.0
MH510546|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident70.796,HCV,3a,100.0
MH510550|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident72.566,HCV,3a,100.0
MH510549|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident71.681,HCV,3a,100.0
MH510548|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident71.681,HCV,3a,100.0
MH510524|geneNS5B|query4-339|h77_aa227-338|extracted_nt336|aligned_aa112|pident74.107,HCV,2b,100.0
MH510555|geneNS5B|query1-336|h77_aa226-337|extracted_nt336|aligned_aa112|pident71.429,HCV,3a,100.0
MH510556|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident73.451,HCV,3a,100.0
MH510558|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident71.681,HCV,3a,100.0
MH510559|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident71.681,HCV,3a,100.0
MH510554|geneNS5B|query1-333|h77_aa226-336|extracted_nt333|aligned_aa111|pident71.171,HCV,3a,100.0
MH510557|geneNS5B|query1-312|h77_aa226-329|extracted_nt312|aligned_aa104|pident73.077,HCV,3a,100.0
MH510560|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident72.566,HCV,3a,100.0
MH510561|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident70.796,HCV,3a,100.0
MH510457|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident95.575,HCV,1a,100.0
MH510562|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident70.796,HCV,3a,100.0
MH510564|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident72.566,HCV,3a,100.0
MH510565|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident73.451,HCV,3a,100.0
MH510567|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident71.681,HCV,3a,100.0
MH510530|geneNS5B|query1-336|h77_aa226-337|extracted_nt336|aligned_aa112|pident72.321,HCV,2b,100.0
MH510570|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident71.681,HCV,3a,100.0
MH510568|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident72.566,HCV,3a,100.0
MH510571|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident71.681,HCV,3a,100.0
MH510569|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident72.566,HCV,3a,100.0
MH510573|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident71.681,HCV,3a,100.0
MH510574|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident72.566,HCV,3a,100.0
MH510575|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident72.566,HCV,3a,100.0
MH510519|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident72.566,HCV,2b,100.0
MH510577|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident71.681,HCV,3a,100.0
MH510373|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident93.805,HCV,1a,100.0
MH510576|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident72.566,HCV,3a,100.0
MH510579|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident71.681,HCV,3a,100.0
MH510578|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident72.566,HCV,3a,100.0
MH510580|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident70.796,HCV,3a,100.0
MH510585|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident71.681,HCV,3a,100.0
MH510587|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident72.566,HCV,3a,100.0
MH510588|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident71.681,HCV,3a,100.0
MH510545|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident72.566,HCV,3a,100.0
MH510586|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident71.681,HCV,3a,100.0
MH510551|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident72.566,HCV,3a,100.0
MH510582|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident70.796,HCV,3a,100.0
MH510584|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident72.566,HCV,3a,100.0
MH510589|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident72.566,HCV,3a,100.0
MH510593|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident72.566,HCV,3a,100.0
MH510595|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident71.681,HCV,3a,100.0
MH510596|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident72.566,HCV,3a,100.0
MH510594|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident71.681,HCV,3a,100.0
MH510601|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident70.796,HCV,3a,100.0
MH510602|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident72.566,HCV,3a,100.0
MH510566|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident72.566,HCV,3a,100.0
MH510605|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident70.796,HCV,3a,100.0
MH510604|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident74.336,HCV,3a,100.0
MH510599|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident72.566,HCV,3a,100.0
MH510600|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident72.566,HCV,3a,100.0
MH510603|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident74.336,HCV,3a,100.0
MH510379|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident98.230,HCV,1a,100.0
MH298162|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident76.106,HCV,6w,99.0
MH298169|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident75.221,HCV,6w,99.0
MH378151|geneNS5B|query1-327|h77_aa228-336|extracted_nt327|aligned_aa109|pident74.312,HCV,4d,100.0
MH477425|geneNS5B|query2326-2823|h77_aa69-243|extracted_nt498|aligned_aa175|pident42.857,HCV,2a,64.0
MH666036|geneNS5B|query3-380|h77_aa220-345|extracted_nt378|aligned_aa126|pident88.889,HCV,1b,100.0
MH562313|geneNS5B|query1-537|h77_aa162-340|extracted_nt537|aligned_aa179|pident72.626,HCV,3a,100.0
MH733177|geneNS5B|query1-888|h77_aa1-296|extracted_nt888|aligned_aa296|pident87.838,HCV,1b,100.0
MH733168|geneNS5B|query1-888|h77_aa1-296|extracted_nt888|aligned_aa296|pident87.162,HCV,1b,100.0
MH733197|geneNS5B|query1-888|h77_aa1-296|extracted_nt888|aligned_aa296|pident87.162,HCV,1b,100.0
MH733199|geneNS5B|query1-888|h77_aa1-296|extracted_nt888|aligned_aa296|pident88.176,HCV,1b,100.0
MH733208|geneNS5B|query2-739|h77_aa41-286|extracted_nt738|aligned_aa246|pident87.398,HCV,1b,100.0
MH733206|geneNS5B|query1-888|h77_aa1-296|extracted_nt888|aligned_aa296|pident87.838,HCV,1b,100.0
MH733204|geneNS5B|query1-888|h77_aa1-296|extracted_nt888|aligned_aa296|pident89.527,HCV,1b,100.0
MH733212|geneNS5B|query12-914|h77_aa1-301|extracted_nt903|aligned_aa301|pident96.678,HCV,1a,100.0
MH733211|geneNS5B|query1-903|h77_aa1-301|extracted_nt903|aligned_aa301|pident99.003,HCV,1a,100.0
MH733217|geneNS5B|query1-888|h77_aa1-296|extracted_nt888|aligned_aa296|pident97.973,HCV,1a,100.0
MH733216|geneNS5B|query1-903|h77_aa1-301|extracted_nt903|aligned_aa301|pident98.339,HCV,1a,100.0
MH733215|geneNS5B|query1-903|h77_aa1-301|extracted_nt903|aligned_aa301|pident99.003,HCV,1a,100.0
MH733214|geneNS5B|query1-903|h77_aa1-301|extracted_nt903|aligned_aa301|pident95.017,HCV,1a,100.0
MH733227|geneNS5B|query5-904|h77_aa2-301|extracted_nt900|aligned_aa300|pident97.667,HCV,1a,100.0
MH733228|geneNS5B|query1-903|h77_aa1-301|extracted_nt903|aligned_aa301|pident97.674,HCV,1a,100.0
MH733225|geneNS5B|query1-903|h77_aa1-301|extracted_nt903|aligned_aa301|pident98.007,HCV,1a,100.0
MH733231|geneNS5B|query1-903|h77_aa1-301|extracted_nt903|aligned_aa301|pident98.007,HCV,1a,100.0
MH733229|geneNS5B|query1-903|h77_aa1-301|extracted_nt903|aligned_aa301|pident96.678,HCV,1a,100.0
MH733230|geneNS5B|query1-903|h77_aa1-301|extracted_nt903|aligned_aa301|pident97.674,HCV,1a,100.0
MH733236|geneNS5B|query1-903|h77_aa1-301|extracted_nt903|aligned_aa301|pident97.674,HCV,1a,100.0
MH733233|geneNS5B|query1-903|h77_aa1-301|extracted_nt903|aligned_aa301|pident99.336,HCV,1a,100.0
MH733232|geneNS5B|query1-903|h77_aa1-301|extracted_nt903|aligned_aa301|pident98.007,HCV,1a,100.0
MH733234|geneNS5B|query1-903|h77_aa1-301|extracted_nt903|aligned_aa301|pident98.671,HCV,1a,100.0
MH733238|geneNS5B|query1-903|h77_aa1-301|extracted_nt903|aligned_aa301|pident98.339,HCV,1a,100.0
MH733237|geneNS5B|query1-903|h77_aa1-301|extracted_nt903|aligned_aa301|pident96.346,HCV,1a,100.0
MH378094|geneNS5B|query1-315|h77_aa228-332|extracted_nt315|aligned_aa105|pident99.048,HCV,1a,100.0
MH733218|geneNS5B|query1-903|h77_aa1-301|extracted_nt903|aligned_aa301|pident95.349,HCV,1a,100.0
MH733223|geneNS5B|query1-903|h77_aa1-301|extracted_nt903|aligned_aa301|pident97.010,HCV,1a,100.0
MH733220|geneNS5B|query1-903|h77_aa1-301|extracted_nt903|aligned_aa301|pident98.339,HCV,1a,100.0
MH733222|geneNS5B|query1-903|h77_aa1-301|extracted_nt903|aligned_aa301|pident97.342,HCV,1a,100.0
MH733224|geneNS5B|query1-903|h77_aa1-301|extracted_nt903|aligned_aa301|pident98.007,HCV,1a,100.0
MH733221|geneNS5B|query1-903|h77_aa1-301|extracted_nt903|aligned_aa301|pident97.010,HCV,1a,100.0
MH885469|geneNS5B|query7553-9325|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.648,HCV,1c,84.0
OK552921|geneNS5B|query7264-8967|h77_aa1-568|extracted_nt1704|aligned_aa568|pident75.176,HCV,2b,100.0
OK552912|geneNS5B|query7264-8967|h77_aa1-568|extracted_nt1704|aligned_aa568|pident75.176,HCV,2b,100.0
OK552926|geneNS5B|query7264-8967|h77_aa1-568|extracted_nt1704|aligned_aa568|pident75.176,HCV,2b,100.0
OK552932|geneNS5B|query7264-8964|h77_aa1-567|extracted_nt1701|aligned_aa567|pident75.309,HCV,2b,100.0
OK552935|geneNS5B|query7264-8964|h77_aa1-567|extracted_nt1701|aligned_aa567|pident75.132,HCV,2b,100.0
OK552948|geneNS5B|query7264-8964|h77_aa1-567|extracted_nt1701|aligned_aa567|pident75.309,HCV,2b,100.0
OK552945|geneNS5B|query7264-8964|h77_aa1-567|extracted_nt1701|aligned_aa567|pident75.309,HCV,2b,100.0
OK552938|geneNS5B|query6835-8535|h77_aa1-567|extracted_nt1701|aligned_aa567|pident75.309,HCV,2b,100.0
OK552951|geneNS5B|query7264-8964|h77_aa1-567|extracted_nt1701|aligned_aa567|pident75.309,HCV,2b,100.0
