name,virus,subtype,bootstrap support
MF284643|geneNS3|query112-1953|h77_aa1-614|extracted_nt1842|aligned_aa614|pident92.182,HCV,1b,100.0
MG601771|geneNS3|query93-635|h77_aa1-181|extracted_nt543|aligned_aa181|pident71.271,HCV,2c,100.0
MF284652|geneNS3|query420-2189|h77_aa42-631|extracted_nt1770|aligned_aa590|pident98.136,HCV,1a,100.0
MF284665|geneNS3|query112-2004|h77_aa1-631|extracted_nt1893|aligned_aa631|pident91.918,HCV,1b,100.0
MF683840|geneNS3|query4-1896|h77_aa1-631|extracted_nt1893|aligned_aa631|pident85.895,HCV,6a,100.0
MF284664|geneNS3|query112-2004|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.235,HCV,1b,100.0
MG738825|geneNS3|query1-582|h77_aa1-194|extracted_nt582|aligned_aa194|pident96.392,HCV,1a,100.0
MG601773|geneNS3|query93-635|h77_aa1-181|extracted_nt543|aligned_aa181|pident71.271,HCV,2c,100.0
MG406987|geneNS3|query3431-5323|h77_aa1-631|extracted_nt1893|aligned_aa631|pident80.032,HCV,2a,100.0
MF284663|geneNS3|query596-2005|h77_aa162-631|extracted_nt1410|aligned_aa470|pident93.404,HCV,1b,100.0
MG437050|geneNS3|query3424-5316|h77_aa1-631|extracted_nt1893|aligned_aa631|pident84.628,HCV,6n,100.0
MF284666|geneNS3|query142-2004|h77_aa11-631|extracted_nt1863|aligned_aa621|pident91.948,HCV,1b,100.0
MG738831|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident96.491,HCV,1a,100.0
MG738837|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident97.661,HCV,1a,100.0
MG601774|geneNS3|query93-635|h77_aa1-181|extracted_nt543|aligned_aa181|pident71.271,HCV,2c,100.0
MG738827|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident95.322,HCV,1a,100.0
MG717925|geneNS3|query3379-5271|h77_aa1-631|extracted_nt1893|aligned_aa631|pident85.737,HCV,6a,100.0
MF284660|geneNS3|query298-1413|h77_aa1-372|extracted_nt1116|aligned_aa372|pident92.473,HCV,1a,100.0
MG738839|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident97.076,HCV,1a,100.0
MG717926|geneNS3|query3436-5328|h77_aa1-631|extracted_nt1893|aligned_aa631|pident85.895,HCV,6a,100.0
MG738841|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident95.322,HCV,1a,100.0
MG738858|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident98.246,HCV,1a,100.0
MG738840|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident95.906,HCV,1a,100.0
MF284655|geneNS3|query298-2025|h77_aa1-576|extracted_nt1728|aligned_aa576|pident97.222,HCV,1a,100.0
MG738844|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident97.661,HCV,1a,100.0
MG738847|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident96.491,HCV,1a,100.0
MG738845|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident97.076,HCV,1a,100.0
MG738860|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident98.830,HCV,1a,100.0
MG738846|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident98.246,HCV,1a,100.0
MG738874|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident95.322,HCV,1a,100.0
MG738850|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident97.661,HCV,1a,100.0
MG738871|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident97.076,HCV,1a,100.0
MG738876|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident97.076,HCV,1a,100.0
MG738875|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident95.906,HCV,1a,100.0
MG747374|geneNS3|query1-546|h77_aa1-182|extracted_nt546|aligned_aa182|pident90.659,HCV,1b,100.0
MG738949|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident97.661,HCV,1a,100.0
MG738950|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident94.737,HCV,1a,100.0
MG738955|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident96.491,HCV,1a,100.0
MG738954|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident96.491,HCV,1a,100.0
MG747383|geneNS3|query1-546|h77_aa1-182|extracted_nt546|aligned_aa182|pident97.253,HCV,1a,100.0
PP101896|geneNS3|query3420-5312|h77_aa1-631|extracted_nt1893|aligned_aa631|pident84.945,HCV,6r,100.0
ON676559|geneNS3|query3374-5266|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.235,HCV,1b,100.0
PP101888|geneNS3|query3421-5313|h77_aa1-631|extracted_nt1893|aligned_aa631|pident86.529,HCV,6q,100.0
PP101891|geneNS3|query3385-5277|h77_aa1-631|extracted_nt1893|aligned_aa631|pident84.469,HCV,6r,100.0
PP101893|geneNS3|query3420-5312|h77_aa1-631|extracted_nt1893|aligned_aa631|pident84.786,HCV,6r,100.0
PP101889|geneNS3|query3421-5313|h77_aa1-631|extracted_nt1893|aligned_aa631|pident86.054,HCV,6q,100.0
PP101900|geneNS3|query3420-5312|h77_aa1-631|extracted_nt1893|aligned_aa631|pident84.945,HCV,6r,100.0
PP101902|geneNS3|query3385-5277|h77_aa1-631|extracted_nt1893|aligned_aa631|pident84.786,HCV,6r,100.0
PP101895|geneNS3|query3420-5312|h77_aa1-631|extracted_nt1893|aligned_aa631|pident85.103,HCV,6r,100.0
PP101898|geneNS3|query3420-5312|h77_aa1-631|extracted_nt1893|aligned_aa631|pident84.945,HCV,6r,100.0
PP101909|geneNS3|query3417-5309|h77_aa1-631|extracted_nt1893|aligned_aa631|pident84.945,HCV,6f,79.0
PQ899567|geneNS3|query3422-5314|h77_aa1-631|extracted_nt1893|aligned_aa631|pident85.737,HCV,5a,100.0
PP101906|geneNS3|query3426-5318|h77_aa1-631|extracted_nt1893|aligned_aa631|pident85.261,HCV,6w,43.0
PP101899|geneNS3|query3420-5312|h77_aa1-631|extracted_nt1893|aligned_aa631|pident84.786,HCV,6r,100.0
PP101904|geneNS3|query3423-5315|h77_aa1-631|extracted_nt1893|aligned_aa631|pident86.688,HCV,6s,100.0
PP101908|geneNS3|query3417-5309|h77_aa1-631|extracted_nt1893|aligned_aa631|pident84.945,HCV,6f,83.0
PP101915|geneNS3|query3420-5312|h77_aa1-631|extracted_nt1893|aligned_aa631|pident85.261,HCV,6r,100.0
PP101912|geneNS3|query3421-5313|h77_aa1-631|extracted_nt1893|aligned_aa631|pident86.529,HCV,6p,100.0
PP101910|geneNS3|query3420-5312|h77_aa1-631|extracted_nt1893|aligned_aa631|pident98.098,HCV,1a,100.0
PP101922|geneNS3|query3420-5312|h77_aa1-631|extracted_nt1893|aligned_aa631|pident84.786,HCV,6r,100.0
PP101925|geneNS3|query3400-5292|h77_aa1-631|extracted_nt1893|aligned_aa631|pident86.529,HCV,1b,29.0
PP101916|geneNS3|query3449-5341|h77_aa1-631|extracted_nt1893|aligned_aa631|pident85.578,HCV,6w,84.0
PP101914|geneNS3|query3401-5293|h77_aa1-631|extracted_nt1893|aligned_aa631|pident86.054,HCV,6p,100.0
PP101919|geneNS3|query3420-5312|h77_aa1-631|extracted_nt1893|aligned_aa631|pident84.469,HCV,6r,100.0
PP101935|geneNS3|query3432-5324|h77_aa1-631|extracted_nt1893|aligned_aa631|pident85.578,HCV,6e,100.0
PP101930|geneNS3|query3401-5293|h77_aa1-631|extracted_nt1893|aligned_aa631|pident85.578,HCV,6p,100.0
PP101918|geneNS3|query3369-5261|h77_aa1-631|extracted_nt1893|aligned_aa631|pident85.420,HCV,6e,100.0
PP101928|geneNS3|query3401-5293|h77_aa1-631|extracted_nt1893|aligned_aa631|pident86.054,HCV,6q,100.0
PP101932|geneNS3|query3429-5321|h77_aa1-631|extracted_nt1893|aligned_aa631|pident86.054,HCV,6e,100.0
PP101923|geneNS3|query3423-5315|h77_aa1-631|extracted_nt1893|aligned_aa631|pident86.371,HCV,6s,100.0
PP101940|geneNS3|query3415-5307|h77_aa1-631|extracted_nt1893|aligned_aa631|pident85.895,HCV,6e,94.0
PP101937|geneNS3|query3327-5219|h77_aa1-631|extracted_nt1893|aligned_aa631|pident86.371,HCV,6q,100.0
PP101903|geneNS3|query3382-5274|h77_aa1-631|extracted_nt1893|aligned_aa631|pident84.628,HCV,6r,100.0
PP101933|geneNS3|query3420-5312|h77_aa1-631|extracted_nt1893|aligned_aa631|pident84.469,HCV,6r,100.0
MG983415|geneNS3|query234-770|h77_aa1-179|extracted_nt537|aligned_aa179|pident82.123,HCV,4a,100.0
MG879000|geneNS3|query3091-4983|h77_aa1-631|extracted_nt1893|aligned_aa631|pident83.043,HCV,6w,65.0
MG983427|geneNS3|query33-899|h77_aa1-289|extracted_nt867|aligned_aa289|pident91.696,HCV,1b,100.0
MG983431|geneNS3|query58-606|h77_aa1-184|extracted_nt549|aligned_aa184|pident86.413,HCV,1b,100.0
MG983439|geneNS3|query2-685|h77_aa15-242|extracted_nt684|aligned_aa228|pident96.491,HCV,1a,100.0
PP101927|geneNS3|query3421-5313|h77_aa1-631|extracted_nt1893|aligned_aa631|pident85.737,HCV,6p,100.0
MG983448|geneNS3|query6-536|h77_aa21-197|extracted_nt531|aligned_aa177|pident94.350,HCV,1a,100.0
MG738966|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident92.398,HCV,1a,100.0
MG738967|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident97.076,HCV,1a,100.0
MG738976|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident97.661,HCV,1a,100.0
MG738989|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident98.246,HCV,1a,100.0
MG738991|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident95.906,HCV,1a,100.0
MG739004|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident97.661,HCV,1a,100.0
MG739003|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident95.322,HCV,1a,100.0
MG739000|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident97.076,HCV,1a,100.0
MG739012|geneNS3|query3-215|h77_aa15-85|extracted_nt213|aligned_aa71|pident95.775,HCV,1a,100.0
MG739017|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident95.906,HCV,1a,100.0
MG739050|geneNS3|query1-213|h77_aa15-85|extracted_nt213|aligned_aa71|pident94.366,HCV,1a,100.0
MG739048|geneNS3|query1-225|h77_aa11-85|extracted_nt225|aligned_aa75|pident96.000,HCV,1a,100.0
MG739053|geneNS3|query1-219|h77_aa13-85|extracted_nt219|aligned_aa73|pident95.890,HCV,1a,100.0
MG739051|geneNS3|query2-214|h77_aa15-85|extracted_nt213|aligned_aa71|pident95.775,HCV,1a,100.0
MG739052|geneNS3|query2-223|h77_aa12-85|extracted_nt222|aligned_aa74|pident93.243,HCV,1a,68.0
MG739026|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident97.076,HCV,1a,100.0
MG739033|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident95.906,HCV,1a,100.0
MG739025|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident97.661,HCV,1a,100.0
MG739043|geneNS3|query1-243|h77_aa85-165|extracted_nt243|aligned_aa81|pident82.716,HCV,1a,100.0
MG739059|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident94.737,HCV,1a,100.0
MG747301|geneNS3|query1-546|h77_aa1-182|extracted_nt546|aligned_aa182|pident88.462,HCV,1b,100.0
MG747300|geneNS3|query1-546|h77_aa1-182|extracted_nt546|aligned_aa182|pident90.110,HCV,1b,100.0
MG747358|geneNS3|query1-546|h77_aa1-182|extracted_nt546|aligned_aa182|pident89.560,HCV,1b,100.0
MG747369|geneNS3|query1-546|h77_aa1-182|extracted_nt546|aligned_aa182|pident89.560,HCV,1b,100.0
MG747303|geneNS3|query1-546|h77_aa1-182|extracted_nt546|aligned_aa182|pident89.560,HCV,1b,100.0
MG747366|geneNS3|query1-546|h77_aa1-182|extracted_nt546|aligned_aa182|pident91.758,HCV,1b,100.0
MG747304|geneNS3|query1-546|h77_aa1-182|extracted_nt546|aligned_aa182|pident89.560,HCV,1b,100.0
MG747367|geneNS3|query1-546|h77_aa1-182|extracted_nt546|aligned_aa182|pident89.011,HCV,1b,100.0
MG747372|geneNS3|query1-546|h77_aa1-182|extracted_nt546|aligned_aa182|pident97.802,HCV,1a,100.0
MG747381|geneNS3|query1-546|h77_aa1-182|extracted_nt546|aligned_aa182|pident89.560,HCV,1b,100.0
MG747314|geneNS3|query1-546|h77_aa1-182|extracted_nt546|aligned_aa182|pident90.659,HCV,1b,100.0
MG747373|geneNS3|query1-546|h77_aa1-182|extracted_nt546|aligned_aa182|pident89.560,HCV,1b,100.0
MG747390|geneNS3|query1-546|h77_aa1-182|extracted_nt546|aligned_aa182|pident96.154,HCV,1a,100.0
MG747391|geneNS3|query1-546|h77_aa1-182|extracted_nt546|aligned_aa182|pident89.011,HCV,1b,100.0
MG747389|geneNS3|query1-546|h77_aa1-182|extracted_nt546|aligned_aa182|pident89.560,HCV,1b,100.0
MG747402|geneNS3|query1-546|h77_aa1-182|extracted_nt546|aligned_aa182|pident89.560,HCV,1b,100.0
MG747403|geneNS3|query1-546|h77_aa1-182|extracted_nt546|aligned_aa182|pident90.659,HCV,1b,100.0
MG747395|geneNS3|query1-546|h77_aa1-182|extracted_nt546|aligned_aa182|pident89.560,HCV,1b,100.0
MG747394|geneNS3|query1-546|h77_aa1-182|extracted_nt546|aligned_aa182|pident89.560,HCV,1b,100.0
MG747412|geneNS3|query1-546|h77_aa1-182|extracted_nt546|aligned_aa182|pident89.560,HCV,1b,100.0
MG747414|geneNS3|query1-546|h77_aa1-182|extracted_nt546|aligned_aa182|pident89.011,HCV,1b,100.0
MG747405|geneNS3|query1-546|h77_aa1-182|extracted_nt546|aligned_aa182|pident90.110,HCV,1b,100.0
MG747408|geneNS3|query1-546|h77_aa1-182|extracted_nt546|aligned_aa182|pident89.560,HCV,1b,100.0
MG983425|geneNS3|query32-892|h77_aa1-287|extracted_nt861|aligned_aa287|pident91.986,HCV,1b,100.0
MG983432|geneNS3|query110-751|h77_aa1-214|extracted_nt642|aligned_aa214|pident87.850,HCV,1b,100.0
MG983435|geneNS3|query63-704|h77_aa1-214|extracted_nt642|aligned_aa214|pident87.850,HCV,1b,100.0
MG983440|geneNS3|query114-743|h77_aa1-210|extracted_nt630|aligned_aa210|pident97.143,HCV,1a,100.0
MG983436|geneNS3|query3-530|h77_aa49-224|extracted_nt528|aligned_aa176|pident84.091,HCV,4d,100.0
MG983437|geneNS3|query3-668|h77_aa22-243|extracted_nt666|aligned_aa222|pident96.847,HCV,1a,100.0
MG983438|geneNS3|query225-755|h77_aa1-177|extracted_nt531|aligned_aa177|pident77.401,HCV,4a,100.0
MG983445|geneNS3|query2-685|h77_aa15-242|extracted_nt684|aligned_aa228|pident96.491,HCV,1a,100.0
MF284649|geneNS3|query298-1422|h77_aa1-373|extracted_nt1125|aligned_aa375|pident92.267,HCV,1a,100.0
MG738826|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident94.737,HCV,1a,100.0
MG738829|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident93.567,HCV,1a,100.0
MG738828|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident97.076,HCV,1a,100.0
MG738832|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident96.491,HCV,1a,100.0
MG738830|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident97.661,HCV,1a,100.0
MG717927|geneNS3|query3436-5328|h77_aa1-631|extracted_nt1893|aligned_aa631|pident85.103,HCV,6a,100.0
MG428679|geneNS3|query3433-5325|h77_aa1-631|extracted_nt1893|aligned_aa631|pident77.179,HCV,3a,100.0
MG406988|geneNS3|query3431-5323|h77_aa1-631|extracted_nt1893|aligned_aa631|pident80.032,HCV,2a,100.0
MG717930|geneNS3|query3439-5331|h77_aa1-631|extracted_nt1893|aligned_aa631|pident84.628,HCV,6a,100.0
MG738833|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident96.491,HCV,1a,100.0
MG738836|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident96.491,HCV,1a,100.0
MG738842|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident97.661,HCV,1a,100.0
MG738838|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident97.076,HCV,1a,100.0
MG717928|geneNS3|query3439-5331|h77_aa1-631|extracted_nt1893|aligned_aa631|pident85.261,HCV,6a,100.0
MG738848|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident95.906,HCV,1a,100.0
MG747315|geneNS3|query1-546|h77_aa1-182|extracted_nt546|aligned_aa182|pident88.462,HCV,1b,100.0
MG738852|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident95.906,HCV,1a,100.0
MG738851|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident97.076,HCV,1a,100.0
MG738849|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident95.906,HCV,1a,100.0
MG747305|geneNS3|query1-546|h77_aa1-182|extracted_nt546|aligned_aa182|pident90.110,HCV,1b,100.0
MG738855|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident96.491,HCV,1a,100.0
MG747324|geneNS3|query1-546|h77_aa1-182|extracted_nt546|aligned_aa182|pident96.154,HCV,1a,100.0
MG738843|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident95.322,HCV,1a,100.0
MG747326|geneNS3|query1-546|h77_aa1-182|extracted_nt546|aligned_aa182|pident90.110,HCV,1b,100.0
MG738856|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident97.661,HCV,1a,100.0
MG747322|geneNS3|query1-546|h77_aa1-182|extracted_nt546|aligned_aa182|pident89.011,HCV,1b,100.0
MG738857|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident97.661,HCV,1a,100.0
MG747320|geneNS3|query1-546|h77_aa1-182|extracted_nt546|aligned_aa182|pident88.462,HCV,1b,100.0
MG738862|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident95.322,HCV,1a,100.0
MG747336|geneNS3|query1-546|h77_aa1-182|extracted_nt546|aligned_aa182|pident90.659,HCV,1b,100.0
MG738865|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident94.152,HCV,1a,100.0
MG747335|geneNS3|query1-546|h77_aa1-182|extracted_nt546|aligned_aa182|pident96.703,HCV,1a,100.0
MG738861|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident98.246,HCV,1a,100.0
MG747334|geneNS3|query1-546|h77_aa1-182|extracted_nt546|aligned_aa182|pident88.462,HCV,1b,100.0
MG738867|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident96.491,HCV,1a,100.0
MG738863|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident97.076,HCV,1a,100.0
MG747337|geneNS3|query1-546|h77_aa1-182|extracted_nt546|aligned_aa182|pident89.011,HCV,1b,100.0
MG738853|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident97.076,HCV,1a,100.0
MG738864|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident95.322,HCV,1a,100.0
MG747345|geneNS3|query1-546|h77_aa1-182|extracted_nt546|aligned_aa182|pident89.560,HCV,1b,100.0
MG738869|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident94.737,HCV,1a,100.0
MG747346|geneNS3|query1-546|h77_aa1-182|extracted_nt546|aligned_aa182|pident97.802,HCV,1a,100.0
MG738868|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident97.076,HCV,1a,100.0
MG747348|geneNS3|query1-546|h77_aa1-182|extracted_nt546|aligned_aa182|pident97.253,HCV,1a,100.0
MG747339|geneNS3|query1-546|h77_aa1-182|extracted_nt546|aligned_aa182|pident97.802,HCV,1a,100.0
MG747357|geneNS3|query1-546|h77_aa1-182|extracted_nt546|aligned_aa182|pident90.659,HCV,1b,100.0
MG747355|geneNS3|query1-546|h77_aa1-182|extracted_nt546|aligned_aa182|pident89.011,HCV,1b,100.0
MG747359|geneNS3|query1-546|h77_aa1-182|extracted_nt546|aligned_aa182|pident97.253,HCV,1a,100.0
MG738929|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident97.661,HCV,1a,100.0
MG738872|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident96.491,HCV,1a,100.0
MG738870|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident95.906,HCV,1a,100.0
MG738877|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident95.906,HCV,1a,100.0
MG717929|geneNS3|query3439-5331|h77_aa1-631|extracted_nt1893|aligned_aa631|pident85.261,HCV,6a,100.0
MG738883|geneNS3|query1-501|h77_aa1-167|extracted_nt501|aligned_aa167|pident96.407,HCV,1a,100.0
MG738879|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident94.152,HCV,1a,100.0
MG738835|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident96.491,HCV,1a,100.0
MG738859|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident98.246,HCV,1a,100.0
MG738880|geneNS3|query1-510|h77_aa1-170|extracted_nt510|aligned_aa170|pident97.647,HCV,1a,100.0
MG738882|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident85.965,HCV,1a,100.0
MG738878|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident97.661,HCV,1a,100.0
MG738888|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident97.076,HCV,1a,100.0
MG738866|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident95.322,HCV,1a,100.0
MG738885|geneNS3|query1-501|h77_aa1-167|extracted_nt501|aligned_aa167|pident92.216,HCV,1a,100.0
MG738881|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident96.491,HCV,1a,100.0
MG738886|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident88.304,HCV,1a,100.0
MG738891|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident97.661,HCV,1a,100.0
MG738889|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident95.322,HCV,1a,100.0
MG738890|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident95.322,HCV,1a,100.0
MG738892|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident94.152,HCV,1a,100.0
MG738884|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident91.813,HCV,1a,100.0
MG738873|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident97.661,HCV,1a,100.0
MG738893|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident92.398,HCV,1a,100.0
MG738895|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident92.982,HCV,1a,100.0
MG738900|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident97.076,HCV,1a,100.0
MG738834|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident97.076,HCV,1a,100.0
MG738854|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident97.076,HCV,1a,100.0
MG738899|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident94.737,HCV,1a,100.0
MG738898|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident98.246,HCV,1a,100.0
MG738901|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident97.661,HCV,1a,100.0
MG738897|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident97.076,HCV,1a,100.0
MG738904|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident97.076,HCV,1a,100.0
MG738903|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident90.643,HCV,1a,100.0
MG738907|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident92.398,HCV,1a,100.0
MG738894|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident94.737,HCV,1a,100.0
MG738887|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident97.661,HCV,1a,100.0
MG738905|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident98.246,HCV,1a,100.0
MG738910|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident97.661,HCV,1a,100.0
MG738896|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident94.152,HCV,1a,100.0
MG738909|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident95.906,HCV,1a,100.0
MG738916|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident98.246,HCV,1a,100.0
MG738913|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident97.661,HCV,1a,100.0
MG738914|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident90.058,HCV,1a,100.0
MG738912|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident96.491,HCV,1a,100.0
MG738919|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident95.906,HCV,1a,100.0
MG738915|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident90.643,HCV,1a,100.0
MG738918|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident91.813,HCV,1a,100.0
MG738921|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident92.398,HCV,1a,100.0
MG738920|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident97.661,HCV,1a,100.0
MG738934|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident94.152,HCV,1a,100.0
MG738922|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident95.322,HCV,1a,100.0
MG738924|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident95.906,HCV,1a,100.0
MG738933|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident97.076,HCV,1a,100.0
MG738923|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident92.398,HCV,1a,100.0
MG738932|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident92.982,HCV,1a,100.0
MG738902|geneNS3|query1-513|h77_aa1-171|extracted_nt513|aligned_aa171|pident95.322,HCV,1a,100.0
