name,virus,subtype,bootstrap support
MK438938|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident73.148,HCV,6e,100.0
MK438940|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident73.148,HCV,6e,100.0
MK438942|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident70.370,HCV,6q,100.0
MK438947|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident78.704,HCV,6r,100.0
MK438945|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.000,HCV,6e,100.0
MK438944|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.000,HCV,6e,100.0
MK438943|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident79.630,HCV,6r,100.0
MK438949|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6e,100.0
MK438946|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.000,HCV,6s,100.0
MK438951|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident79.630,HCV,6a,100.0
MK438948|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident78.704,HCV,6r,100.0
MK438952|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident80.556,HCV,6r,100.0
MK438955|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident76.852,HCV,6r,100.0
MK438956|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident72.222,HCV,6e,100.0
MK438953|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident72.222,HCV,6p,96.0
MK438957|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6p,100.0
MK438958|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6e,100.0
MK438950|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.926,HCV,6r,100.0
MK438960|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.000,HCV,6s,100.0
MK438959|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident76.852,HCV,6r,100.0
MK438962|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6e,100.0
MK438961|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.926,HCV,6w,66.0
MK438964|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident73.148,HCV,6e,100.0
MK438963|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident73.148,HCV,6e,100.0
MK438965|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.000,HCV,6e,100.0
MK438970|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident78.704,HCV,6r,100.0
MK438967|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6e,100.0
MK438971|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident73.148,HCV,6e,100.0
MK438968|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.000,HCV,6s,100.0
MK438937|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6e,100.0
MK438975|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident73.148,HCV,6e,83.0
MK438977|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6e,100.0
MK438974|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident77.778,HCV,6r,100.0
MK438973|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident77.778,HCV,6r,100.0
MK438976|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6e,100.0
MK438979|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident73.148,HCV,6e,100.0
MK438969|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident73.148,HCV,6e,80.0
MK438806|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident77.778,HCV,6a,100.0
MK438808|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6e,100.0
MK438799|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.926,HCV,6e,100.0
MK438809|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6e,100.0
MK438807|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6e,100.0
MK438810|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident78.704,HCV,6r,100.0
MK438802|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident72.222,HCV,6q,100.0
MK438811|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident76.852,HCV,6r,100.0
MK438813|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident77.778,HCV,6r,100.0
MK438815|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.000,HCV,6e,100.0
MK438814|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.000,HCV,6e,100.0
MK438818|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.000,HCV,6e,100.0
MK438819|geneNS5B|query1-309|h77_aa229-331|extracted_nt309|aligned_aa103|pident77.670,HCV,6a,100.0
MK438817|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident78.704,HCV,6r,100.0
MK438820|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident73.148,HCV,6e,100.0
MK438816|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6e,100.0
MK438803|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.000,HCV,6e,100.0
MK438801|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident78.704,HCV,6r,100.0
MK438823|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident72.222,HCV,6q,100.0
MK438824|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident78.704,HCV,6r,100.0
MK438821|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6e,100.0
MK438825|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident76.852,HCV,6p,100.0
MK438826|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6e,100.0
MK438827|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6e,100.0
MK438822|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident78.704,HCV,6r,100.0
MK438804|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.000,HCV,6q,100.0
MK438834|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6e,100.0
MK438794|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6e,100.0
MK438831|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.926,HCV,6l,60.0
MK438828|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6a,100.0
MK438829|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6e,100.0
MK438842|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.000,HCV,6e,100.0
MK438843|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6e,100.0
MK438844|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident72.222,HCV,6q,100.0
MK438835|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.926,HCV,6w,84.0
MK438850|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident77.778,HCV,6e,96.0
MK438848|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident72.222,HCV,6q,100.0
MK438853|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.000,HCV,6e,100.0
MK438849|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.000,HCV,6w,43.0
MK438846|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident76.852,HCV,6r,100.0
MK438852|geneNS5B|query1-306|h77_aa235-336|extracted_nt306|aligned_aa102|pident73.529,HCV,6e,100.0
MK438851|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident79.630,HCV,6r,100.0
MK438847|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6e,100.0
MK438805|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6e,100.0
MK438856|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident76.852,HCV,6r,100.0
MK438854|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.000,HCV,6e,100.0
MK438858|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident77.778,HCV,6r,100.0
MK438861|geneNS5B|query1-306|h77_aa229-330|extracted_nt306|aligned_aa102|pident76.471,HCV,6a,100.0
MK438981|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.000,HCV,6e,100.0
MK438980|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident71.296,HCV,6e,100.0
MK438983|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6e,100.0
MK438982|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident72.222,HCV,6e,100.0
MK438978|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident78.704,HCV,6r,100.0
MK438986|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident72.222,HCV,6p,100.0
MK438988|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident78.704,HCV,6r,100.0
MK438884|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.000,HCV,6p,100.0
MK438989|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6s,100.0
MK438990|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident77.778,HCV,6a,100.0
MK438993|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.000,HCV,6e,100.0
MK438994|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident78.704,HCV,6r,100.0
MK438987|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.000,HCV,6p,100.0
MK438991|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6e,100.0
MK438997|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident78.704,HCV,6r,100.0
MK438996|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6e,100.0
MK438930|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.000,HCV,6e,100.0
MK438999|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident72.222,HCV,6q,100.0
MK438995|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.000,HCV,6e,100.0
MK439002|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.000,HCV,6e,100.0
MK439000|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6e,100.0
MK439003|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident72.222,HCV,6q,100.0
MK439005|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.926,HCV,6p,100.0
MK439008|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6e,100.0
MK439004|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident73.148,HCV,6p,100.0
MK439010|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6q,100.0
MK439006|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.000,HCV,6o,100.0
MK439012|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.926,HCV,6e,100.0
MK439011|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident77.778,HCV,6r,100.0
MK439009|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.000,HCV,6s,100.0
MK439007|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident78.704,HCV,6r,100.0
MK439014|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident79.630,HCV,6r,100.0
MK439016|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident71.296,HCV,6q,100.0
MK439018|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.926,HCV,6r,100.0
MK438966|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident72.222,HCV,6q,100.0
MK439019|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.000,HCV,6p,100.0
MK439020|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6e,100.0
MK439021|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident79.630,HCV,6r,100.0
MK439024|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6s,100.0
MK439023|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.000,HCV,6e,100.0
MK439001|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident73.148,HCV,6e,100.0
MK439026|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident78.704,HCV,6r,100.0
MK439025|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident73.148,HCV,6e,100.0
MK439027|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident73.148,HCV,6e,100.0
MK439030|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6e,100.0
MK439031|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6e,100.0
MK439029|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident76.852,HCV,6r,100.0
MK439033|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident77.778,HCV,6r,100.0
MK439028|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.926,HCV,6s,100.0
MK439040|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.000,HCV,6e,100.0
MK439022|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6e,100.0
MK439035|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6e,100.0
MK439034|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident79.630,HCV,6r,100.0
MK439039|geneNS5B|query1-309|h77_aa229-331|extracted_nt309|aligned_aa103|pident74.757,HCV,6a,100.0
MK439042|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6e,100.0
MK439036|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6e,100.0
MK439044|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident79.630,HCV,6r,100.0
MK439043|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.000,HCV,6e,100.0
MK439107|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6e,100.0
MK439108|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.000,HCV,6p,100.0
MK439106|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident72.222,HCV,6e,100.0
MK439092|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident70.370,HCV,6q,100.0
MK439110|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident78.704,HCV,6r,100.0
MK439111|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.000,HCV,6s,100.0
MK439114|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident77.778,HCV,6r,100.0
MK439117|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6e,100.0
MK439128|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident77.778,HCV,6r,100.0
MK439131|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident72.222,HCV,6q,100.0
MK439129|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident77.778,HCV,6r,100.0
MK439134|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident76.852,HCV,6r,100.0
MK439074|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident72.222,HCV,6q,100.0
MK439137|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6e,100.0
MK439133|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6s,100.0
MK439132|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6e,100.0
MK439138|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident72.222,HCV,6e,100.0
MK439140|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident78.704,HCV,6r,100.0
MK439135|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident77.778,HCV,6r,100.0
MK439143|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident71.296,HCV,6q,100.0
MK439142|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.926,HCV,6e,100.0
MK439141|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6e,100.0
MK439145|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6e,100.0
MK439071|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.926,HCV,6s,100.0
MK439146|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident78.704,HCV,6r,100.0
MK439144|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident78.704,HCV,6r,100.0
MK439122|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.000,HCV,6e,100.0
MK439147|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident72.222,HCV,6q,100.0
MK439150|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident78.704,HCV,6r,100.0
MK439149|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.000,HCV,6e,100.0
MK439148|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.926,HCV,6e,99.0
MK439151|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6e,100.0
MK439158|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6e,100.0
MK439154|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident71.296,HCV,6e,100.0
MK439155|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.000,HCV,6p,100.0
MK439157|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident77.778,HCV,6r,100.0
MK439153|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident72.222,HCV,6f,92.0
MK439159|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident73.148,HCV,6q,100.0
MK439156|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident77.778,HCV,6r,100.0
MK439152|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident73.148,HCV,6e,100.0
MK439160|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident78.704,HCV,6r,100.0
MK439163|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.000,HCV,6e,100.0
MK439166|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident78.704,HCV,6r,100.0
MK439168|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident77.778,HCV,6r,100.0
MK439167|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6e,100.0
MK439171|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident73.148,HCV,6e,100.0
MK439164|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident76.852,HCV,6e,64.0
MK439169|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.000,HCV,6s,100.0
MK439165|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.926,HCV,6e,100.0
MK439174|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident73.148,HCV,6e,100.0
MK439170|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident79.630,HCV,6r,100.0
MK439177|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident72.222,HCV,6e,100.0
MK439175|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident77.778,HCV,6r,100.0
MK439173|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident78.704,HCV,6r,100.0
MK439176|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident78.704,HCV,6r,100.0
MK439178|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6p,100.0
MK439181|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.926,HCV,6r,100.0
MK439179|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident71.296,HCV,6q,100.0
MK439308|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6e,100.0
MK439311|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident76.852,HCV,6r,100.0
MK439313|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident72.222,HCV,6e,100.0
MK439312|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6e,100.0
MK439309|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.000,HCV,6e,100.0
MK439314|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident78.704,HCV,6a,100.0
MK439307|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6e,100.0
MK439315|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.000,HCV,6e,100.0
MK439316|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6q,100.0
MK439297|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.926,HCV,6e,100.0
MK439317|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.000,HCV,6f,37.0
MK439323|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident73.148,HCV,6e,100.0
MK439318|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.000,HCV,6p,100.0
MK439324|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.926,HCV,6e,100.0
MK439327|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6e,100.0
MK439320|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident73.148,HCV,6q,100.0
MK439329|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident72.222,HCV,6q,100.0
MK439328|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6e,100.0
MK439326|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.926,HCV,6e,84.0
MK439325|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.000,HCV,6e,100.0
MK439322|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident73.148,HCV,6e,100.0
MK439330|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident78.704,HCV,6r,100.0
MK439321|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident73.148,HCV,6q,100.0
MK439285|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6q,64.0
MK439332|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident77.778,HCV,6a,100.0
MK439286|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.000,HCV,6p,100.0
MK439335|geneNS5B|query1-309|h77_aa229-331|extracted_nt309|aligned_aa103|pident76.699,HCV,6a,100.0
MK439331|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.000,HCV,6g,41.0
MK439339|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.000,HCV,6e,100.0
MK439333|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.000,HCV,6e,100.0
MK439338|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident72.222,HCV,6e,98.0
MK439342|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.000,HCV,6e,100.0
MK439344|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6e,100.0
MK439346|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6e,100.0
MK439347|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident75.926,HCV,6e,100.0
MK439341|geneNS5B|query1-324|h77_aa229-336|extracted_nt324|aligned_aa108|pident74.074,HCV,6e,100.0
