name,virus,subtype,bootstrap support
MN146941|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident97.937,HCV,1a,100.0
MN146940|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident96.513,HCV,1a,100.0
MN146927|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident97.778,HCV,1a,100.0
MN146943|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident97.937,HCV,1a,100.0
MN146915|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.306,HCV,1a,100.0
MN146939|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident96.989,HCV,1a,100.0
MN146945|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.623,HCV,1a,100.0
MN146948|geneNS3|query1-1656|h77_aa16-567|extracted_nt1656|aligned_aa552|pident97.464,HCV,1a,100.0
MN146935|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident96.989,HCV,1a,100.0
MN146949|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.623,HCV,1a,100.0
MN146932|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.306,HCV,1a,100.0
MN146952|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident97.937,HCV,1a,100.0
MN146951|geneNS3|query1-1788|h77_aa29-624|extracted_nt1788|aligned_aa596|pident97.148,HCV,1a,100.0
MN146954|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident97.778,HCV,1a,100.0
MN146958|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident97.937,HCV,1a,100.0
MN146946|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.623,HCV,1a,100.0
MN146959|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident97.937,HCV,1a,100.0
MN146957|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident97.937,HCV,1a,100.0
MN146966|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident97.937,HCV,1a,100.0
MN146964|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident98.257,HCV,1a,100.0
MN146962|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident98.098,HCV,1a,100.0
MN146965|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident98.095,HCV,1a,100.0
MN146956|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident97.937,HCV,1a,100.0
MN146961|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident98.413,HCV,1a,100.0
MN146942|geneNS3|query1-1845|h77_aa11-625|extracted_nt1845|aligned_aa615|pident97.724,HCV,1a,100.0
MN146947|geneNS3|query1-1854|h77_aa11-628|extracted_nt1854|aligned_aa618|pident97.411,HCV,1a,100.0
MN146963|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident98.257,HCV,1a,100.0
MN146971|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident97.778,HCV,1a,100.0
MN146974|geneNS3|query1-1854|h77_aa11-628|extracted_nt1854|aligned_aa618|pident97.411,HCV,1a,100.0
MN146972|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident97.619,HCV,1a,100.0
MN146973|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident97.778,HCV,1a,100.0
MN146976|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.306,HCV,1a,100.0
MN146970|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident97.460,HCV,1a,100.0
MN146985|geneNS3|query1-525|h77_aa1-175|extracted_nt525|aligned_aa175|pident96.571,HCV,1a,100.0
MN146986|geneNS3|query1-525|h77_aa1-175|extracted_nt525|aligned_aa175|pident96.571,HCV,1a,100.0
MN146989|geneNS3|query1-525|h77_aa1-175|extracted_nt525|aligned_aa175|pident97.143,HCV,1a,100.0
MN146988|geneNS3|query1-525|h77_aa1-175|extracted_nt525|aligned_aa175|pident97.143,HCV,1a,100.0
MN146990|geneNS3|query1-543|h77_aa1-181|extracted_nt543|aligned_aa181|pident95.580,HCV,1a,100.0
MN146991|geneNS3|query1-543|h77_aa1-181|extracted_nt543|aligned_aa181|pident96.685,HCV,1a,100.0
MN146979|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident96.984,HCV,1a,100.0
MN146992|geneNS3|query1-525|h77_aa1-175|extracted_nt525|aligned_aa175|pident96.571,HCV,1a,100.0
MN146993|geneNS3|query1-543|h77_aa1-181|extracted_nt543|aligned_aa181|pident96.685,HCV,1a,100.0
MN146994|geneNS3|query1-543|h77_aa1-181|extracted_nt543|aligned_aa181|pident96.133,HCV,1a,100.0
MN146995|geneNS3|query1-543|h77_aa1-181|extracted_nt543|aligned_aa181|pident96.685,HCV,1a,100.0
MN146984|geneNS3|query1-1845|h77_aa11-625|extracted_nt1845|aligned_aa615|pident98.049,HCV,1a,100.0
MN146960|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident98.254,HCV,1a,100.0
MN146981|geneNS3|query1-1794|h77_aa29-626|extracted_nt1794|aligned_aa598|pident96.656,HCV,1a,100.0
MN146953|geneNS3|query1-1794|h77_aa29-626|extracted_nt1794|aligned_aa598|pident96.990,HCV,1a,100.0
MN146996|geneNS3|query1-525|h77_aa1-175|extracted_nt525|aligned_aa175|pident96.571,HCV,1a,100.0
MN146983|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident97.778,HCV,1a,100.0
MN146997|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.623,HCV,1a,100.0
MN146977|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident96.984,HCV,1a,100.0
MN146999|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.623,HCV,1a,100.0
MN146980|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident97.143,HCV,1a,100.0
MN147002|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.623,HCV,1a,100.0
MN146998|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.623,HCV,1a,100.0
MN147001|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.623,HCV,1a,100.0
MN147003|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.623,HCV,1a,100.0
MN147008|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident95.873,HCV,1a,100.0
MN147000|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.781,HCV,1a,100.0
MN147007|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident96.032,HCV,1a,100.0
MN147018|geneNS3|query1-543|h77_aa1-181|extracted_nt543|aligned_aa181|pident97.790,HCV,1a,100.0
MN146982|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident98.098,HCV,1a,100.0
MN147011|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.147,HCV,1a,100.0
MN147009|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident96.830,HCV,1a,100.0
MN147013|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident98.257,HCV,1a,100.0
MN147015|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.623,HCV,1a,100.0
MN147010|geneNS3|query1-1848|h77_aa11-626|extracted_nt1848|aligned_aa616|pident96.753,HCV,1a,100.0
MN147005|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident95.714,HCV,1a,100.0
MN147017|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.623,HCV,1a,100.0
MN147014|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident98.257,HCV,1a,100.0
MN147016|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident98.257,HCV,1a,100.0
MN147020|geneNS3|query1-543|h77_aa1-181|extracted_nt543|aligned_aa181|pident97.790,HCV,1a,100.0
MN146978|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident97.302,HCV,1a,100.0
MN147026|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident97.143,HCV,1a,100.0
MN147025|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident97.302,HCV,1a,100.0
MN147023|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident97.302,HCV,1a,100.0
MN147019|geneNS3|query1-525|h77_aa1-175|extracted_nt525|aligned_aa175|pident98.286,HCV,1a,100.0
MN147027|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.076,HCV,1b,100.0
MN147004|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.623,HCV,1a,100.0
MN147029|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.076,HCV,1b,100.0
MN147024|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident97.302,HCV,1a,100.0
MN147032|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.076,HCV,1b,100.0
MN147006|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident95.873,HCV,1a,100.0
MN147012|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident96.513,HCV,1a,100.0
MN147035|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident98.574,HCV,1a,100.0
MN147030|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.076,HCV,1b,100.0
MN147041|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident97.460,HCV,1a,100.0
MN147037|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident98.891,HCV,1a,100.0
MN147028|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.076,HCV,1b,100.0
MN147036|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident98.732,HCV,1a,100.0
MN147039|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident97.460,HCV,1a,100.0
MN147040|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident97.460,HCV,1a,100.0
MN147031|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident91.918,HCV,1b,100.0
MN147042|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident97.460,HCV,1a,100.0
MN147033|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident98.891,HCV,1a,100.0
MN147049|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident97.143,HCV,1a,100.0
MN147044|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.868,HCV,1b,100.0
MN147053|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident97.143,HCV,1a,100.0
MN147056|geneNS3|query1-1854|h77_aa11-628|extracted_nt1854|aligned_aa618|pident96.278,HCV,1a,100.0
MN147034|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident98.732,HCV,1a,100.0
MN147050|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident96.984,HCV,1a,100.0
MN147054|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident97.460,HCV,1a,100.0
MN147055|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident97.302,HCV,1a,100.0
MN147045|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident97.460,HCV,1a,100.0
MN147051|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident96.984,HCV,1a,100.0
MN147047|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.623,HCV,1a,100.0
MN147059|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident97.619,HCV,1a,100.0
MN147048|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident96.825,HCV,1a,100.0
MN147062|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident97.460,HCV,1a,100.0
MN147064|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.781,HCV,1a,100.0
MN147058|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.940,HCV,1a,100.0
MN147061|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident97.937,HCV,1a,100.0
MN147066|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.781,HCV,1a,100.0
MN147071|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident96.672,HCV,1a,100.0
MN147065|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.781,HCV,1a,100.0
MN147052|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident97.302,HCV,1a,100.0
MN147070|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident96.672,HCV,1a,100.0
MN147046|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.623,HCV,1a,100.0
MN147073|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident96.989,HCV,1a,100.0
MN147068|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.781,HCV,1a,100.0
MN147057|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.781,HCV,1a,100.0
MN147072|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident96.830,HCV,1a,100.0
MN147060|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident97.460,HCV,1a,100.0
MN147067|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.781,HCV,1a,100.0
MN147078|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident96.830,HCV,1a,100.0
MN147076|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident96.989,HCV,1a,100.0
MN147069|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident96.830,HCV,1a,100.0
MN147079|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident97.302,HCV,1a,100.0
MN147084|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident97.460,HCV,1a,100.0
MN147083|geneNS3|query1-1854|h77_aa11-628|extracted_nt1854|aligned_aa618|pident97.087,HCV,1a,100.0
MN147077|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident96.830,HCV,1a,100.0
MN147074|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident96.989,HCV,1a,100.0
MN147063|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.781,HCV,1a,100.0
MN147080|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident97.302,HCV,1a,100.0
MN147081|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident97.460,HCV,1a,100.0
MN147088|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.868,HCV,1b,100.0
MN147089|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.710,HCV,1b,100.0
MN147093|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.464,HCV,1a,100.0
MN147099|geneNS3|query1-1410|h77_aa162-631|extracted_nt1410|aligned_aa470|pident97.234,HCV,1a,100.0
MN147094|geneNS3|query1-1854|h77_aa11-628|extracted_nt1854|aligned_aa618|pident97.573,HCV,1a,100.0
MN147090|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.710,HCV,1b,100.0
MN147087|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.710,HCV,1b,100.0
MN147085|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.868,HCV,1b,100.0
MN147098|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident96.825,HCV,1a,100.0
MN147101|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident97.302,HCV,1a,100.0
MN147104|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident97.460,HCV,1a,100.0
MN147096|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident96.984,HCV,1a,100.0
MN147111|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.393,HCV,1b,100.0
MN147106|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident91.759,HCV,1b,100.0
MN147100|geneNS3|query1-1794|h77_aa29-626|extracted_nt1794|aligned_aa598|pident96.656,HCV,1a,100.0
MN147086|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.552,HCV,1b,100.0
MN147102|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident97.143,HCV,1a,100.0
MN147112|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.552,HCV,1b,100.0
MN147105|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident91.918,HCV,1b,100.0
MN147114|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.552,HCV,1b,100.0
MN147109|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident91.759,HCV,1b,100.0
MN147124|geneNS3|query1-525|h77_aa1-175|extracted_nt525|aligned_aa175|pident97.143,HCV,1a,100.0
MN147120|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident97.143,HCV,1a,100.0
MN147103|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident97.460,HCV,1a,100.0
MN147113|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.552,HCV,1b,100.0
MN147117|geneNS3|query1-1854|h77_aa11-628|extracted_nt1854|aligned_aa618|pident96.602,HCV,1a,100.0
MN147118|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.147,HCV,1a,100.0
MN147128|geneNS3|query1-525|h77_aa1-175|extracted_nt525|aligned_aa175|pident96.571,HCV,1a,100.0
MN147122|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident96.830,HCV,1a,100.0
MN147127|geneNS3|query1-522|h77_aa2-175|extracted_nt522|aligned_aa174|pident97.126,HCV,1a,100.0
MN147130|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident91.442,HCV,1b,100.0
MN147107|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident91.759,HCV,1b,100.0
MN147121|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident96.830,HCV,1a,100.0
MN147116|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident96.349,HCV,1a,100.0
MN147136|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident96.190,HCV,1a,100.0
MN147123|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident97.143,HCV,1a,100.0
MN147132|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident97.460,HCV,1a,100.0
MN147133|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident97.460,HCV,1a,100.0
MN147135|geneNS3|query1-1854|h77_aa11-628|extracted_nt1854|aligned_aa618|pident96.117,HCV,1a,100.0
MN147138|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident96.349,HCV,1a,100.0
MN147140|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident97.302,HCV,1a,100.0
MN147126|geneNS3|query1-441|h77_aa29-175|extracted_nt441|aligned_aa147|pident95.918,HCV,1a,100.0
MN147137|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident96.667,HCV,1a,100.0
MN147141|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident97.143,HCV,1a,100.0
MN147143|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident98.574,HCV,1a,100.0
MN147147|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident98.730,HCV,1a,100.0
MN147139|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident97.143,HCV,1a,100.0
MN147129|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident91.601,HCV,1b,100.0
MN147146|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident98.413,HCV,1a,100.0
MN147134|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident97.778,HCV,1a,100.0
MN147151|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident98.413,HCV,1a,100.0
MN147142|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident97.143,HCV,1a,100.0
MN147144|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident98.730,HCV,1a,100.0
MN147155|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident93.502,HCV,1b,100.0
MN147131|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident97.460,HCV,1a,100.0
MN147152|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident98.730,HCV,1a,100.0
MN147154|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident93.502,HCV,1b,100.0
MN147163|geneNS3|query1-864|h77_aa1-288|extracted_nt864|aligned_aa288|pident97.917,HCV,1a,100.0
MN147156|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident93.344,HCV,1b,100.0
MN147153|geneNS3|query1-1800|h77_aa29-628|extracted_nt1800|aligned_aa600|pident98.167,HCV,1a,100.0
MN147150|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident98.730,HCV,1a,100.0
MN147160|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident98.415,HCV,1a,100.0
MN147158|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident98.257,HCV,1a,100.0
MN147162|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident98.732,HCV,1a,100.0
MN147149|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident98.730,HCV,1a,100.0
MN147166|geneNS3|query1-1875|h77_aa7-631|extracted_nt1875|aligned_aa625|pident98.080,HCV,1a,100.0
MN147145|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident98.571,HCV,1a,100.0
MN147161|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident98.257,HCV,1a,100.0
MN147164|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident98.574,HCV,1a,100.0
MN147168|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.940,HCV,1a,100.0
MN147169|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident98.098,HCV,1a,100.0
MN147170|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident98.098,HCV,1a,100.0
MN147175|geneNS3|query1-1485|h77_aa1-495|extracted_nt1485|aligned_aa495|pident91.515,HCV,1b,100.0
MN147173|geneNS3|query1-1485|h77_aa1-495|extracted_nt1485|aligned_aa495|pident91.717,HCV,1b,100.0
MN147157|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident93.502,HCV,1b,100.0
MN147178|geneNS3|query1-1485|h77_aa1-495|extracted_nt1485|aligned_aa495|pident91.717,HCV,1b,100.0
MN147165|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident98.257,HCV,1a,100.0
MN147171|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.623,HCV,1a,100.0
MN147167|geneNS3|query1-1875|h77_aa7-631|extracted_nt1875|aligned_aa625|pident98.080,HCV,1a,100.0
MN147159|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident98.415,HCV,1a,100.0
MN147180|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident98.098,HCV,1a,100.0
MN147184|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident98.098,HCV,1a,100.0
MN147182|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident98.098,HCV,1a,100.0
MN147183|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident98.098,HCV,1a,100.0
MN147188|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.147,HCV,1a,100.0
MN147185|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.147,HCV,1a,100.0
MN147198|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.623,HCV,1a,100.0
MN147195|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.710,HCV,1b,100.0
MN147196|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.781,HCV,1a,100.0
MN147201|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident98.098,HCV,1a,100.0
MN147203|geneNS3|query1-1890|h77_aa2-631|extracted_nt1890|aligned_aa630|pident98.254,HCV,1a,100.0
MN147189|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.147,HCV,1a,100.0
MN147187|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.147,HCV,1a,100.0
MN147200|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.781,HCV,1a,100.0
MN147194|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.235,HCV,1b,100.0
MN147209|geneNS3|query1-981|h77_aa1-327|extracted_nt981|aligned_aa327|pident93.578,HCV,1b,100.0
MN147199|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.781,HCV,1a,100.0
