name,virus,subtype,bootstrap support
AY224788,HCV,1a,100.0
AY224829,HCV,1a,100.0
AY224844,HCV,1a,100.0
AY224848,HCV,1a,100.0
AY224850,HCV,1a,100.0
AY224847,HCV,1a,100.0
AY224849,HCV,1a,100.0
AY224851,HCV,1a,100.0
AY224833,HCV,1a,100.0
AY224873,HCV,1a,100.0
AY224872,HCV,1a,100.0
AY224878,HCV,1a,100.0
AY224882,HCV,1b,100.0
AY224880,HCV,1b,100.0
AY224885,HCV,1b,100.0
AY224883,HCV,1b,100.0
AY224884,HCV,1b,100.0
AY224879,HCV,1b,100.0
AY224892,HCV,1b,100.0
AY224893,HCV,1b,100.0
AY224889,HCV,1b,100.0
AY224881,HCV,1b,100.0
AY224896,HCV,1b,100.0
AY224899,HCV,1b,100.0
AY224894,HCV,1b,100.0
AY224890,HCV,1b,100.0
AY224910,HCV,1b,100.0
AY224911,HCV,1b,100.0
AY224905,HCV,1b,100.0
AY224906,HCV,1b,100.0
AY224902,HCV,1b,100.0
AY224913,HCV,1b,100.0
AY224916,HCV,1b,100.0
AY224914,HCV,1b,100.0
AY224860,HCV,1a,100.0
AY224926,HCV,1b,100.0
AY224937,HCV,1b,100.0
AY224864,HCV,1a,100.0
AY224923,HCV,1b,100.0
AY224861,HCV,1a,100.0
AY224940,HCV,1b,100.0
AY224938,HCV,1b,100.0
AY224943,HCV,1b,100.0
AY224942,HCV,1b,100.0
AY224944,HCV,1b,100.0
AY224941,HCV,1b,100.0
AY224951,HCV,1b,100.0
AY224947,HCV,1b,100.0
AY224950,HCV,1b,100.0
AY224952,HCV,1b,100.0
AY224946,HCV,1b,100.0
AY224945,HCV,1b,100.0
AY224949,HCV,1b,100.0
AY224953,HCV,1b,100.0
AY224954,HCV,1b,100.0
AY224955,HCV,1b,100.0
AY224956,HCV,1b,100.0
AY224962,HCV,1b,100.0
AY224963,HCV,1b,100.0
AY224867,HCV,1a,100.0
AY224901,HCV,1b,100.0
AY224964,HCV,1b,100.0
AY224958,HCV,1b,100.0
AY224966,HCV,1b,100.0
AY224960,HCV,1b,100.0
AY224965,HCV,1b,100.0
AY224970,HCV,1b,100.0
AY051292,HCV,1c,100.0
AY224918,HCV,1b,100.0
AY224972,HCV,1b,100.0
AY224969,HCV,1b,100.0
AY224968,HCV,1b,100.0
AY224939,HCV,1b,100.0
AY224976,HCV,1b,100.0
AY224974,HCV,1b,100.0
AY224978,HCV,1b,100.0
AY224980,HCV,1b,100.0
AY224984,HCV,1b,100.0
AY224908,HCV,1b,100.0
AY224967,HCV,1b,100.0
AY224982,HCV,1b,100.0
AY224921,HCV,1b,100.0
AY224987,HCV,1b,100.0
AY224985,HCV,1b,100.0
AY224986,HCV,1b,100.0
AY224990,HCV,1b,100.0
AY224983,HCV,1b,100.0
AY224988,HCV,1b,100.0
AY224989,HCV,1b,100.0
AY236371,HCV,2j,94.0
AY236368,HCV,2j,82.0
AY236374,HCV,2k,32.0
AY236372,HCV,2c,100.0
AY236369,HCV,1b,100.0
AY236376,HCV,2m,100.0
AY236377,HCV,2c,85.0
AY224957,HCV,1b,100.0
AY224959,HCV,1b,100.0
AY236367,HCV,2a,77.0
AY236375,HCV,2a,100.0
AY257069,HCV,1h,100.0
AY236384,HCV,2a,90.0
AY236385,HCV,2j,62.0
AY257071,HCV,1h,100.0
AY257072,HCV,4l,41.0
AY236386,HCV,2a,62.0
AY224973,HCV,1b,100.0
AY257070,HCV,4f,100.0
AY224971,HCV,1b,100.0
AY257075,HCV,4f,100.0
AY257078,HCV,4f,100.0
AY257074,HCV,1h,100.0
AY257076,HCV,2j,96.0
AY257077,HCV,1e,100.0
AY257079,HCV,2a,50.0
AY257084,HCV,2j,100.0
AY236373,HCV,2c,94.0
AY257090,HCV,1e,100.0
AY257081,HCV,2j,100.0
AY257087,HCV,1h,100.0
AY257091,HCV,1l,100.0
AY257092,HCV,1e,100.0
AY257093,HCV,4f,100.0
AY257096,HCV,1e,100.0
AY236382,HCV,2j,100.0
AY257098,HCV,4f,100.0
AY236378,HCV,2a,40.0
AY257097,HCV,4f,100.0
AY257101,HCV,4f,100.0
AY257099,HCV,2j,83.0
AY265435,HCV,4v,72.0
AY257073,HCV,1b,100.0
AY265438,HCV,4f,100.0
AY265434,HCV,4f,100.0
AY265441,HCV,4f,100.0
AY265440,HCV,4f,100.0
AY265443,HCV,2j,77.0
AY265433,HCV,2q,57.0
AY265437,HCV,2j,75.0
AY265445,HCV,4f,100.0
AY265444,HCV,2b,52.0
AY265436,HCV,2j,100.0
AY338877,HCV,1b,100.0
AY265448,HCV,4f,100.0
AY265450,HCV,1e,100.0
AY257094,HCV,1e,100.0
AY338878,HCV,1b,100.0
AY257095,HCV,1e,100.0
AY338880,HCV,1b,100.0
AY338882,HCV,1b,100.0
AY338884,HCV,1b,100.0
AY257103,HCV,4f,100.0
AY338879,HCV,1b,100.0
AY338885,HCV,1b,100.0
AY338890,HCV,1b,100.0
AY338883,HCV,1b,100.0
AY338893,HCV,1b,100.0
AY338896,HCV,1b,100.0
AY338897,HCV,1b,100.0
AY338902,HCV,1b,100.0
AY338898,HCV,1b,100.0
AY338901,HCV,1b,100.0
AY338888,HCV,1b,100.0
AY265439,HCV,1l,56.0
AY265442,HCV,2j,47.0
AY338881,HCV,1b,100.0
AY338899,HCV,1b,100.0
AY338900,HCV,1b,100.0
AY338894,HCV,1b,100.0
AY373468,HCV,5a,100.0
AY373471,HCV,5a,100.0
AY373472,HCV,5a,100.0
AY257088,HCV,2j,96.0
AY373469,HCV,5a,100.0
AY373475,HCV,5a,100.0
AY373474,HCV,5a,100.0
AY373470,HCV,5a,100.0
AY373482,HCV,5a,100.0
AY373479,HCV,5a,100.0
AY373485,HCV,5a,100.0
AY373488,HCV,5a,100.0
AY373486,HCV,5a,44.0
AY338895,HCV,1b,100.0
AY373491,HCV,5a,100.0
AY373490,HCV,5a,100.0
AY373483,HCV,5a,100.0
AY373467,HCV,5a,100.0
AY224856,HCV,1a,100.0
AY224857,HCV,1a,100.0
AY387602,HCV,1b,100.0
AY387601,HCV,1b,100.0
AY387603,HCV,1b,100.0
AY387600,HCV,1b,100.0
AY387604,HCV,1b,100.0
AY387609,HCV,1b,100.0
AY387622,HCV,1b,100.0
AY434132,HCV,1h,100.0
AY434123,HCV,1a,50.0
AY548714,HCV,4n,100.0
AY548715,HCV,4l,100.0
AY548716,HCV,4o,100.0
AY548731,HCV,4m,100.0
AY548717,HCV,4l,100.0
AY548733,HCV,4a,100.0
AY548734,HCV,4o,100.0
AY548735,HCV,4a,100.0
AY548718,HCV,4a,100.0
AY587241,HCV,3b,66.0
AY632085,HCV,1e,100.0
AY632084,HCV,1e,100.0
AY632083,HCV,1e,100.0
AY632099,HCV,1e,100.0
AY632114,HCV,1l,100.0
AY632091,HCV,1e,100.0
AY632115,HCV,1l,100.0
AY632118,HCV,1l,100.0
AY632120,HCV,1l,100.0
AY632132,HCV,1b,74.0
AY632133,HCV,1b,86.0
AY632134,HCV,1h,100.0
AY632136,HCV,1h,100.0
AY632135,HCV,1h,100.0
AY632137,HCV,1h,100.0
AY632146,HCV,1h,100.0
AY632117,HCV,1l,100.0
AY632148,HCV,1b,100.0
AY632149,HCV,1b,100.0
AY632163,HCV,2j,79.0
AY632183,HCV,2j,51.0
AY632182,HCV,2j,96.0
AY632176,HCV,2j,99.0
AY632200,HCV,4f,100.0
AY632217,HCV,4f,100.0
AY632186,HCV,2j,82.0
AY632221,HCV,4v,55.0
AY632234,HCV,4a,83.0
AY632238,HCV,4v,97.0
AY632236,HCV,4m,97.0
AY653896,HCV,1a,100.0
AY653897,HCV,1a,100.0
AY653957,HCV,3a,100.0
AY653959,HCV,3a,100.0
AY653961,HCV,3a,100.0
AY653976,HCV,3a,100.0
AY653977,HCV,3a,100.0
AY653993,HCV,4d,100.0
AY653996,HCV,4d,100.0
AY653999,HCV,2b,100.0
AY654000,HCV,3h,48.0
AY653966,HCV,3a,100.0
AY653981,HCV,3a,100.0
AY653997,HCV,4d,100.0
AY653990,HCV,3a,100.0
AY653994,HCV,4d,100.0
AY685012,HCV,4f,100.0
AY685014,HCV,4f,100.0
AY685023,HCV,4f,100.0
AY685015,HCV,1h,100.0
AY685026,HCV,1h,100.0
AY685024,HCV,4f,82.0
AY685016,HCV,4f,100.0
AY685038,HCV,4f,100.0
AY685027,HCV,4a,58.0
AY685036,HCV,1e,99.0
AY685047,HCV,4d,60.0
AY685049,HCV,1e,100.0
AY387605,HCV,1b,100.0
AY387606,HCV,1b,100.0
AY387608,HCV,1b,100.0
AY387610,HCV,1b,100.0
AY387611,HCV,1b,100.0
AY387614,HCV,1b,100.0
AY387616,HCV,1b,100.0
AY387612,HCV,1b,100.0
AY387615,HCV,1b,100.0
AY387617,HCV,1b,100.0
AY387618,HCV,1b,100.0
AY387619,HCV,1b,100.0
AY387620,HCV,1b,100.0
AY387624,HCV,1b,100.0
AY387625,HCV,1b,100.0
AY387623,HCV,1b,100.0
AY387626,HCV,1b,100.0
AY387629,HCV,1b,100.0
AY387631,HCV,1b,100.0
AY387632,HCV,1b,100.0
AY387634,HCV,1b,100.0
AY387628,HCV,1b,100.0
AY387635,HCV,1b,100.0
AY387636,HCV,1b,100.0
AY387640,HCV,1b,100.0
AY387637,HCV,1b,100.0
AY387641,HCV,1b,100.0
AY387639,HCV,1b,100.0
AY387638,HCV,1b,100.0
AY387642,HCV,1b,100.0
AY387607,HCV,1b,100.0
AY387643,HCV,1b,100.0
AY387613,HCV,1b,100.0
AY434110,HCV,6s,100.0
AY434108,HCV,4o,100.0
AY387627,HCV,1b,100.0
AY434113,HCV,1l,57.0
AY434120,HCV,1b,100.0
AY434106,HCV,1a,99.0
AY434129,HCV,1a,99.0
AY434126,HCV,4v,100.0
AY387621,HCV,1b,100.0
AY434138,HCV,3i,100.0
AY387630,HCV,1b,100.0
AY434144,HCV,2m,100.0
AY434147,HCV,4v,96.0
AY434157,HCV,4n,100.0
AY434141,HCV,3i,100.0
AY548707,HCV,3a,100.0
AY548708,HCV,4l,57.0
AY548709,HCV,1g,47.0
AY548711,HCV,4m,100.0
AY548712,HCV,4m,100.0
AY548713,HCV,1g,100.0
AY548710,HCV,4a,100.0
AY548720,HCV,4a,100.0
AY548719,HCV,1b,100.0
AY548721,HCV,4o,100.0
AY434117,HCV,2m,100.0
AY434154,HCV,3i,100.0
AY548723,HCV,4a,77.0
AY548724,HCV,4o,100.0
AY548725,HCV,4a,100.0
AY434150,HCV,4p,100.0
AY548726,HCV,1g,98.0
AY548727,HCV,1g,99.0
AY548730,HCV,4l,100.0
AY434115,HCV,7a,100.0
AY548729,HCV,4o,100.0
AY434135,HCV,4n,100.0
AY548736,HCV,4o,100.0
AY587236,HCV,4m,44.0
AY587235,HCV,4l,47.0
AY587238,HCV,6w,67.0
AY587237,HCV,4m,13.0
AY548737,HCV,4a,100.0
AY587239,HCV,4m,29.0
AY587240,HCV,4m,28.0
AY548722,HCV,4a,100.0
AY548728,HCV,4o,100.0
AY548732,HCV,4a,100.0
AY632086,HCV,1e,100.0
AY632087,HCV,1e,100.0
AY632092,HCV,1e,100.0
AY632090,HCV,1e,100.0
AY632089,HCV,1e,100.0
AY632093,HCV,1e,100.0
AY632095,HCV,1e,100.0
AY632096,HCV,1e,100.0
AY632097,HCV,1e,100.0
AY632098,HCV,1e,100.0
AY632100,HCV,1e,100.0
AY632101,HCV,1e,100.0
AY632102,HCV,1e,100.0
AY632105,HCV,1e,100.0
AY632104,HCV,1e,100.0
AY632107,HCV,1l,100.0
AY632106,HCV,1e,100.0
AY632110,HCV,1l,100.0
AY632103,HCV,1e,100.0
AY632111,HCV,1l,100.0
AY632109,HCV,1l,100.0
AY632112,HCV,1l,100.0
AY632113,HCV,1l,100.0
AY632108,HCV,1l,100.0
AY632088,HCV,1e,100.0
AY632122,HCV,1l,100.0
AY632123,HCV,1l,100.0
AY632121,HCV,1l,100.0
AY632124,HCV,1l,100.0
AY632126,HCV,1l,100.0
AY632127,HCV,1l,100.0
AY632129,HCV,1l,100.0
AY632128,HCV,1l,100.0
AY632094,HCV,1e,100.0
AY632130,HCV,1b,62.0
AY632125,HCV,1l,100.0
AY632131,HCV,1b,71.0
AY632138,HCV,1h,100.0
AY632139,HCV,1h,100.0
AY632140,HCV,1h,100.0
AY632141,HCV,1h,100.0
AY632142,HCV,1h,100.0
AY632143,HCV,1h,100.0
AY632145,HCV,1h,100.0
AY632144,HCV,1h,100.0
AY632151,HCV,1b,100.0
AY632119,HCV,1l,100.0
AY632152,HCV,1l,52.0
AY632154,HCV,2j,96.0
AY632155,HCV,2a,79.0
AY632153,HCV,4f,100.0
AY632156,HCV,2j,67.0
AY632116,HCV,1l,100.0
AY632158,HCV,2j,64.0
AY632157,HCV,2q,66.0
AY632159,HCV,2j,99.0
AY632161,HCV,2j,55.0
AY632166,HCV,2j,68.0
AY632160,HCV,2j,75.0
AY632164,HCV,2q,65.0
AY632167,HCV,2j,97.0
AY632168,HCV,2q,61.0
AY632165,HCV,2j,93.0
AY632169,HCV,2q,82.0
AY632170,HCV,2j,56.0
AY632171,HCV,2q,97.0
AY632172,HCV,2q,97.0
AY632174,HCV,2q,56.0
AY632173,HCV,2j,50.0
AY632175,HCV,2j,74.0
AY632150,HCV,1b,100.0
AY632178,HCV,2j,89.0
AY632177,HCV,2j,86.0
AY632179,HCV,2j,41.0
AY632181,HCV,2j,67.0
AY632147,HCV,1c,54.0
AY632180,HCV,2j,77.0
AY632185,HCV,2j,56.0
AY632187,HCV,2a,87.0
AY632188,HCV,2a,99.0
AY632189,HCV,2j,49.0
AY632191,HCV,4f,100.0
AY632192,HCV,4f,100.0
AY632194,HCV,4f,100.0
AY632198,HCV,4f,100.0
AY632195,HCV,4f,100.0
AY632162,HCV,2j,52.0
AY632193,HCV,4f,100.0
AY632197,HCV,4f,100.0
AY632199,HCV,4f,100.0
AY632201,HCV,4f,100.0
AY632202,HCV,4f,100.0
AY632203,HCV,4f,100.0
AY632204,HCV,4f,100.0
AY632207,HCV,4f,100.0
AY632205,HCV,4f,100.0
AY632190,HCV,2j,94.0
AY632206,HCV,4f,100.0
AY632209,HCV,4f,100.0
AY632210,HCV,4f,100.0
AY632211,HCV,4f,100.0
AY632208,HCV,4f,100.0
AY632212,HCV,4f,100.0
AY632213,HCV,4f,100.0
AY632214,HCV,4f,100.0
AY632215,HCV,4f,100.0
AY632219,HCV,4f,100.0
AY632220,HCV,4t,98.0
AY632222,HCV,4t,100.0
AY632225,HCV,4t,67.0
AY632223,HCV,4t,100.0
AY632224,HCV,4t,48.0
AY632228,HCV,4l,82.0
AY632196,HCV,4f,100.0
AY632226,HCV,4t,94.0
AY632229,HCV,4v,76.0
AY632230,HCV,4v,74.0
AY632232,HCV,4v,59.0
AY632231,HCV,4v,75.0
AY632233,HCV,4p,54.0
AY632237,HCV,4k,100.0
AY632235,HCV,4v,99.0
AY653899,HCV,1a,100.0
AY653898,HCV,1a,100.0
AY653901,HCV,1a,100.0
AY653900,HCV,1a,100.0
AY653903,HCV,1a,100.0
AY653902,HCV,1a,100.0
AY653905,HCV,1a,100.0
AY653904,HCV,1a,100.0
AY653906,HCV,1a,100.0
AY653908,HCV,1a,100.0
AY653909,HCV,1a,100.0
AY653910,HCV,1a,100.0
AY632216,HCV,4f,100.0
AY653911,HCV,1a,100.0
AY653912,HCV,1a,100.0
AY653913,HCV,1a,100.0
AY653914,HCV,1a,100.0
AY632184,HCV,2j,100.0
AY653917,HCV,1a,100.0
AY653919,HCV,1a,100.0
AY653918,HCV,1a,100.0
AY653923,HCV,1a,100.0
AY653922,HCV,1a,100.0
AY653921,HCV,1a,100.0
AY653924,HCV,1a,100.0
AY653925,HCV,1a,100.0
AY653929,HCV,1a,100.0
AY653926,HCV,1a,100.0
AY653927,HCV,1a,100.0
AY653928,HCV,1a,100.0
AY653933,HCV,1a,100.0
AY653930,HCV,1a,100.0
AY653932,HCV,1a,100.0
AY653936,HCV,1a,100.0
AY653934,HCV,1a,100.0
AY653937,HCV,1a,100.0
AY653938,HCV,1a,100.0
AY653939,HCV,1a,100.0
AY653940,HCV,1a,100.0
AY653943,HCV,1a,100.0
AY653941,HCV,1a,100.0
AY653942,HCV,1a,100.0
AY653944,HCV,1a,100.0
AY653946,HCV,1b,100.0
AY653947,HCV,1b,100.0
AY653948,HCV,1b,100.0
AY653950,HCV,1b,100.0
AY653949,HCV,1b,100.0
AY653953,HCV,1b,100.0
AY653952,HCV,1b,100.0
AY653954,HCV,1b,100.0
AY653951,HCV,1b,100.0
AY653955,HCV,1b,100.0
AY653958,HCV,3a,100.0
AY653956,HCV,3a,100.0
AY653960,HCV,3a,100.0
AY653962,HCV,3a,100.0
AY653965,HCV,3a,100.0
AY653963,HCV,3a,100.0
AY653964,HCV,3a,100.0
AY653967,HCV,3a,100.0
AY653968,HCV,3a,100.0
AY653972,HCV,3a,100.0
AY653970,HCV,3a,100.0
AY653969,HCV,3a,100.0
AY653971,HCV,3a,100.0
AY653973,HCV,3a,100.0
AY653975,HCV,3a,100.0
AY653974,HCV,3a,100.0
AY653978,HCV,3a,100.0
AY653945,HCV,1a,100.0
AY653979,HCV,3a,100.0
AY653980,HCV,3a,100.0
AY653982,HCV,3a,100.0
AY653983,HCV,3a,100.0
AY653931,HCV,1a,100.0
AY653935,HCV,1a,100.0
AY653985,HCV,3a,100.0
AY653984,HCV,3a,100.0
AY653986,HCV,3a,100.0
AY653987,HCV,3a,100.0
AY653989,HCV,3a,100.0
AY653988,HCV,3a,100.0
AY653991,HCV,4a,99.0
AY653992,HCV,4d,100.0
AY653995,HCV,4d,100.0
AY685013,HCV,4f,100.0
AY685017,HCV,4p,98.0
AY685018,HCV,2j,98.0
AY685019,HCV,1e,100.0
AY685020,HCV,4f,100.0
AY685021,HCV,4f,100.0
AY685028,HCV,4f,100.0
AY685029,HCV,2j,78.0
AY685022,HCV,2j,97.0
AY685030,HCV,4l,57.0
AY685031,HCV,4f,100.0
AY685032,HCV,4f,100.0
AY685034,HCV,1e,99.0
AY685033,HCV,2j,100.0
AY685041,HCV,2a,49.0
AY685037,HCV,2j,76.0
AY685039,HCV,4f,100.0
AY685045,HCV,4f,100.0
AY685044,HCV,1l,100.0
AY685025,HCV,4f,100.0
AY685052,HCV,4f,100.0
AY685050,HCV,1h,100.0
AY685048,HCV,2q,70.0
AY685035,HCV,1c,96.0
AY685042,HCV,4f,100.0
AY685043,HCV,2j,97.0
AY685046,HCV,1l,100.0
AY685040,HCV,2j,100.0
AY685051,HCV,1e,66.0
AY387633,HCV,1b,100.0
AY587242,HCV,3b,34.0
AY653907,HCV,1a,100.0
AY632218,HCV,4f,100.0
AY653915,HCV,1a,100.0
AY632227,HCV,4t,81.0
AY653916,HCV,1a,100.0
AY651061,HCV,1c,100.0
AY653920,HCV,1a,100.0
AY653998,HCV,4d,100.0
AY735101,HCV,6q,54.0
AY735102,HCV,6q,100.0
AY743050,HCV,4a,100.0
AY743051,HCV,4a,100.0
AY743052,HCV,4a,100.0
AY743055,HCV,4a,100.0
AY743054,HCV,4d,100.0
AY743064,HCV,4a,100.0
AY743066,HCV,4r,100.0
AY743075,HCV,4a,100.0
AY743093,HCV,4d,100.0
AY743094,HCV,4a,100.0
AY743098,HCV,4r,100.0
AY743097,HCV,4a,100.0
AY743100,HCV,4d,100.0
AY743099,HCV,4r,100.0
AY743134,HCV,4d,100.0
AY743133,HCV,4a,100.0
AY743132,HCV,4a,100.0
AY743131,HCV,4d,100.0
AY743135,HCV,4a,100.0
AY743092,HCV,4f,100.0
AY743166,HCV,4a,100.0
AY743164,HCV,4a,100.0
AY743170,HCV,4a,100.0
AY743202,HCV,4k,100.0
AY743203,HCV,4k,100.0
AY743207,HCV,4a,100.0
AY743204,HCV,4k,100.0
AY754624,HCV,1b,88.0
AY754627,HCV,6q,100.0
AY754630,HCV,6e,56.0
AY769713,HCV,3a,100.0
AY754634,HCV,2m,100.0
AY894532,HCV,6p,100.0
AY894524,HCV,6o,100.0
AY894544,HCV,6p,100.0
AY894553,HCV,1e,100.0
AY894535,HCV,6o,100.0
AY898897,HCV,1b,100.0
AY898900,HCV,1b,100.0
AY898899,HCV,1b,100.0
AY898898,HCV,1b,100.0
AY898902,HCV,1b,100.0
AY898901,HCV,1b,100.0
AY898903,HCV,1b,100.0
AY898904,HCV,1b,100.0
AY743199,HCV,4d,100.0
AY706997,HCV,4t,100.0
AY707000,HCV,4t,100.0
AY743057,HCV,4d,100.0
AY743058,HCV,4a,100.0
AY743063,HCV,4f,100.0
AY743060,HCV,4d,100.0
AY743061,HCV,4a,100.0
AY743065,HCV,4d,100.0
AY743068,HCV,4k,100.0
AY743067,HCV,4d,100.0
AY743069,HCV,4a,100.0
AY743070,HCV,4a,100.0
AY743056,HCV,4f,100.0
AY743071,HCV,4a,100.0
AY743074,HCV,4a,100.0
AY743072,HCV,4a,100.0
AY743073,HCV,4a,100.0
AY743079,HCV,4a,100.0
AY743077,HCV,4a,100.0
AY743078,HCV,4d,100.0
AY743080,HCV,4a,100.0
AY743084,HCV,4d,100.0
AY743062,HCV,4a,100.0
AY743083,HCV,4a,100.0
AY743088,HCV,4d,100.0
AY743082,HCV,4a,100.0
AY743085,HCV,4a,100.0
AY743086,HCV,4d,100.0
AY743087,HCV,4d,100.0
AY743053,HCV,4d,100.0
AY743090,HCV,4a,94.0
AY743089,HCV,4a,100.0
AY743091,HCV,4f,100.0
AY743095,HCV,4a,100.0
AY743096,HCV,4d,100.0
AY743101,HCV,4n,96.0
AY743104,HCV,4a,100.0
AY743081,HCV,4d,100.0
AY743106,HCV,4a,100.0
AY743102,HCV,4d,100.0
AY743076,HCV,4d,100.0
AY743103,HCV,4a,100.0
AY743107,HCV,4d,100.0
AY743110,HCV,4d,100.0
AY743108,HCV,4a,100.0
AY743113,HCV,4o,100.0
AY743112,HCV,4d,100.0
AY743115,HCV,4a,100.0
AY743114,HCV,4d,100.0
AY743116,HCV,4a,100.0
AY743117,HCV,4a,100.0
AY743121,HCV,4d,100.0
AY743119,HCV,4d,100.0
AY743118,HCV,4a,100.0
AY743120,HCV,4a,100.0
AY743123,HCV,4d,100.0
AY743059,HCV,4a,100.0
AY743122,HCV,4d,100.0
AY743124,HCV,4p,42.0
AY743128,HCV,4a,100.0
AY743130,HCV,4d,100.0
AY743125,HCV,4f,100.0
AY743127,HCV,4d,100.0
AY743126,HCV,4a,100.0
AY743136,HCV,4a,100.0
AY743142,HCV,4d,100.0
AY743137,HCV,4a,100.0
AY743105,HCV,4a,71.0
AY743138,HCV,4d,100.0
AY743140,HCV,4a,100.0
AY743143,HCV,4d,100.0
AY743147,HCV,4r,100.0
AY743144,HCV,4d,100.0
AY743145,HCV,4f,100.0
AY743111,HCV,4a,100.0
AY743146,HCV,4a,100.0
AY743151,HCV,4a,100.0
AY743148,HCV,4f,100.0
AY743154,HCV,4d,100.0
AY743152,HCV,4a,95.0
AY743150,HCV,4a,100.0
AY743153,HCV,4d,100.0
AY743157,HCV,4a,100.0
AY743109,HCV,4a,100.0
AY743129,HCV,4a,100.0
AY743155,HCV,4d,100.0
AY743159,HCV,4r,100.0
AY743158,HCV,4a,100.0
AY743162,HCV,4d,100.0
AY743160,HCV,4c,94.0
AY743161,HCV,4d,100.0
AY743165,HCV,4d,100.0
AY743168,HCV,4d,100.0
AY743167,HCV,4k,100.0
AY743169,HCV,4d,100.0
AY743171,HCV,4r,100.0
AY743173,HCV,4a,100.0
AY743172,HCV,4d,100.0
AY743141,HCV,4a,100.0
AY743176,HCV,4a,100.0
AY743174,HCV,4a,100.0
AY743177,HCV,4a,100.0
AY743181,HCV,4a,100.0
AY743179,HCV,4a,100.0
AY743180,HCV,4a,100.0
AY743149,HCV,4d,100.0
AY743182,HCV,4c,99.0
AY743186,HCV,4a,100.0
AY743183,HCV,4a,100.0
AY743184,HCV,4a,100.0
AY743185,HCV,4a,100.0
AY743190,HCV,4d,100.0
AY743187,HCV,4d,100.0
AY743191,HCV,4d,100.0
AY743188,HCV,4d,100.0
AY743189,HCV,4d,100.0
AY743192,HCV,4d,100.0
AY743193,HCV,4d,100.0
AY743196,HCV,4d,100.0
AY743194,HCV,4d,100.0
AY743156,HCV,4a,100.0
AY743139,HCV,4a,71.0
AY743197,HCV,4d,100.0
AY743163,HCV,4t,100.0
AY743200,HCV,4d,100.0
AY743201,HCV,4k,100.0
AY743206,HCV,4k,98.0
AY743205,HCV,4k,100.0
AY743208,HCV,4t,99.0
AY743175,HCV,4a,100.0
AY743210,HCV,4k,100.0
AY743211,HCV,4k,100.0
AY743213,HCV,4d,100.0
AY743214,HCV,4a,100.0
AY743212,HCV,4t,99.0
AY754612,HCV,6q,87.0
AY743215,HCV,4f,93.0
AY754615,HCV,6q,100.0
AY754618,HCV,6q,100.0
AY754621,HCV,2m,100.0
AY754637,HCV,6q,100.0
AY743195,HCV,4d,100.0
AY743198,HCV,4d,100.0
AY754633,HCV,6q,100.0
AY769714,HCV,3a,100.0
AY743178,HCV,4a,100.0
AY743209,HCV,4a,100.0
AY894541,HCV,6p,100.0
AY894529,HCV,2j,100.0
AY894526,HCV,2j,100.0
AY894538,HCV,1e,100.0
AY894547,HCV,6o,100.0
AY894550,HCV,2j,100.0
AY898914,HCV,1b,100.0
AY898913,HCV,1b,100.0
AY898912,HCV,1b,100.0
AY898905,HCV,1b,100.0
AY898906,HCV,1b,100.0
AY898908,HCV,1b,100.0
AY898907,HCV,1b,100.0
AY898916,HCV,1b,100.0
AY898910,HCV,1b,100.0
AY898911,HCV,1b,100.0
AY898915,HCV,1b,100.0
AY898909,HCV,1b,100.0
AY769715,HCV,3a,100.0
AY898917,HCV,1b,100.0
AY878650,HCV,6l,100.0
AY898920,HCV,1b,100.0
AY898919,HCV,1b,100.0
AY898922,HCV,1b,100.0
AY898921,HCV,1b,100.0
AY898939,HCV,1b,100.0
AY898940,HCV,1b,100.0
AY944635,HCV,1a,100.0
AY898927,HCV,1b,100.0
AY944638,HCV,2c,100.0
AY944640,HCV,2c,100.0
AY944679,HCV,1b,100.0
AY944675,HCV,1b,100.0
AY944676,HCV,1b,100.0
AY898936,HCV,1b,100.0
AY944680,HCV,1b,100.0
AY944678,HCV,2c,100.0
AY944681,HCV,1b,100.0
AY944656,HCV,1b,100.0
AY898918,HCV,1b,100.0
AY898924,HCV,1b,100.0
AY898926,HCV,1b,100.0
AY898925,HCV,1b,100.0
AY898923,HCV,1b,100.0
AY898931,HCV,1b,100.0
AY898930,HCV,1b,100.0
AY898928,HCV,1b,100.0
AY898929,HCV,1b,100.0
AY898932,HCV,1b,100.0
AY898937,HCV,1b,100.0
AY898935,HCV,1b,100.0
AY898933,HCV,1b,100.0
AY898938,HCV,1b,100.0
AY898934,HCV,1b,100.0
AY944636,HCV,1a,100.0
AY944642,HCV,2c,100.0
AY944639,HCV,2c,100.0
AY944643,HCV,3a,100.0
AY944646,HCV,1b,100.0
AY944641,HCV,2c,100.0
AY944645,HCV,1b,100.0
AY944644,HCV,4a,100.0
AY944647,HCV,1b,100.0
AY944651,HCV,4a,100.0
AY944648,HCV,1b,100.0
AY944650,HCV,3a,100.0
AY944649,HCV,1b,100.0
AY944652,HCV,1b,100.0
AY944653,HCV,2c,100.0
AY944655,HCV,1b,100.0
AY944654,HCV,1b,100.0
AY944657,HCV,1b,100.0
AY944659,HCV,1b,100.0
AY944661,HCV,1b,100.0
AY944660,HCV,1b,100.0
AY944665,HCV,1b,100.0
AY944663,HCV,1b,100.0
AY944664,HCV,2c,100.0
AY944667,HCV,1b,100.0
AY944666,HCV,1b,100.0
AY944662,HCV,2c,100.0
AY944668,HCV,1b,100.0
AY944669,HCV,1b,100.0
AY944671,HCV,1b,100.0
AY944673,HCV,1b,100.0
