Accession,ClosestGenotype,ClosestGenotypePident,ClosestSubtype,ClosestSubtypePident,ReferenceOverlapAA,FullyCover
OK553016,1,94.494,1a,95.457,26-93,Yes
OK553017,1,94.345,1a,95.510,26-93,Yes
OK553018,1,94.494,1a,95.404,26-93,Yes
OK553019,1,94.568,1a,95.510,26-93,Yes
OK553020,1,94.568,1a,95.457,26-93,Yes
OK553021,1,94.568,1a,95.457,26-93,Yes
OK553022,1,94.568,1a,95.457,26-93,Yes
OK553023,1,94.568,1a,95.457,26-93,Yes
OK553024,1,94.568,1a,95.351,26-93,Yes
OK553025,1,94.271,1a,95.404,26-93,Yes
OK553026,1,94.345,1a,95.510,26-93,Yes
OK553027,1,94.568,1a,95.457,26-93,Yes
OK553028,1,94.568,1a,95.457,26-93,Yes
OK553029,1,94.568,1a,95.457,26-93,Yes
OK553030,1,94.568,1a,96.351,26-93,Yes
OK553031,1,94.568,1a,95.404,26-93,Yes
OK553032,1,94.568,1a,95.457,26-93,Yes
OK553033,1,94.494,1a,95.457,26-93,Yes
OK553034,1,94.643,1a,95.457,26-93,Yes
OK553035,1,94.568,1a,95.351,26-93,Yes
OK553036,1,94.568,1a,95.457,26-93,Yes
OK553037,1,94.494,1a,95.351,26-93,Yes
OK553038,1,94.643,1a,95.404,26-93,Yes
OK553039,1,94.568,1a,95.404,26-93,Yes
OK553040,1,94.568,1a,95.351,26-93,Yes
OK553041,1,94.568,1a,95.457,26-93,Yes
OK553042,1,94.420,1a,95.510,26-93,Yes
OK553043,1,94.568,1a,95.457,26-93,Yes
OK553044,1,94.568,1a,95.404,26-93,Yes
OK553045,1,94.420,1a,95.510,26-93,Yes
OK553046,1,94.420,1a,95.457,26-93,Yes
OK553047,1,94.568,1a,95.404,26-93,Yes
OK553048,1,94.568,1a,95.404,26-93,Yes
OK553049,1,94.568,1a,95.404,26-93,Yes
OK553050,1,94.643,1a,95.457,26-93,Yes
OK553051,1,94.494,1a,95.457,26-93,Yes
OK553052,1,94.568,1a,95.404,26-93,Yes
OK553053,1,94.568,1a,95.457,26-93,Yes
OK553054,1,94.494,1a,95.457,26-93,Yes
OK553055,1,94.568,1a,95.298,26-93,Yes
OK553056,1,94.345,1a,95.404,26-93,Yes
OK553057,1,94.494,1a,95.457,26-93,Yes
OK553058,1,94.494,1a,95.457,26-93,Yes
OK553059,1,94.568,1a,95.457,26-93,Yes
OK553060,1,94.568,1a,95.351,26-93,Yes
OK553061,1,94.568,1a,95.404,26-93,Yes
OK553062,1,94.568,1a,95.457,26-93,Yes
OK553063,1,94.568,1a,95.457,26-93,Yes
OK553064,1,94.568,1a,95.404,26-93,Yes
OK553065,1,94.196,1a,95.615,26-93,Yes
OK553066,1,94.345,1a,95.457,26-93,Yes
OK553067,1,94.345,1a,95.510,26-93,Yes
OK553068,1,94.196,1a,95.563,26-93,Yes
OK553069,1,94.420,1a,95.457,26-93,Yes
OK553070,1,94.494,1a,95.510,26-93,Yes
OK553071,1,94.271,1a,95.457,26-93,Yes
OK553072,1,94.568,1a,95.563,26-93,Yes
OK553073,1,94.345,1a,95.668,26-93,Yes
OK553074,1,94.564,1a,95.457,26-93,Yes
OK553075,1,94.122,1a,95.404,26-93,Yes
OK553076,1,94.420,1a,95.457,26-93,Yes
OK553077,1,93.899,1a,95.457,26-93,Yes
OK553078,1,94.494,1a,95.510,26-93,Yes
OK553079,1,94.271,1a,95.404,26-93,Yes
OK553080,1,94.420,1a,95.510,26-93,Yes
OK553081,1,94.345,1a,95.140,26-93,Yes
OK553082,1,93.899,1a,95.457,26-93,Yes
OK553083,1,94.564,1a,95.457,26-93,Yes
OK553084,1,94.196,1a,95.615,26-93,Yes
OK553085,1,94.494,1a,95.668,26-93,Yes
OK553086,1,94.494,1a,95.510,26-93,Yes
OK553087,1,94.494,1a,95.668,26-93,Yes
OK553088,1,94.643,1a,95.404,26-93,Yes
OK553089,1,94.345,1a,95.668,26-93,Yes
OK553090,1,94.196,1a,95.563,26-93,Yes
OK553091,1,94.048,1a,95.563,26-93,Yes
OK553092,1,94.568,1a,95.615,26-93,Yes
OK553093,1,94.568,1a,95.668,26-93,Yes
OK553094,1,94.643,1a,95.563,26-93,Yes
OK553095,1,94.643,1a,95.668,26-93,Yes
OK553096,1,94.494,1a,95.668,26-93,Yes
OK553097,1,94.568,1a,95.668,26-93,Yes
OK553098,1,94.568,1a,95.615,26-93,Yes
OK553099,1,91.815,1a,93.900,26-93,Yes
OK553100,1,91.815,1a,93.900,26-93,Yes
OK553101,1,91.815,1a,93.900,26-93,Yes
OK553102,1,91.741,1a,93.900,26-93,Yes
OK553103,1,91.592,1a,93.962,26-93,Yes
OK553104,1,91.815,1a,93.900,26-93,Yes
OK553105,1,91.667,1a,93.962,26-93,Yes
OK553106,1,91.592,1a,93.962,26-93,Yes
OK553107,1,91.667,1a,93.900,26-93,Yes
OK553108,1,91.667,1a,93.962,26-93,Yes
OK553109,1,91.815,1a,93.900,26-93,Yes
OK553110,1,91.592,1a,93.962,26-93,Yes
OK553111,1,91.815,1a,93.900,26-93,Yes
OK553112,1,91.815,1a,93.900,26-93,Yes
OK553113,1,91.815,1a,93.900,26-93,Yes
OK553114,1,91.815,1a,93.900,26-93,Yes
OK553115,1,91.815,1a,93.900,26-93,Yes
OK553116,1,91.667,1a,93.962,26-93,Yes
OK553117,1,91.815,1a,93.900,26-93,Yes
OK553118,1,91.815,1a,93.900,26-93,Yes
OK553119,1,91.741,1a,93.900,26-93,Yes
OK553120,1,91.667,1a,93.962,26-93,Yes
OK553121,1,91.667,1a,93.900,26-93,Yes
OK553122,1,91.815,1a,93.839,26-93,Yes
OK553123,1,91.815,1a,93.839,26-93,Yes
OK553124,1,91.667,1a,93.900,26-93,Yes
OK553125,1,91.815,1a,93.900,26-93,Yes
OK553126,1,91.815,1a,93.900,26-93,Yes
OK553127,1,91.741,1a,93.900,26-93,Yes
OK553128,1,91.667,1a,93.900,26-93,Yes
OK553129,1,91.815,1a,93.900,26-93,Yes
OK553130,1,91.815,1a,93.839,26-93,Yes
OK553131,1,91.815,1a,93.900,26-93,Yes
OK553132,1,91.815,1a,93.900,26-93,Yes
OK553133,1,91.741,1a,93.900,26-93,Yes
OK553134,1,91.741,1a,93.900,26-93,Yes
OK553135,1,91.815,1a,93.900,26-93,Yes
OK553136,1,91.741,1a,93.839,26-93,Yes
OK553137,1,91.667,1a,93.900,26-93,Yes
OK553138,1,91.741,1a,93.839,26-93,Yes
OK553139,1,91.815,1a,93.900,26-93,Yes
OK553140,1,91.815,1a,93.900,26-93,Yes
OK553141,1,91.667,1a,93.900,26-93,Yes
OK553142,1,91.815,1a,93.839,26-93,Yes
OK553143,1,91.667,1a,93.962,26-93,Yes
OK553144,1,91.741,1a,93.900,26-93,Yes
OK553145,1,91.815,1a,93.839,26-93,Yes
OK553146,1,91.667,1a,93.962,26-93,Yes
OK553147,1,91.741,1a,93.900,26-93,Yes
OK553148,1,91.815,1a,93.900,26-93,Yes
OK553149,1,91.815,1a,93.900,26-93,Yes
OK553150,1,91.667,1a,93.962,26-93,Yes
OK553151,1,91.667,1a,93.900,26-93,Yes
OK553152,1,91.815,1a,93.900,26-93,Yes
OK553153,1,91.815,1a,93.900,26-93,Yes
OK553154,1,91.592,1a,93.839,26-93,Yes
OK553155,1,91.815,1a,93.962,26-93,Yes
OK553156,1,91.667,1a,93.962,26-93,Yes
OK553157,1,91.815,1a,93.900,26-93,Yes
OK553158,1,91.592,1a,93.900,26-93,Yes
OK553159,1,91.741,1a,93.777,26-93,Yes
OK553160,1,91.815,1a,93.900,26-93,Yes
OK553161,1,91.518,1a,93.962,26-93,Yes
OK553162,1,91.741,1a,93.900,26-93,Yes
OK553163,1,91.815,1a,93.900,26-93,Yes
OK553164,1,91.592,1a,93.962,26-93,Yes
OK553165,1,91.815,1a,93.777,26-93,Yes
OK553166,1,91.815,1a,93.900,26-93,Yes
OK553167,1,91.667,1a,93.962,26-93,Yes
OK553168,1,91.815,1a,93.900,26-93,Yes
OK553169,1,91.741,1a,93.900,26-93,Yes
OK553170,1,91.815,1a,93.900,26-93,Yes
OK553171,1,91.815,1a,93.839,26-93,Yes
OK553172,1,91.815,1a,93.900,26-93,Yes
OK553173,1,91.815,1a,93.900,26-93,Yes
OK553174,1,91.815,1a,93.839,26-93,Yes
OK553175,1,91.815,1a,93.900,26-93,Yes
OK553176,1,91.815,1a,93.900,26-93,Yes
OK553177,1,91.815,1a,93.839,26-93,Yes
OK553178,1,91.741,1a,93.900,26-93,Yes
OK553179,1,91.815,1a,93.900,26-93,Yes
OK553180,1,91.815,1a,93.839,26-93,Yes
OK553181,1,91.815,1a,93.839,26-93,Yes
OK553182,1,91.815,1a,93.900,26-93,Yes
OK553183,1,91.815,1a,93.900,26-93,Yes
OK553184,1,91.815,1a,93.900,26-93,Yes
OK553185,1,91.741,1a,93.900,26-93,Yes
OK553186,1,91.815,1a,93.839,26-93,Yes
OK553187,1,91.815,1a,93.900,26-93,Yes
OK553188,1,91.815,1a,93.900,26-93,Yes
OK553189,1,91.815,1a,93.900,26-93,Yes
OK553190,1,91.741,1a,93.900,26-93,Yes
OK553191,1,91.815,1a,93.900,26-93,Yes
OK553192,1,91.815,1a,93.962,26-93,Yes
OK553193,1,91.815,1a,93.900,26-93,Yes
OK553194,1,91.741,1a,93.777,26-93,Yes
OK553195,1,91.815,1a,93.900,26-93,Yes
OK553196,1,91.815,1a,93.900,26-93,Yes
OK553197,1,91.815,1a,93.900,26-93,Yes
OK553198,1,91.815,1a,93.900,26-93,Yes
OK553199,1,91.667,1a,93.900,26-93,Yes
OK553200,1,91.815,1a,93.839,26-93,Yes
OK553201,1,91.741,1a,93.900,26-93,Yes
OK553202,1,91.667,1a,93.900,26-93,Yes
OK553203,1,91.741,1a,93.900,26-93,Yes
OK553204,1,91.741,1a,93.900,26-93,Yes
OK553205,1,91.815,1a,93.900,26-93,Yes
OK553206,1,91.741,1a,93.900,26-93,Yes
OK553207,1,91.667,1a,93.900,26-93,Yes
OK553208,1,91.741,1a,93.900,26-93,Yes
OK553209,1,91.741,1a,93.900,26-93,Yes
OK553210,1,91.741,1a,93.900,26-93,Yes
OK553211,1,91.741,1a,93.900,26-93,Yes
OK553212,1,91.741,1a,93.900,26-93,Yes
OK553213,1,91.741,1a,93.900,26-93,Yes
OK553214,1,91.667,1a,93.900,26-93,Yes
OK553215,1,91.741,1a,93.900,26-93,Yes
OK553216,1,91.741,1a,93.900,26-93,Yes
OK553217,1,91.741,1a,93.900,26-93,Yes
OK553218,1,91.741,1a,93.962,26-93,Yes
OK553219,1,91.741,1a,93.900,26-93,Yes
OK553220,1,91.741,1a,93.900,26-93,Yes
OK553221,1,91.741,1a,93.777,26-93,Yes
OK553222,1,91.741,1a,93.900,26-93,Yes
OK553223,1,91.741,1a,93.900,26-93,Yes
OK553224,1,91.741,1a,93.962,26-93,Yes
OK553225,1,91.741,1a,93.900,26-93,Yes
OK553226,1,91.741,1a,93.900,26-93,Yes
OK553227,1,91.667,1a,93.900,26-93,Yes
OK553228,1,91.667,1a,93.900,26-93,Yes
OK553229,1,91.592,1a,93.839,26-93,Yes
OK553230,1,91.741,1a,93.900,26-93,Yes
OK553231,1,91.741,1a,93.900,26-93,Yes
OK553232,1,91.741,1a,93.900,26-93,Yes
OK553233,1,91.741,1a,93.900,26-93,Yes
OK553234,1,91.741,1a,93.900,26-93,Yes
OK553235,1,91.741,1a,93.900,26-93,Yes
OK553236,1,91.741,1a,93.900,26-93,Yes
OK553237,1,91.741,1a,93.900,26-93,Yes
OK553238,1,91.592,1a,93.839,26-93,Yes
OK553239,1,91.741,1a,93.839,26-93,Yes
OK553240,1,91.741,1a,93.900,26-93,Yes
OK553241,1,91.741,1a,93.900,26-93,Yes
OK553242,1,91.667,1a,93.900,26-93,Yes
OK553243,1,91.741,1a,93.900,26-93,Yes
OK553244,1,91.741,1a,93.900,26-93,Yes
OK553245,1,91.741,1a,93.900,26-93,Yes
OK553246,1,91.592,1a,93.900,26-93,Yes
OK553247,1,91.741,1a,93.839,26-93,Yes
OK553248,1,91.741,1a,93.900,26-93,Yes
OK553249,1,91.815,1a,93.777,26-93,Yes
OK553250,1,91.741,1a,93.777,26-93,Yes
OK553251,1,91.741,1a,93.530,26-93,Yes
OK553252,1,91.964,1a,93.777,26-93,Yes
OK553253,1,91.815,1a,93.777,26-93,Yes
OK553254,1,91.815,1a,93.777,26-93,Yes
OK553255,1,91.815,1a,93.592,26-93,Yes
OK553256,1,91.815,1a,93.777,26-93,Yes
OK553257,1,91.741,1a,93.777,26-93,Yes
OK553258,1,91.741,1a,93.839,26-93,Yes
OK553259,1,91.815,1a,93.592,26-93,Yes
OK553260,1,91.815,1a,93.777,26-93,Yes
OK553261,1,91.815,1a,93.777,26-93,Yes
OK553262,1,91.815,1a,93.715,26-93,Yes
OK553263,1,91.741,1a,93.530,26-93,Yes
OK553264,1,91.890,1a,93.654,26-93,Yes
OK553265,1,91.815,1a,93.777,26-93,Yes
OK553266,1,91.815,1a,93.777,26-93,Yes
OK553267,1,91.741,1a,93.654,26-93,Yes
OK553268,1,91.815,1a,93.592,26-93,Yes
OK553269,1,91.815,1a,93.777,26-93,Yes
OK553270,1,91.815,1a,93.777,26-93,Yes
OK553271,1,91.815,1a,93.777,26-93,Yes
OK553272,1,91.741,1a,93.654,26-93,Yes
OK553273,1,91.741,1a,93.777,26-93,Yes
OK553274,1,91.741,1a,93.777,26-93,Yes
OK553275,1,91.741,1a,93.654,26-93,Yes
OK553276,1,91.741,1a,93.654,26-93,Yes
OK553277,1,91.741,1a,93.654,26-93,Yes
OK553278,1,91.815,1a,93.777,26-93,Yes
OK553279,1,91.741,1a,93.654,26-93,Yes
OK553280,1,91.890,1a,93.592,26-93,Yes
OK553281,1,91.815,1a,93.715,26-93,Yes
OK553282,1,91.815,1a,93.715,26-93,Yes
OK553283,1,91.518,1a,93.530,26-93,Yes
OK553284,1,91.815,1a,93.777,26-93,Yes
OK553285,1,91.815,1a,93.777,26-93,Yes
OK553286,1,91.815,1a,93.777,26-93,Yes
OK553287,1,91.741,1a,93.715,26-93,Yes
OK553288,1,91.443,1a,93.654,26-93,Yes
OK553289,1,91.815,1a,93.530,26-93,Yes
OK553290,1,91.667,1a,93.715,26-93,Yes
OK553291,1,91.592,1a,93.715,26-93,Yes
OK553292,1,91.815,1a,93.469,26-93,Yes
OK553293,1,91.667,1a,93.715,26-93,Yes
OK553294,1,91.667,1a,93.777,26-93,Yes
OK553295,1,91.667,1a,93.777,26-93,Yes
OK553296,1,91.592,1a,93.715,26-93,Yes
OK553297,1,91.815,1a,93.715,26-93,Yes
OK553298,1,91.667,1a,93.654,26-93,Yes
OK553299,1,91.667,1a,93.654,26-93,Yes
OK553300,1,91.592,1a,93.654,26-93,Yes
OK553301,1,91.815,1a,93.469,26-93,Yes
OK553302,1,91.667,1a,93.654,26-93,Yes
OK553303,1,91.592,1a,93.592,26-93,Yes
OK553304,1,91.667,1a,93.715,26-93,Yes
OK553305,1,91.741,1a,93.654,26-93,Yes
OK553306,1,91.667,1a,93.715,26-93,Yes
OK553307,1,91.667,1a,93.654,26-93,Yes
OK553308,1,91.890,1a,93.469,26-93,Yes
OK553309,1,91.815,1a,93.407,26-93,Yes
OK553310,1,91.667,1a,93.715,26-93,Yes
OK553311,1,91.592,1a,93.715,26-93,Yes
OK553312,1,91.815,1a,93.407,26-93,Yes
OK553313,1,91.518,1a,93.592,26-93,Yes
OK553314,1,91.592,1a,93.592,26-93,Yes
OK553315,1,91.592,1a,93.592,26-93,Yes
OK553316,1,91.592,1a,93.592,26-93,Yes
OK553317,1,91.592,1a,93.592,26-93,Yes
OK553318,1,91.518,1a,93.530,26-93,Yes
OK553319,1,91.518,1a,93.592,26-93,Yes
OK553320,1,91.592,1a,93.592,26-93,Yes
OK553321,1,91.443,1a,93.654,26-93,Yes
OK553322,1,91.667,1a,93.592,26-93,Yes
OK553323,1,91.518,1a,93.592,26-93,Yes
OK553324,1,91.443,1a,93.715,26-93,Yes
OK553325,1,91.518,1a,93.654,26-93,Yes
OK553326,1,91.592,1a,93.530,26-93,Yes
OK553327,1,91.443,1a,93.592,26-93,Yes
OK553328,1,91.369,1a,93.592,26-93,Yes
OK553329,1,91.518,1a,93.654,26-93,Yes
OK553330,1,91.518,1a,93.715,26-93,Yes
OK553331,1,91.592,1a,93.654,26-93,Yes
OK553332,1,91.592,1a,93.592,26-93,Yes
OK553333,1,91.592,1a,93.530,26-93,Yes
OK553334,1,91.592,1a,93.592,26-93,Yes
OK553335,1,91.592,1a,93.592,26-93,Yes
OK553336,1,91.592,1a,93.592,26-93,Yes
OK553337,1,91.518,1a,93.530,26-93,Yes
OK553338,1,91.518,1a,93.592,26-93,Yes
OK553339,1,91.592,1a,93.592,26-93,Yes
OK553340,1,91.592,1a,93.592,26-93,Yes
OK553341,1,91.518,1a,93.592,26-93,Yes
OK553342,1,91.518,1a,93.715,26-93,Yes
OK553343,1,91.518,1a,93.592,26-93,Yes
OK553344,1,91.518,1a,93.715,26-93,Yes
OK553345,1,91.592,1a,93.592,26-93,Yes
OK553346,1,91.592,1a,93.530,26-93,Yes
OK553347,1,91.667,1a,93.777,26-93,Yes
OK553348,1,91.592,1a,93.592,26-93,Yes
OK553349,1,91.369,1a,93.592,26-93,Yes
OK553350,1,91.592,1a,93.592,26-93,Yes
OK553351,1,91.592,1a,93.530,26-93,Yes
OK553352,1,91.592,1a,93.592,26-93,Yes
OK553353,1,91.592,1a,93.530,26-93,Yes
OK553354,1,91.369,1a,93.592,26-93,Yes
OK553355,,,,,,
OK553356,,,,,,
OK553357,,,,,,
OK553358,,,,,,
OK553359,,,,,,
OK553360,,,,,,
OK553361,,,,,,
OK553362,,,,,,
OK553363,,,,,,
OK553364,,,,,,
OK553365,,,,,,
OK553366,,,,,,
OK553367,,,,,,
OK553368,,,,,,
OK553369,,,,,,
OK553370,,,,,,
OK553371,,,,,,
OK553372,,,,,,
OK553373,,,,,,
OK553374,,,,,,
OK553375,,,,,,
OK553376,,,,,,
OK553377,,,,,,
OK553378,,,,,,
OK553379,,,,,,
OK553380,,,,,,
OK553381,,,,,,
OK553382,,,,,,
OK553383,,,,,,
OK553384,,,,,,
OK553385,,,,,,
OK553386,,,,,,
OK553387,,,,,,
OK553388,,,,,,
OK553389,,,,,,
OK553390,,,,,,
OK553391,,,,,,
OK553392,,,,,,
OK553393,,,,,,
OK553394,,,,,,
OK553395,,,,,,
OK553396,,,,,,
OK553397,,,,,,
OK553398,,,,,,
OK553399,,,,,,
OK553400,,,,,,
OK553401,,,,,,
OK553402,,,,,,
OK553403,,,,,,
OK553404,,,,,,
OK553405,,,,,,
OK553406,,,,,,
OK553407,,,,,,
OK553408,,,,,,
OK553409,,,,,,
OK553410,,,,,,
OK553411,,,,,,
OK553412,,,,,,
OK553413,,,,,,
OK553414,,,,,,
OK553415,,,,,,
OK553416,,,,,,
OK553417,,,,,,
OK553418,,,,,,
OK553419,,,,,,
OK553420,,,,,,
OK553421,,,,,,
OK553422,,,,,,
OK553423,,,,,,
OK553424,,,,,,
OK553425,,,,,,
OK553426,,,,,,
OK553427,,,,,,
OK553428,,,,,,
OK553429,,,,,,
OK553430,,,,,,
OK553431,,,,,,
OK553432,,,,,,
OK553433,,,,,,
OK553434,,,,,,
OK553435,,,,,,
OK553436,,,,,,
OK553437,,,,,,
OK553438,,,,,,
OK553439,,,,,,
OK553440,,,,,,
OK553441,,,,,,
OK553442,,,,,,
OK553443,,,,,,
OK553444,,,,,,
OK553445,,,,,,
OK553446,,,,,,
OK553447,,,,,,
OK553448,,,,,,
OK553449,,,,,,
OK553450,,,,,,
OK553451,,,,,,
OK553452,,,,,,
OK553453,,,,,,
OK553454,,,,,,
OK553455,,,,,,
OK553456,,,,,,
OK553457,,,,,,
OK553458,,,,,,
OK553459,,,,,,
OK553460,,,,,,
OK553461,,,,,,
OK553462,,,,,,
OK553463,,,,,,
OK553464,,,,,,
OK553465,,,,,,
OK553466,,,,,,
OK553467,,,,,,
OK553468,,,,,,
OK553469,,,,,,
OK553470,,,,,,
OK553471,,,,,,
OK553472,,,,,,
OK553473,,,,,,
OK553474,,,,,,
OK553475,,,,,,
OK553476,,,,,,
OK553477,,,,,,
OK553478,,,,,,
OK553479,,,,,,
OK553480,,,,,,
OK553481,,,,,,
OK553482,,,,,,
OK553483,,,,,,
OK553484,,,,,,
OK553485,,,,,,
OK553486,,,,,,
OK553487,,,,,,
OK553488,,,,,,
OK553489,,,,,,
OK553490,,,,,,
OK553491,,,,,,
OK553492,,,,,,
OK553493,,,,,,
OK553494,,,,,,
OK553495,,,,,,
OK553496,,,,,,
OK553497,,,,,,
OK553498,,,,,,
OK553499,,,,,,
OK553500,,,,,,
OK553501,,,,,,
OK553502,,,,,,
OK553503,,,,,,
OK553504,,,,,,
OK553505,,,,,,
OK553506,,,,,,
OK553507,,,,,,
OK553508,,,,,,
OK553509,,,,,,
OK553510,,,,,,
OK553511,,,,,,
OK553512,,,,,,
OK553513,,,,,,
OK553514,,,,,,
OK553515,,,,,,
OK553516,,,,,,
OK553517,,,,,,
OK553518,,,,,,
OK553519,,,,,,
OK553520,,,,,,
OK553521,,,,,,
OK553522,,,,,,
OK553523,,,,,,
OK553524,,,,,,
OK553525,,,,,,
OK553526,,,,,,
OK553527,,,,,,
OK553528,,,,,,
OK553529,,,,,,
OK553530,,,,,,
OK553531,,,,,,
OK553532,,,,,,
OK553533,,,,,,
OK553534,,,,,,
OK553535,,,,,,
OK553536,,,,,,
OK553537,,,,,,
OK553538,,,,,,
OK553539,,,,,,
OK553540,,,,,,
OK553541,,,,,,
OK553542,,,,,,
OK553543,,,,,,
OK553544,,,,,,
OK553545,,,,,,
OK553546,,,,,,
OK553547,,,,,,
OK553548,,,,,,
OK553549,,,,,,
OK553550,,,,,,
OK553551,,,,,,
OK553552,,,,,,
OK553553,,,,,,
OK553554,,,,,,
OK553555,,,,,,
OK553556,,,,,,
OK553557,,,,,,
OK553558,,,,,,
OK553559,,,,,,
OK553560,,,,,,
OK553561,,,,,,
OK553562,,,,,,
OK553563,,,,,,
OK553564,,,,,,
OK553565,,,,,,
OK553566,,,,,,
OK553567,,,,,,
OK553568,,,,,,
OK553569,,,,,,
OK553570,,,,,,
OK553571,,,,,,
OK553572,,,,,,
OK553573,,,,,,
OK553574,,,,,,
OK553575,,,,,,
OK553576,,,,,,
OK553577,,,,,,
OK553578,,,,,,
OK553579,,,,,,
OK553580,,,,,,
OK553581,,,,,,
OK553582,,,,,,
OK553583,,,,,,
OK553584,,,,,,
OK553585,,,,,,
OK553586,,,,,,
OK553587,,,,,,
OK553588,,,,,,
OK553589,,,,,,
OK553590,,,,,,
OK553591,,,,,,
OK553592,,,,,,
OK553593,,,,,,
OK553594,,,,,,
OK553595,,,,,,
OK553596,,,,,,
OK553597,,,,,,
OK553598,,,,,,
OK553599,,,,,,
OK553600,,,,,,
OK553601,,,,,,
OK553602,,,,,,
OK553603,,,,,,
OK553604,,,,,,
OK553605,,,,,,
OK553606,,,,,,
OK553607,,,,,,
OK553608,,,,,,
OK553609,,,,,,
OK553610,,,,,,
OK553611,,,,,,
OK553612,,,,,,
OK553613,,,,,,
OK553614,,,,,,
OK553615,,,,,,
OK553616,,,,,,
OK553617,,,,,,
OK553618,,,,,,
OK553619,,,,,,
OK553620,,,,,,
OK553621,,,,,,
OK553622,,,,,,
OK553623,,,,,,
OK553624,,,,,,
OK553625,,,,,,
OK553626,,,,,,
OK553627,,,,,,
OK553628,,,,,,
OK553629,,,,,,
OK553630,,,,,,
OK553631,,,,,,
OK553632,,,,,,
OK553633,,,,,,
OK553634,,,,,,
OK553635,,,,,,
OK553636,,,,,,
OK553637,,,,,,
OK553638,,,,,,
OK553639,,,,,,
OK553640,,,,,,
OK553641,,,,,,
OK553642,,,,,,
OK553643,,,,,,
OK553644,,,,,,
OK553645,,,,,,
OK553646,,,,,,
OK553647,,,,,,
OK553648,,,,,,
OK553649,,,,,,
OK553650,,,,,,
OK553651,,,,,,
OK553652,,,,,,
OK553653,,,,,,
OK553654,,,,,,
OK553655,,,,,,
OK553656,,,,,,
OK553657,,,,,,
OK553658,,,,,,
OK553659,,,,,,
OK553660,,,,,,
OK553661,,,,,,
OK553662,,,,,,
OK553663,,,,,,
OK553664,,,,,,
OK553665,,,,,,
OK553666,,,,,,
OK553667,,,,,,
OK553668,,,,,,
OK553669,,,,,,
OK553670,,,,,,
OK553671,,,,,,
OK553672,,,,,,
OK553673,,,,,,
OK553674,,,,,,
OK553675,,,,,,
OK553676,,,,,,
OK553677,,,,,,
OK553678,,,,,,
OK553679,,,,,,
OK553680,,,,,,
OK553681,,,,,,
OK553682,,,,,,
OK553683,,,,,,
OK553684,,,,,,
OK553685,,,,,,
OK553686,,,,,,
OK553687,,,,,,
OK553688,,,,,,
OK553689,,,,,,
OK553690,,,,,,
OK553691,,,,,,
OK553692,,,,,,
OK553693,,,,,,
OK553694,,,,,,
OK553695,,,,,,
OK553696,,,,,,
OK553697,,,,,,
OK553698,,,,,,
OK553699,,,,,,
OK553700,,,,,,
OK553701,,,,,,
OK553702,,,,,,
OK553703,,,,,,
OK553704,,,,,,
OK553705,,,,,,
OK553706,,,,,,
OK553707,,,,,,
OK553708,,,,,,
OK553709,,,,,,
OK553710,,,,,,
OK553711,,,,,,
OK553712,,,,,,
OK553713,,,,,,
OK553714,,,,,,
OK553715,,,,,,
OK553716,,,,,,
OK553717,,,,,,
OK553718,,,,,,
OK553719,,,,,,
OK553720,,,,,,
OK553721,,,,,,
OK553722,,,,,,
OK553723,,,,,,
OK553724,,,,,,
OK553725,,,,,,
OK553726,1,91.667,1a,93.568,26-93,Yes
OK553727,1,91.741,1a,93.506,26-93,Yes
OK553728,1,91.741,1a,93.630,26-93,Yes
OK553729,1,91.741,1a,93.630,26-93,Yes
OK553730,1,91.815,1a,93.630,26-93,Yes
OK553731,1,91.815,1a,93.630,26-93,Yes
OK553732,1,91.815,1a,93.568,26-93,Yes
OK553733,1,91.592,1a,93.630,26-93,Yes
OK553734,1,91.741,1a,93.506,26-93,Yes
OK553735,1,91.741,1a,93.630,26-93,Yes
OK553736,1,91.815,1a,93.630,26-93,Yes
OK553737,1,91.741,1a,93.630,26-93,Yes
OK553738,1,91.815,1a,93.568,26-93,Yes
OK553739,1,91.890,1a,93.630,26-93,Yes
OK553740,1,91.667,1a,93.630,26-93,Yes
OK553741,1,91.815,1a,93.630,26-93,Yes
OK553742,1,91.815,1a,93.630,26-93,Yes
OK553743,1,91.815,1a,93.630,26-93,Yes
OK553744,1,91.815,1a,93.568,26-93,Yes
OK553745,1,91.815,1a,93.630,26-93,Yes
OK553746,1,91.815,1a,93.630,26-93,Yes
OK553747,1,91.815,1a,93.630,26-93,Yes
OK553748,1,91.815,1a,93.630,26-93,Yes
OK553749,1,91.741,1a,93.630,26-93,Yes
OK553750,1,91.815,1a,93.630,26-93,Yes
OK553751,1,91.815,1a,93.630,26-93,Yes
OK553752,1,91.815,1a,93.630,26-93,Yes
OK553753,1,91.741,1a,93.630,26-93,Yes
OK553754,1,91.815,1a,93.630,26-93,Yes
OK553755,1,91.815,1a,93.568,26-93,Yes
OK553756,1,91.815,1a,93.630,26-93,Yes
OK553757,1,91.741,1a,93.630,26-93,Yes
OK553758,1,91.815,1a,93.630,26-93,Yes
OK553759,1,91.815,1a,93.630,26-93,Yes
OK553760,1,91.815,1a,93.630,26-93,Yes
OK553761,1,91.815,1a,93.630,26-93,Yes
OK553762,1,91.815,1a,93.630,26-93,Yes
OK553763,1,91.518,1a,93.630,26-93,Yes
OK553764,,,,,,
OK553765,,,,,,
OK553766,,,,,,
OK553767,,,,,,
OK553768,,,,,,
