Accession,ClosestGenotype,ClosestGenotypePident,ClosestSubtype,ClosestSubtypePident,ReferenceOverlapAA,FullyCover
MK903159,,,,,,
MK903160,,,,,,
MK903161,,,,,,
MK903162,,,,,,
MK903163,,,,,,
MK903164,,,,,,
MK903165,,,,,,
MK903166,,,,,,
MK903167,,,,,,
MK903168,,,,,,
MK950000,,,,,,
MK950001,,,,,,
MK950002,,,,,,
MK950003,,,,,,
MK950004,,,,,,
MK950005,,,,,,
MK950006,,,,,,
MK950007,,,,,,
MK950008,,,,,,
MK950009,,,,,,
MK950010,,,,,,
MK950011,,,,,,
MK950012,,,,,,
MK950013,,,,,,
MK950014,,,,,,
MK950015,,,,,,
MK950016,,,,,,
MK950017,,,,,,
MK950018,,,,,,
MK950019,,,,,,
MK950020,,,,,,
MK950021,,,,,,
MK950022,,,,,,
MK950023,,,,,,
MK950024,,,,,,
MK950025,,,,,,
MK950026,,,,,,
MK950027,,,,,,
MK950028,,,,,,
MK950029,,,,,,
MK950030,,,,,,
MK950031,,,,,,
MK950032,,,,,,
MK950033,,,,,,
MK950034,,,,,,
MK950035,,,,,,
MK950036,,,,,,
MK950037,,,,,,
MK950038,,,,,,
MK950039,,,,,,
MK950040,,,,,,
MK950041,,,,,,
MK950042,,,,,,
MK950043,,,,,,
MK950044,,,,,,
MK950045,,,,,,
MK950046,,,,,,
MK950047,,,,,,
MK950048,,,,,,
MK950049,,,,,,
MK950050,,,,,,
MK950051,,,,,,
MK950052,,,,,,
MK950053,,,,,,
MK950054,,,,,,
MK950055,,,,,,
MK950056,,,,,,
MK950057,,,,,,
MK950058,,,,,,
MK950059,,,,,,
MK950060,,,,,,
MK950061,,,,,,
MK950062,,,,,,
MK950063,,,,,,
MK950064,,,,,,
MK950065,,,,,,
MK950066,,,,,,
MK950067,,,,,,
MK950068,,,,,,
MK950069,,,,,,
MK950070,,,,,,
MK950071,,,,,,
MK950072,,,,,,
MK950073,,,,,,
MK950074,,,,,,
MK950075,,,,,,
MK950076,,,,,,
MK950077,,,,,,
MK950078,,,,,,
MK950079,,,,,,
MK950080,,,,,,
MK950081,,,,,,
MK950082,,,,,,
MK950083,,,,,,
MK950084,,,,,,
MK950085,,,,,,
MK950086,,,,,,
MK950087,,,,,,
MK950088,,,,,,
MK950089,,,,,,
MK950090,,,,,,
MK950091,,,,,,
MK950092,,,,,,
MK950093,,,,,,
MK950094,,,,,,
MK950095,,,,,,
MK950096,,,,,,
MK950097,,,,,,
MK950098,,,,,,
MK950099,,,,,,
MK950100,,,,,,
MK950101,,,,,,
MK950102,,,,,,
MK950103,,,,,,
MK950104,,,,,,
MK950105,,,,,,
MK950106,,,,,,
MK950107,,,,,,
MK950108,,,,,,
MK950109,,,,,,
MK950110,,,,,,
MK950111,,,,,,
MK950112,,,,,,
MK950113,,,,,,
MK950114,,,,,,
MK950115,,,,,,
MK950116,,,,,,
MK950117,,,,,,
MK950118,,,,,,
MK962402,1,76.684,1h,80.893,36-175,Yes
MK962403,1,78.066,1b,83.391,36-175,Yes
MK962404,1,79.756,1m,83.217,36-175,Yes
MK962405,4,77.855,4k,91.176,36-175,Yes
MK962406,4,80.656,4c,91.883,36-175,Yes
MK962407,4,83.304,4c,94.435,36-175,Yes
MK962408,4,77.873,4r,90.395,36-175,Yes
MK962409,4,78.893,4k,92.734,36-175,Yes
MK962410,4,77.969,4r,92.771,36-175,Yes
MK962411,4,76.068,4k,81.849,36-175,Yes
MK962412,4,77.796,4k,90.818,36-175,Yes
MK962413,4,77.682,4k,92.042,36-175,Yes
MK962414,2,72.819,2l,82.886,36-175,Yes
MK962415,4,78.859,4k,91.275,36-175,Yes
MK962416,1,74.740,1b,81.661,36-175,Yes
MK962417,4,83.048,4c,91.438,36-175,Yes
MK962418,4,74.556,4k,82.561,36-113,
MK962419,4,76.817,4b,81.142,36-175,Yes
MK962420,2,81.164,2q,83.048,36-175,Yes
MK962421,,,,,,
MK962422,,,,,,
MK962423,,,,,,
MK962424,,,,,,
MK962425,,,,,,
MK962426,,,,,,
MK962427,,,,,,
MK962428,,,,,,
MK962429,,,,,,
MK962430,,,,,,
MK962431,,,,,,
MK962432,,,,,,
MK962433,,,,,,
MK962434,,,,,,
MK962435,,,,,,
MK962436,,,,,,
MK962437,,,,,,
MK962438,,,,,,
MK962439,,,,,,
MK962440,,,,,,
MK962441,,,,,,
MK984693,,,,,,
MK984694,,,,,,
MK984695,,,,,,
MK984696,,,,,,
MK984697,,,,,,
MK984698,,,,,,
MK984699,,,,,,
MK984700,,,,,,
MK984701,,,,,,
MK984702,,,,,,
MK984703,,,,,,
MK984704,,,,,,
MK984705,,,,,,
MK984706,,,,,,
MK984707,,,,,,
MK984708,,,,,,
MK984709,,,,,,
MK984710,,,,,,
MK984711,,,,,,
MK984712,,,,,,
MK984713,,,,,,
MK984714,,,,,,
MK984715,,,,,,
MK984716,,,,,,
MK990302,2,82.729,2d,83.938,36-175,Yes
MK990303,2,81.002,2u,80.829,36-175,Yes
MK990304,2,79.931,2f,82.872,36-175,Yes
MK990305,2,79.793,2q,81.865,36-175,Yes
MK990306,2,77.547,2q,82.211,36-175,Yes
MK990307,2,81.865,2j,82.556,36-175,Yes
MK990308,2,80.829,2q,83.592,36-175,Yes
MK990309,,,,,,
MK990310,,,,,,
MK990311,,,,,,
MK990312,,,,,,
MK990313,,,,,,
MK990314,,,,,,
MK990315,,,,,,
MK990316,,,,,,
MK990317,,,,,,
MN015411,,,,,,
MN015413,,,,,,
MN015414,,,,,,
MN015415,,,,,,
MN015416,,,,,,
MN015417,,,,,,
MN015418,,,,,,
MN015420,,,,,,
MN015421,,,,,,
MN015422,,,,,,
MN015424,,,,,,
MN068031,,,,,,
MN068032,,,,,,
MN068033,,,,,,
MN068034,,,,,,
MN068035,,,,,,
MN146038,,,,,,
MN146039,,,,,,
MN146040,,,,,,
MN146041,,,,,,
MN146042,,,,,,
MN146043,,,,,,
MN146044,,,,,,
MN146045,,,,,,
MN146046,,,,,,
MN146047,,,,,,
MN146048,,,,,,
MN146049,,,,,,
MN146050,,,,,,
MN146051,,,,,,
MN146052,,,,,,
MN146053,,,,,,
MN146054,,,,,,
MN146055,,,,,,
MN146056,,,,,,
MN146057,,,,,,
MN146058,,,,,,
MN146059,,,,,,
MN146060,,,,,,
MN146061,,,,,,
MN146062,,,,,,
MN146063,,,,,,
MN146064,,,,,,
MN146065,,,,,,
MN146066,,,,,,
MN146067,,,,,,
MN146068,,,,,,
MN146069,,,,,,
MN146070,,,,,,
MN146071,,,,,,
MN146072,,,,,,
MN146073,,,,,,
MN146074,,,,,,
MN146075,,,,,,
MN146076,,,,,,
MN146077,,,,,,
MN146078,,,,,,
MN146079,,,,,,
MN146080,,,,,,
MN146081,,,,,,
MN146082,,,,,,
MN146083,,,,,,
MN146084,,,,,,
MN146085,,,,,,
MN146086,,,,,,
MN146087,,,,,,
MN146088,,,,,,
MN146089,,,,,,
MN146090,,,,,,
MN146091,,,,,,
MN146092,,,,,,
MN146093,,,,,,
MN146094,,,,,,
MN146095,,,,,,
MN146096,,,,,,
MN146097,,,,,,
MN146098,,,,,,
MN146099,,,,,,
MN146100,,,,,,
MN146101,,,,,,
MN146102,,,,,,
MN146103,,,,,,
MN146104,,,,,,
MN146105,,,,,,
MN146106,,,,,,
MN146107,,,,,,
MN146108,,,,,,
MN146109,,,,,,
MN146110,,,,,,
MN146111,,,,,,
MN146112,,,,,,
MN146113,,,,,,
MN146114,,,,,,
MN146115,,,,,,
MN146116,,,,,,
MN146117,,,,,,
MN146118,,,,,,
MN146119,,,,,,
MN146120,,,,,,
MN146121,,,,,,
MN146122,,,,,,
MN146123,,,,,,
MN146124,,,,,,
MN146125,,,,,,
MN146126,,,,,,
MN146127,,,,,,
MN146128,,,,,,
MN146129,,,,,,
MN146130,,,,,,
MN146131,,,,,,
MN146132,,,,,,
MN146133,,,,,,
MN146134,,,,,,
MN146135,,,,,,
MN146136,,,,,,
MN146137,,,,,,
MN146138,,,,,,
MN146139,,,,,,
MN146140,,,,,,
MN146141,,,,,,
MN146142,,,,,,
MN146143,,,,,,
MN146144,,,,,,
MN146145,,,,,,
MN146146,,,,,,
MN146147,,,,,,
MN146148,,,,,,
MN146149,,,,,,
MN146150,,,,,,
MN146151,,,,,,
MN146152,,,,,,
MN146153,,,,,,
MN146154,,,,,,
MN146155,,,,,,
MN146156,,,,,,
MN146157,,,,,,
MN146158,,,,,,
MN146159,,,,,,
MN146160,,,,,,
MN146161,,,,,,
MN146162,,,,,,
MN146163,,,,,,
MN146164,,,,,,
MN146165,,,,,,
MN146166,,,,,,
MN146167,,,,,,
MN146168,,,,,,
MN146169,,,,,,
MN146170,,,,,,
MN146171,,,,,,
MN146172,,,,,,
MN146173,,,,,,
MN146174,,,,,,
MN146175,,,,,,
MN146176,,,,,,
MN146177,,,,,,
MN146178,,,,,,
MN146179,,,,,,
MN146180,,,,,,
MN146181,,,,,,
MN146182,,,,,,
MN146183,,,,,,
MN146184,,,,,,
MN146185,,,,,,
MN146186,,,,,,
MN146187,,,,,,
MN146188,,,,,,
MN146189,,,,,,
MN146190,,,,,,
MN146191,,,,,,
MN146192,,,,,,
MN146193,,,,,,
MN146194,,,,,,
MN146195,,,,,,
MN146196,,,,,,
MN146197,,,,,,
MN146198,,,,,,
MN146199,,,,,,
MN146200,,,,,,
MN146201,,,,,,
MN146202,,,,,,
MN146203,,,,,,
MN146204,,,,,,
MN146205,,,,,,
MN146206,,,,,,
MN146207,,,,,,
MN146208,,,,,,
MN146209,,,,,,
MN146210,,,,,,
MN146211,,,,,,
MN146212,,,,,,
MN146213,,,,,,
MN146214,,,,,,
MN146215,,,,,,
MN146216,,,,,,
MN146217,,,,,,
MN146218,,,,,,
MN146219,,,,,,
MN146220,,,,,,
MN146221,,,,,,
MN146222,,,,,,
MN146223,,,,,,
MN146224,,,,,,
MN146225,,,,,,
MN146226,,,,,,
MN146227,,,,,,
MN146228,,,,,,
MN146229,,,,,,
MN146230,,,,,,
MN146231,,,,,,
MN146232,,,,,,
MN146233,,,,,,
MN146234,,,,,,
MN146235,,,,,,
MN146236,,,,,,
MN146237,,,,,,
MN146238,,,,,,
MN146239,,,,,,
MN146240,,,,,,
MN146241,,,,,,
MN146242,,,,,,
MN146243,,,,,,
MN146244,,,,,,
MN146245,,,,,,
MN146246,,,,,,
MN146247,,,,,,
MN146248,,,,,,
MN146249,,,,,,
MN146250,,,,,,
MN146251,,,,,,
MN146252,,,,,,
MN146253,,,,,,
MN146254,,,,,,
MN146255,,,,,,
MN146256,,,,,,
MN146257,,,,,,
MN146258,,,,,,
MN146259,,,,,,
MN146260,,,,,,
MN146261,,,,,,
MN146262,,,,,,
MN146263,,,,,,
MN146264,,,,,,
MN146265,,,,,,
MN146266,,,,,,
MN146267,,,,,,
MN146268,,,,,,
MN146269,,,,,,
MN146270,,,,,,
MN146271,,,,,,
MN146272,,,,,,
MN146273,,,,,,
MN146274,,,,,,
MN146275,,,,,,
MN146276,,,,,,
MN146277,,,,,,
MN146278,,,,,,
MN146279,,,,,,
MN146280,,,,,,
MN146281,,,,,,
MN146282,,,,,,
MN146283,,,,,,
MN146284,,,,,,
MN146285,,,,,,
MN146286,,,,,,
MN146287,,,,,,
MN146288,,,,,,
MN146289,,,,,,
MN146290,,,,,,
MN146291,,,,,,
MN146292,,,,,,
MN146293,,,,,,
MN146294,,,,,,
MN146295,,,,,,
MN146296,,,,,,
MN146297,,,,,,
MN146298,,,,,,
MN146299,,,,,,
MN146300,,,,,,
MN146301,,,,,,
MN146302,,,,,,
MN146303,,,,,,
MN146304,,,,,,
MN146305,,,,,,
MN146306,,,,,,
MN146307,,,,,,
MN146308,,,,,,
MN146309,,,,,,
MN146310,,,,,,
MN146311,,,,,,
MN146312,,,,,,
MN146313,,,,,,
MN146314,,,,,,
MN146315,,,,,,
MN146316,,,,,,
MN146317,,,,,,
MN146318,,,,,,
MN146319,,,,,,
MN146320,,,,,,
MN146321,,,,,,
MN146322,,,,,,
MN146323,,,,,,
MN146324,,,,,,
MN146325,,,,,,
MN146326,,,,,,
MN146327,,,,,,
MN146328,,,,,,
MN146329,,,,,,
MN146330,,,,,,
MN146331,,,,,,
MN146332,,,,,,
MN146333,,,,,,
MN146334,,,,,,
MN146335,,,,,,
MN146336,,,,,,
MN146337,,,,,,
MN146338,,,,,,
MN146339,,,,,,
MN146340,,,,,,
MN146341,,,,,,
MN146342,,,,,,
MN146343,,,,,,
MN146344,,,,,,
MN146345,,,,,,
MN146346,,,,,,
MN146347,,,,,,
MN146348,,,,,,
MN146349,,,,,,
MN146350,,,,,,
MN146351,,,,,,
MN146352,,,,,,
MN146353,,,,,,
MN146354,,,,,,
MN146355,,,,,,
MN146356,,,,,,
MN146357,,,,,,
MN146358,,,,,,
MN146359,,,,,,
MN146360,,,,,,
MN146361,,,,,,
MN146362,,,,,,
MN146363,,,,,,
MN146364,,,,,,
MN146365,,,,,,
MN146366,,,,,,
MN146367,,,,,,
MN146368,,,,,,
MN146369,,,,,,
MN146370,,,,,,
MN146371,,,,,,
MN146372,,,,,,
MN146373,,,,,,
MN146374,,,,,,
MN146375,,,,,,
MN146376,,,,,,
MN146377,,,,,,
MN146378,,,,,,
MN146379,,,,,,
MN146380,,,,,,
MN146381,,,,,,
MN146382,,,,,,
MN146383,,,,,,
MN146384,,,,,,
MN146385,,,,,,
MN146386,,,,,,
MN146387,,,,,,
MN146388,,,,,,
MN146389,,,,,,
MN146390,,,,,,
MN146391,,,,,,
MN146392,,,,,,
MN146393,,,,,,
MN146394,,,,,,
MN146395,,,,,,
MN146396,,,,,,
MN146397,,,,,,
MN146398,,,,,,
MN146399,,,,,,
MN146400,,,,,,
MN146401,,,,,,
MN146402,,,,,,
MN146403,,,,,,
MN146404,,,,,,
MN146405,,,,,,
MN146406,,,,,,
MN146407,,,,,,
MN146408,,,,,,
MN146409,,,,,,
MN146410,,,,,,
MN146411,,,,,,
MN146412,,,,,,
MN146413,,,,,,
MN146414,,,,,,
MN146415,,,,,,
MN146416,,,,,,
MN146417,,,,,,
MN146418,,,,,,
MN146419,,,,,,
MN146420,,,,,,
MN146421,,,,,,
MN146422,,,,,,
MN146423,,,,,,
MN146424,,,,,,
MN146425,,,,,,
MN146426,,,,,,
MN146427,,,,,,
MN146428,,,,,,
MN146429,,,,,,
MN146430,,,,,,
MN146431,,,,,,
MN146432,,,,,,
MN146433,,,,,,
MN146434,,,,,,
MN146435,,,,,,
MN146436,,,,,,
MN146437,,,,,,
MN146438,,,,,,
MN146439,,,,,,
MN146440,,,,,,
MN146441,,,,,,
MN146442,,,,,,
MN146443,,,,,,
MN146444,,,,,,
MN146445,,,,,,
MN146446,,,,,,
MN146447,,,,,,
MN146448,,,,,,
MN146449,,,,,,
MN146450,,,,,,
MN146451,,,,,,
MN146452,,,,,,
MN146453,,,,,,
MN146454,,,,,,
MN146455,,,,,,
MN146456,,,,,,
MN146457,,,,,,
MN146458,,,,,,
MN146459,,,,,,
MN146460,,,,,,
MN146461,,,,,,
MN146462,,,,,,
MN146463,,,,,,
MN146464,,,,,,
MN146465,,,,,,
MN146466,,,,,,
MN146467,,,,,,
MN146468,,,,,,
MN146469,,,,,,
MN146470,,,,,,
MN146471,,,,,,
MN146472,,,,,,
MN146473,,,,,,
MN146474,,,,,,
MN146475,,,,,,
MN146476,,,,,,
MN146477,,,,,,
MN146478,,,,,,
MN146479,,,,,,
MN146480,,,,,,
MN146481,,,,,,
MN146482,,,,,,
MN146483,,,,,,
MN146484,,,,,,
MN146485,,,,,,
MN146486,,,,,,
MN146487,,,,,,
MN146488,,,,,,
MN146489,,,,,,
MN146490,,,,,,
MN146491,,,,,,
MN146492,,,,,,
MN146493,,,,,,
MN146494,,,,,,
MN146495,,,,,,
MN146496,,,,,,
MN146497,,,,,,
MN146498,,,,,,
MN146499,,,,,,
MN146500,,,,,,
MN146501,,,,,,
MN146502,,,,,,
MN146503,,,,,,
MN146504,,,,,,
MN146505,,,,,,
MN146506,,,,,,
MN146507,,,,,,
MN146508,,,,,,
MN146509,,,,,,
MN146510,,,,,,
MN146511,,,,,,
MN146512,,,,,,
MN146513,,,,,,
MN146514,,,,,,
MN146515,,,,,,
MN146516,,,,,,
MN146517,,,,,,
MN146518,,,,,,
MN146519,,,,,,
MN146520,,,,,,
MN146521,,,,,,
MN146522,,,,,,
MN146523,,,,,,
MN146524,,,,,,
MN146525,,,,,,
MN146526,,,,,,
MN146527,,,,,,
MN146528,,,,,,
MN146529,,,,,,
MN146530,,,,,,
MN146531,,,,,,
MN146532,,,,,,
MN146533,,,,,,
MN146534,,,,,,
MN146535,,,,,,
MN146536,,,,,,
MN146537,,,,,,
MN146538,,,,,,
MN146539,,,,,,
MN146540,,,,,,
MN146541,,,,,,
MN146542,,,,,,
MN146543,,,,,,
MN146544,,,,,,
MN146545,,,,,,
MN146546,,,,,,
MN146547,,,,,,
MN146548,,,,,,
MN146549,,,,,,
MN146550,,,,,,
MN146551,,,,,,
MN146552,,,,,,
MN146553,,,,,,
MN146554,,,,,,
MN146555,,,,,,
MN146556,,,,,,
MN146557,,,,,,
MN146558,,,,,,
MN146559,,,,,,
MN146560,,,,,,
MN146561,,,,,,
MN146562,,,,,,
MN146563,,,,,,
MN146564,,,,,,
MN146565,,,,,,
MN146566,,,,,,
MN146567,,,,,,
MN146568,,,,,,
MN146569,,,,,,
MN146570,,,,,,
MN146571,,,,,,
MN146572,,,,,,
MN146573,,,,,,
MN146574,,,,,,
MN146575,,,,,,
MN146576,,,,,,
MN146577,,,,,,
MN146578,,,,,,
MN146579,,,,,,
MN146580,,,,,,
MN146581,,,,,,
MN146582,,,,,,
MN146583,,,,,,
MN146584,,,,,,
MN146585,,,,,,
MN146586,,,,,,
MN146587,,,,,,
MN146588,,,,,,
MN146589,,,,,,
MN146590,,,,,,
MN146591,,,,,,
MN146592,,,,,,
MN146593,,,,,,
MN146594,,,,,,
MN146595,,,,,,
MN146596,,,,,,
MN146597,,,,,,
MN146598,,,,,,
MN146599,,,,,,
MN146600,,,,,,
MN146601,,,,,,
MN146602,,,,,,
MN146603,,,,,,
MN146604,,,,,,
MN146605,,,,,,
MN146606,,,,,,
MN146607,,,,,,
MN146608,,,,,,
MN146609,,,,,,
MN146610,,,,,,
MN146611,,,,,,
MN146612,,,,,,
MN146613,,,,,,
MN146614,,,,,,
MN146615,,,,,,
MN146616,,,,,,
MN146617,,,,,,
MN146618,,,,,,
MN146619,,,,,,
MN146620,,,,,,
MN146621,,,,,,
MN146622,,,,,,
MN146623,,,,,,
MN146624,,,,,,
MN146625,,,,,,
MN146626,,,,,,
MN146627,,,,,,
MN146628,,,,,,
MN146629,,,,,,
MN146630,,,,,,
MN146631,,,,,,
MN146632,,,,,,
MN146633,,,,,,
MN146634,,,,,,
MN146635,,,,,,
MN146636,,,,,,
MN146637,,,,,,
MN146638,,,,,,
MN146639,,,,,,
MN146640,,,,,,
MN146641,,,,,,
MN146642,,,,,,
MN146643,,,,,,
MN146644,,,,,,
MN146645,,,,,,
MN146646,,,,,,
MN146647,,,,,,
MN146648,,,,,,
MN146649,,,,,,
MN146650,,,,,,
MN146651,,,,,,
MN146652,,,,,,
MN146653,,,,,,
MN146654,,,,,,
MN146655,,,,,,
MN146656,,,,,,
MN146657,,,,,,
MN146658,,,,,,
MN146659,,,,,,
MN146660,,,,,,
MN146661,,,,,,
MN146662,,,,,,
MN146663,,,,,,
MN146664,,,,,,
MN146665,,,,,,
MN146666,,,,,,
MN146667,,,,,,
MN146668,,,,,,
MN146669,,,,,,
MN146670,,,,,,
MN146671,,,,,,
MN146672,,,,,,
MN146673,,,,,,
MN146674,,,,,,
MN146675,,,,,,
MN146676,,,,,,
MN146677,,,,,,
MN146678,,,,,,
MN146679,,,,,,
MN146680,1,78.213,1b,88.830,36-175,Yes
MN146681,1,78.424,1b,89.412,36-175,Yes
MN146682,1,77.825,1b,83.298,36-175,Yes
MN146683,1,78.371,1b,89.412,36-175,Yes
MN146684,1,78.107,1b,89.042,36-175,Yes
MN146685,1,93.968,1a,94.550,36-175,Yes
MN146686,1,92.963,1a,93.439,36-175,Yes
MN146687,1,94.392,1a,94.603,36-175,Yes
MN146688,1,94.497,1a,95.132,36-175,Yes
MN146689,1,93.598,1a,94.021,36-175,Yes
MN146690,1,91.746,1a,92.275,36-175,Yes
MN146691,1,91.852,1a,92.381,36-175,Yes
MN146692,1,91.620,1a,92.235,36-175,Yes
MN146693,1,91.746,1a,92.169,36-175,Yes
MN146694,1,91.852,1a,92.275,36-175,Yes
MN146695,1,91.958,1a,92.434,36-175,Yes
MN146696,1,90.952,1a,91.323,36-175,Yes
MN146697,1,91.532,1a,92.017,36-175,Yes
MN146698,1,91.852,1a,92.169,36-175,Yes
MN146699,1,90.794,1a,90.952,36-175,Yes
MN146700,1,91.799,1a,92.328,36-175,Yes
MN146701,1,90.899,1a,91.376,36-175,Yes
MN146702,1,91.548,1a,91.601,36-175,Yes
MN146703,1,91.774,1a,91.830,36-175,Yes
MN146704,1,93.080,1a,93.819,36-175,Yes
MN146705,1,93.344,1a,94.136,36-175,Yes
MN146706,1,93.819,1a,94.031,36-175,Yes
MN146707,1,92.868,1a,93.080,36-175,Yes
MN146708,1,93.661,1a,93.925,36-175,Yes
MN146709,1,93.872,1a,94.295,36-175,Yes
MN146710,1,93.925,1a,94.348,36-175,Yes
MN146711,1,93.714,1a,94.136,36-175,Yes
MN146712,1,93.819,1a,94.242,36-175,Yes
MN146713,1,94.400,1a,94.453,36-175,Yes
MN146714,1,94.453,1a,94.559,36-175,Yes
MN146715,1,94.031,1a,94.242,36-175,Yes
MN146716,1,94.770,1a,95.087,36-175,Yes
MN146717,1,94.506,1a,94.559,36-175,Yes
MN146718,1,93.280,1a,94.127,36-175,Yes
MN146719,1,93.439,1a,94.286,36-175,Yes
MN146720,1,93.386,1a,94.233,36-175,Yes
MN146721,1,91.005,1a,91.905,36-175,Yes
MN146722,1,90.847,1a,91.693,36-175,Yes
MN146723,1,90.794,1a,91.693,36-175,Yes
MN146724,1,90.323,1a,91.202,36-175,Yes
MN146725,1,90.847,1a,91.746,36-175,Yes
MN146726,1,90.899,1a,91.640,36-175,Yes
MN146727,1,93.397,1a,94.400,36-175,Yes
MN146728,1,93.397,1a,94.348,36-175,Yes
MN146729,1,93.185,1a,94.136,36-175,Yes
MN146730,1,93.397,1a,94.400,36-175,Yes
MN146731,1,93.238,1a,94.242,36-175,Yes
MN146732,1,93.397,1a,94.400,36-175,Yes
MN146733,1,90.069,1a,90.491,36-175,Yes
MN146734,1,91.495,1a,91.812,36-175,Yes
MN146735,1,89.276,1a,89.857,36-175,Yes
MN146736,1,89.752,1a,90.227,36-175,Yes
MN146737,1,90.861,1a,91.231,36-175,Yes
MN146738,1,91.653,1a,91.970,36-175,Yes
MN146739,1,93.714,1a,94.823,36-175,Yes
MN146740,1,93.714,1a,94.823,36-175,Yes
MN146741,1,93.714,1a,94.823,36-175,Yes
MN146742,1,93.714,1a,94.823,36-175,Yes
MN146743,1,93.714,1a,94.823,36-175,Yes
MN146744,1,89.963,1a,90.016,36-175,Yes
MN146745,1,90.174,1a,90.174,36-175,Yes
MN146746,1,90.227,1a,90.280,36-175,Yes
MN146747,1,90.650,1a,90.755,36-175,Yes
MN146748,1,90.280,1a,90.333,36-175,Yes
MN146749,1,92.816,1a,93.344,36-175,Yes
MN146750,1,92.910,1a,93.492,36-175,Yes
MN146751,1,92.868,1a,93.450,36-175,Yes
MN146752,1,92.816,1a,93.238,36-175,Yes
MN146753,1,92.921,1a,93.450,36-175,Yes
MN146754,1,91.640,1a,91.958,36-175,Yes
MN146755,1,90.122,1a,90.703,36-175,Yes
MN146756,1,93.971,1a,94.315,,
MN146757,1,91.058,1a,91.534,36-175,Yes
MN146758,1,90.212,1a,90.688,36-175,Yes
MN146759,1,93.016,1a,93.333,36-175,Yes
MN146760,1,91.005,1a,91.429,36-175,Yes
MN146761,1,91.111,1a,91.481,36-175,Yes
MN146762,1,92.754,1a,93.423,36-175,Yes
MN146763,1,92.275,1a,92.646,36-175,Yes
MN146764,1,93.598,1a,93.704,36-175,Yes
MN146765,1,93.704,1a,93.545,36-175,Yes
MN146766,1,93.915,1a,93.757,36-175,Yes
MN146767,1,93.862,1a,93.704,36-175,Yes
MN146768,1,92.169,1a,92.275,36-175,Yes
MN146769,1,94.662,1a,95.243,36-175,Yes
MN146770,1,94.662,1a,95.190,36-175,Yes
MN146771,1,94.653,1a,95.236,36-175,Yes
MN146772,1,94.239,1a,94.820,36-175,Yes
MN146773,1,94.556,1a,95.085,36-175,Yes
MN146774,1,94.230,1a,94.759,36-175,Yes
MN146775,1,92.751,1a,93.069,36-175,Yes
MN146776,1,90.171,1a,90.544,156-175,
MN146777,1,92.857,1a,93.492,36-175,Yes
MN146778,1,90.333,1a,90.755,36-175,Yes
MN146779,1,90.438,1a,90.808,36-175,Yes
MN146780,1,90.861,1a,91.284,36-175,Yes
MN146781,1,90.386,1a,90.755,36-175,Yes
MN146782,1,91.840,1a,92.320,36-175,Yes
MN146783,1,90.914,1a,91.284,36-175,Yes
MN146784,1,91.865,1a,92.076,36-175,Yes
MN146785,1,91.970,1a,92.340,36-175,Yes
MN146786,1,93.027,1a,93.133,36-175,Yes
MN146787,1,92.076,1a,92.287,36-175,Yes
MN146788,1,91.759,1a,92.129,36-175,Yes
MN146789,1,80.729,1b,90.486,36-175,Yes
MN146790,1,80.834,1b,90.645,36-175,Yes
MN146791,1,80.781,1b,90.592,36-175,Yes
MN146792,1,80.603,1b,90.433,36-175,Yes
MN146793,1,80.781,1b,90.592,36-175,Yes
MN146794,1,80.781,1b,90.539,36-175,Yes
MN146795,1,94.031,1a,94.295,36-175,Yes
MN146796,1,94.136,1a,94.348,36-175,Yes
MN146797,1,94.189,1a,94.400,36-175,Yes
MN146798,1,94.136,1a,94.348,36-175,Yes
MN146799,1,94.136,1a,94.348,36-175,Yes
MN146800,1,94.031,1a,94.295,36-175,Yes
MN146801,1,90.755,1a,91.337,36-175,Yes
MN146802,1,89.963,1a,90.491,36-175,Yes
MN146803,1,90.703,1a,91.284,36-175,Yes
MN146804,1,90.914,1a,91.442,36-175,Yes
MN146805,1,90.544,1a,91.125,36-175,Yes
MN146806,1,79.725,1b,90.275,36-175,Yes
MN146807,1,79.725,1b,90.169,36-175,Yes
MN146808,1,79.725,1b,90.328,36-175,Yes
MN146809,1,79.725,1b,90.328,36-175,Yes
MN146810,1,79.725,1b,90.328,36-175,Yes
MN146811,1,93.978,1a,94.189,36-175,Yes
MN146812,1,92.417,1a,92.953,146-175,
MN146813,1,94.031,1a,94.189,36-175,Yes
MN146814,1,92.125,1a,92.395,36-175,Yes
MN146815,1,93.872,1a,94.242,36-175,Yes
MN146816,1,90.952,1a,91.587,36-175,Yes
MN146817,1,93.386,1a,94.550,36-175,Yes
MN146818,1,92.768,1a,93.583,36-175,Yes
MN146819,1,92.235,1a,93.133,36-175,Yes
MN146820,1,92.963,1a,93.492,36-175,Yes
MN146821,1,92.023,1a,92.499,36-175,Yes
MN146822,1,91.865,1a,92.287,36-175,Yes
MN146823,1,90.899,1a,91.429,36-175,Yes
MN146824,1,91.937,1a,92.370,36-175,Yes
MN146825,1,91.970,1a,92.446,36-175,Yes
MN146826,1,93.925,1a,94.929,36-175,Yes
MN146827,1,94.083,1a,94.559,36-175,Yes
MN146828,1,94.083,1a,95.087,36-175,Yes
MN146829,1,91.548,1a,92.393,36-175,Yes
MN146830,1,91.706,1a,92.604,36-175,Yes
MN146831,1,91.812,1a,92.710,36-175,Yes
MN146832,1,91.799,1a,92.698,36-175,Yes
MN146833,1,93.545,1a,94.180,36-175,Yes
