name,virus,subtype,bootstrap support
AM281114,HCV,1a,100.0
AM281123,HCV,1a,100.0
AM281124,HCV,1a,100.0
AM281126,HCV,1a,100.0
AM281125,HCV,1a,100.0
AM281128,HCV,1a,100.0
AM281127,HCV,1a,100.0
AM281532,HCV,1b,100.0
AM281531,HCV,1b,100.0
AM281530,HCV,1b,100.0
AM281529,HCV,1b,100.0
AM281542,HCV,1b,100.0
AM281544,HCV,1b,100.0
AM281545,HCV,1b,100.0
AM281546,HCV,1b,100.0
AM281557,HCV,1b,100.0
AM281559,HCV,1b,100.0
AM281578,HCV,1b,100.0
AM281588,HCV,1b,100.0
AM281590,HCV,1b,100.0
AM281591,HCV,1b,100.0
AM281592,HCV,1b,100.0
AM281594,HCV,1b,100.0
AM281595,HCV,1b,100.0
AM281596,HCV,1b,100.0
AM281597,HCV,1b,100.0
AM281599,HCV,1b,100.0
AM281405,HCV,1b,100.0
AM281400,HCV,1b,100.0
AM281415,HCV,1b,100.0
AM281406,HCV,1b,100.0
AM281412,HCV,1b,100.0
AM281418,HCV,1b,100.0
AM281129,HCV,1a,100.0
AM281543,HCV,1b,100.0
AM281547,HCV,1b,100.0
AM281558,HCV,1b,100.0
AM281589,HCV,1b,100.0
AM281593,HCV,1b,100.0
AM281598,HCV,1b,100.0
AM281122,HCV,1a,100.0
MK252866,HCV,6n,100.0
MK252867,HCV,6n,100.0
MK252868,HCV,6n,100.0
MK252869,HCV,6n,100.0
MK252870,HCV,6n,100.0
MK252879,HCV,6xa,100.0
MK252875,HCV,3b,100.0
MK252881,HCV,6n,100.0
MK252884,HCV,3a,100.0
MK252883,HCV,6xa,100.0
MK252885,HCV,6xa,100.0
MK252886,HCV,6xa,100.0
MK252876,HCV,3a,100.0
MK252892,HCV,1a,100.0
MK255325,HCV,1b,100.0
MK252878,HCV,6xa,100.0
MK252893,HCV,6xa,78.0
MK252891,HCV,6xa,100.0
MK255329,HCV,1b,100.0
MK255333,HCV,1b,100.0
MK255332,HCV,1b,100.0
MK255343,HCV,1b,100.0
MK255344,HCV,1b,100.0
MK255345,HCV,1b,100.0
MK255349,HCV,1b,100.0
MK255347,HCV,1b,100.0
MK255364,HCV,1b,100.0
MK255369,HCV,1b,100.0
MK255366,HCV,1b,100.0
MK255380,HCV,1b,100.0
MK255381,HCV,1b,100.0
MK255383,HCV,1b,100.0
MK255386,HCV,1b,100.0
MK255384,HCV,1b,100.0
MK255398,HCV,1b,100.0
MK255420,HCV,1b,100.0
MK255421,HCV,1b,100.0
MK255422,HCV,1b,100.0
MK255426,HCV,1b,100.0
MK255425,HCV,1b,100.0
MK255460,HCV,1b,100.0
MK255463,HCV,1b,100.0
MK255462,HCV,1b,100.0
MK255464,HCV,1b,100.0
MK255465,HCV,1b,100.0
MK255478,HCV,1b,100.0
MK255485,HCV,1b,100.0
MK255482,HCV,1b,100.0
MK255483,HCV,1b,100.0
MK255487,HCV,1b,100.0
MK255517,HCV,1b,100.0
MK255521,HCV,1b,100.0
MK255522,HCV,1b,100.0
MK255523,HCV,1b,100.0
MK255524,HCV,1b,100.0
MK255558,HCV,1b,100.0
MK255560,HCV,1b,100.0
MK255561,HCV,1b,100.0
MK255568,HCV,1b,100.0
MK255562,HCV,1b,100.0
MK255541,HCV,1b,100.0
MK255579,HCV,1b,100.0
MK255580,HCV,1b,100.0
MK255582,HCV,1b,100.0
MK255581,HCV,1b,100.0
MK255597,HCV,1b,100.0
MK255603,HCV,1b,100.0
MK255598,HCV,1b,100.0
MK255600,HCV,1b,100.0
MK255601,HCV,1b,100.0
MK255615,HCV,1b,100.0
MK255616,HCV,1b,100.0
MK255497,HCV,1b,100.0
MK255620,HCV,1b,100.0
MK255618,HCV,1b,100.0
MK255636,HCV,1b,100.0
MK255635,HCV,1b,100.0
MK255638,HCV,1b,100.0
MK255637,HCV,1b,100.0
MK255619,HCV,1b,100.0
MK255653,HCV,1b,100.0
MK255655,HCV,1b,100.0
MK255657,HCV,1b,100.0
MK255658,HCV,1b,100.0
MK255656,HCV,1b,100.0
MK255673,HCV,1b,100.0
MK255547,HCV,1b,100.0
MK255675,HCV,1b,100.0
MK255674,HCV,1b,100.0
MK255676,HCV,1b,100.0
MK255693,HCV,1b,100.0
MK255694,HCV,1b,100.0
MK255696,HCV,1b,100.0
MK255652,HCV,1b,100.0
MK255695,HCV,1b,100.0
MK255692,HCV,1b,100.0
MK255727,HCV,1b,100.0
MK255728,HCV,1b,100.0
MK255729,HCV,1b,100.0
MK255731,HCV,1b,100.0
MK255732,HCV,1b,100.0
MK255747,HCV,1b,100.0
MK255748,HCV,1b,100.0
MK255752,HCV,1b,100.0
MK255714,HCV,1b,100.0
MK255749,HCV,1b,100.0
MK255764,HCV,1b,100.0
MK255765,HCV,1b,100.0
MK255767,HCV,1b,100.0
MK255768,HCV,1b,100.0
MK255769,HCV,1b,100.0
MK255803,HCV,1b,100.0
MK255809,HCV,1b,100.0
MK255778,HCV,1b,100.0
MK255824,HCV,3a,100.0
MK255825,HCV,3a,100.0
MK255818,HCV,3a,100.0
MK255843,HCV,3a,100.0
MK255841,HCV,3a,100.0
MK255858,HCV,3a,100.0
MK255860,HCV,3a,100.0
MK255875,HCV,3b,100.0
MK255876,HCV,3b,100.0
MK255878,HCV,3b,100.0
MK255896,HCV,3b,100.0
MK255895,HCV,3b,100.0
MK255912,HCV,3b,100.0
MK255914,HCV,3b,100.0
MK255931,HCV,3b,100.0
MK255951,HCV,3b,100.0
MK255949,HCV,3b,100.0
MK255917,HCV,3b,100.0
MK255954,HCV,6a,100.0
MK255956,HCV,6a,100.0
MK255955,HCV,6a,100.0
MK255969,HCV,6a,100.0
MK255968,HCV,6a,100.0
MK255967,HCV,6a,100.0
MK255972,HCV,6a,100.0
MK255979,HCV,6a,100.0
MK255987,HCV,6a,100.0
MK255988,HCV,6a,100.0
MK255985,HCV,6a,100.0
MK256004,HCV,2a,100.0
MK256046,HCV,2a,100.0
MK256049,HCV,2a,100.0
MK256051,HCV,2a,100.0
MK256050,HCV,2a,100.0
MK256053,HCV,2a,100.0
MK256052,HCV,2a,100.0
MK256065,HCV,2a,100.0
MK256068,HCV,2a,100.0
MK256067,HCV,2a,100.0
MK256037,HCV,2a,100.0
MK256073,HCV,2a,100.0
MK256070,HCV,2a,100.0
MK256102,HCV,2a,100.0
MK256103,HCV,2a,100.0
MK256108,HCV,2a,100.0
MK256105,HCV,2a,100.0
MK256107,HCV,2a,100.0
MK256106,HCV,2a,100.0
MK256175,HCV,2a,99.0
MK256162,HCV,2a,100.0
MK256202,HCV,2a,100.0
MK256201,HCV,2a,100.0
MK256200,HCV,2a,100.0
MK256177,HCV,2a,100.0
MK256182,HCV,2a,100.0
MK256195,HCV,2a,100.0
MK256191,HCV,2a,100.0
MK256186,HCV,2a,100.0
MK289882,HCV,1a,100.0
MK289885,HCV,1a,100.0
MK289881,HCV,1a,100.0
MK289877,HCV,1a,100.0
MK289886,HCV,1a,100.0
MK289876,HCV,1a,100.0
MK289890,HCV,1a,100.0
MK289878,HCV,1a,100.0
MK289891,HCV,1a,100.0
MK289900,HCV,1a,100.0
MK289894,HCV,1a,100.0
MK289888,HCV,1a,100.0
MK289906,HCV,1a,100.0
MK289897,HCV,1a,100.0
MK289892,HCV,1a,100.0
MK289899,HCV,1a,100.0
MK289910,HCV,1a,100.0
MK289907,HCV,1a,100.0
MK289912,HCV,1a,100.0
MK289913,HCV,1a,100.0
MK289922,HCV,1a,100.0
MK289914,HCV,1a,100.0
MK255710,HCV,1b,100.0
MK255712,HCV,1b,100.0
MK255713,HCV,1b,100.0
MK255715,HCV,1b,100.0
MK255717,HCV,1b,100.0
MK255716,HCV,1b,100.0
MK255719,HCV,1b,100.0
MK255718,HCV,1b,100.0
MK255720,HCV,1b,100.0
MK255721,HCV,1b,100.0
MK255722,HCV,1b,100.0
MK255723,HCV,1b,100.0
MK255726,HCV,1b,100.0
MK255724,HCV,1b,100.0
MK255679,HCV,1b,100.0
MK256199,HCV,2a,100.0
MK289875,HCV,1a,100.0
MK252843,HCV,3b,100.0
MK252847,HCV,6n,100.0
MK252836,HCV,3b,100.0
MK252844,HCV,3b,100.0
MK252857,HCV,6n,100.0
MK252854,HCV,6n,100.0
MK252855,HCV,3b,100.0
MK252856,HCV,6v,100.0
MK252862,HCV,3b,100.0
MK252864,HCV,1a,100.0
MK252865,HCV,1a,100.0
MK252861,HCV,3b,100.0
MK252837,HCV,6xa,100.0
MK252860,HCV,1a,100.0
MK252871,HCV,6n,100.0
MK252880,HCV,6xa,100.0
MK252872,HCV,6n,100.0
MK252874,HCV,6xa,83.0
MK252873,HCV,6xa,100.0
MK252853,HCV,3b,100.0
MK252887,HCV,3a,100.0
MK252877,HCV,6xa,100.0
MK252889,HCV,3b,100.0
MK252890,HCV,3a,100.0
MK252894,HCV,3a,100.0
MK255330,HCV,1b,100.0
MK255327,HCV,1b,100.0
MK255331,HCV,1b,100.0
MK252888,HCV,6n,100.0
MK255335,HCV,1b,100.0
MK255334,HCV,1b,100.0
MK255341,HCV,1b,100.0
MK255336,HCV,1b,100.0
MK252895,HCV,6xa,100.0
MK252896,HCV,6xa,100.0
MK255337,HCV,1b,100.0
MK255338,HCV,1b,100.0
MK255340,HCV,1b,100.0
MK255339,HCV,1b,100.0
MK255342,HCV,1b,100.0
MK255348,HCV,1b,100.0
MK255346,HCV,1b,100.0
MK255350,HCV,1b,100.0
MK255351,HCV,1b,100.0
MK255352,HCV,1b,100.0
MK255353,HCV,1b,100.0
MK255355,HCV,1b,100.0
MK255356,HCV,1b,100.0
MK255354,HCV,1b,100.0
MK255357,HCV,1b,100.0
MK255326,HCV,1b,100.0
MK255359,HCV,1b,100.0
MK255362,HCV,1b,100.0
MK255363,HCV,1b,100.0
MK255361,HCV,1b,100.0
MK255365,HCV,1b,100.0
MK255367,HCV,1b,100.0
MK252897,HCV,3b,100.0
MK252882,HCV,3b,100.0
MK255372,HCV,1b,100.0
MK255328,HCV,1b,100.0
MK255370,HCV,1b,100.0
MK255371,HCV,1b,100.0
MK255377,HCV,1b,100.0
MK255373,HCV,1b,100.0
MK255374,HCV,1b,100.0
MK255375,HCV,1b,100.0
MK255382,HCV,1b,100.0
MK255379,HCV,1b,100.0
MK255376,HCV,1b,100.0
MK255378,HCV,1b,100.0
MK255385,HCV,1b,100.0
MK255390,HCV,1b,100.0
MK255387,HCV,1b,100.0
MK255388,HCV,1b,100.0
MK255389,HCV,1b,100.0
MK255392,HCV,1b,100.0
MK255391,HCV,1b,100.0
MK255397,HCV,1b,100.0
MK255360,HCV,1b,100.0
MK255394,HCV,1b,100.0
MK255400,HCV,1b,100.0
MK255395,HCV,1b,100.0
MK255396,HCV,1b,100.0
MK255399,HCV,1b,100.0
MK255401,HCV,1b,100.0
MK255406,HCV,1b,100.0
MK255404,HCV,1b,100.0
MK255402,HCV,1b,100.0
MK255358,HCV,1b,100.0
MK255409,HCV,1b,100.0
MK255405,HCV,1b,100.0
MK255407,HCV,1b,100.0
MK255408,HCV,1b,100.0
MK255411,HCV,1b,100.0
MK255410,HCV,1b,100.0
MK255412,HCV,1b,100.0
MK255413,HCV,1b,100.0
MK255414,HCV,1b,100.0
MK255368,HCV,1b,100.0
MK255419,HCV,1b,100.0
MK255418,HCV,1b,100.0
MK255415,HCV,1b,100.0
MK255417,HCV,1b,100.0
MK255424,HCV,1b,100.0
MK255428,HCV,1b,100.0
MK255427,HCV,1b,100.0
MK255429,HCV,1b,100.0
MK255435,HCV,1b,100.0
MK255432,HCV,1b,100.0
MK255431,HCV,1b,100.0
MK255430,HCV,1b,100.0
MK255436,HCV,1b,100.0
MK255433,HCV,1b,100.0
MK255434,HCV,1b,100.0
MK255437,HCV,1b,100.0
MK255442,HCV,1b,100.0
MK255438,HCV,1b,100.0
MK255446,HCV,1b,100.0
MK255439,HCV,1b,100.0
MK255393,HCV,1b,100.0
MK255441,HCV,1b,100.0
MK255443,HCV,1b,100.0
MK255440,HCV,1b,100.0
MK255445,HCV,1b,100.0
MK255444,HCV,1b,100.0
MK255447,HCV,1b,100.0
MK255450,HCV,1b,100.0
MK255403,HCV,1b,100.0
MK255452,HCV,1b,100.0
MK255449,HCV,1b,100.0
MK255454,HCV,1b,100.0
MK255451,HCV,1b,100.0
MK255455,HCV,1b,100.0
MK255456,HCV,1b,100.0
MK255453,HCV,1b,100.0
MK255457,HCV,1b,100.0
MK255461,HCV,1b,100.0
MK255467,HCV,1b,100.0
MK255471,HCV,1b,100.0
MK255466,HCV,1b,100.0
MK255473,HCV,1b,100.0
MK255468,HCV,1b,100.0
MK255469,HCV,1b,100.0
MK255423,HCV,1b,100.0
MK255472,HCV,1b,100.0
MK255470,HCV,1b,100.0
MK255474,HCV,1b,100.0
MK255477,HCV,1b,100.0
MK255475,HCV,1b,100.0
MK255476,HCV,1b,100.0
MK255480,HCV,1b,100.0
MK255486,HCV,1b,100.0
MK255416,HCV,1b,100.0
MK255448,HCV,1b,100.0
MK255489,HCV,1b,100.0
MK255491,HCV,1b,100.0
MK255488,HCV,1b,100.0
MK255490,HCV,1b,100.0
MK255492,HCV,1b,100.0
MK255493,HCV,1b,100.0
MK255495,HCV,1b,100.0
MK255494,HCV,1b,100.0
MK255458,HCV,1b,100.0
MK255498,HCV,1b,100.0
MK255459,HCV,1b,100.0
MK255505,HCV,1b,100.0
MK255501,HCV,1b,100.0
MK255499,HCV,1b,100.0
MK255504,HCV,1b,100.0
MK255500,HCV,1b,100.0
MK255503,HCV,1b,100.0
MK255502,HCV,1b,100.0
MK255506,HCV,1b,100.0
MK255510,HCV,1b,100.0
MK255508,HCV,1b,100.0
MK255509,HCV,1b,100.0
MK255511,HCV,1b,100.0
MK255513,HCV,1b,100.0
MK255515,HCV,1b,100.0
MK255514,HCV,1b,100.0
MK255516,HCV,1b,100.0
MK255484,HCV,1b,100.0
MK255518,HCV,1b,100.0
MK255519,HCV,1b,100.0
MK255520,HCV,1b,100.0
MK255525,HCV,1b,100.0
MK255527,HCV,1b,100.0
MK255526,HCV,1b,100.0
MK255479,HCV,1b,100.0
MK255528,HCV,1b,100.0
MK255529,HCV,1b,100.0
MK255530,HCV,1b,100.0
MK255533,HCV,1b,100.0
MK255536,HCV,1b,100.0
MK255532,HCV,1b,100.0
MK255531,HCV,1b,100.0
MK255534,HCV,1b,100.0
MK255481,HCV,1b,100.0
MK255537,HCV,1b,100.0
MK255539,HCV,1b,100.0
MK255543,HCV,1b,100.0
MK255535,HCV,1b,100.0
MK255542,HCV,1b,100.0
MK255545,HCV,1b,100.0
MK255512,HCV,1b,100.0
MK255507,HCV,1b,100.0
MK255546,HCV,1b,100.0
MK255496,HCV,1b,100.0
MK255538,HCV,1b,100.0
MK255550,HCV,1b,100.0
MK255548,HCV,1b,100.0
MK255549,HCV,1b,100.0
MK255554,HCV,1b,100.0
MK255552,HCV,1b,100.0
MK255555,HCV,1b,100.0
MK255556,HCV,1b,100.0
MK255553,HCV,1b,100.0
MK255557,HCV,1b,100.0
MK255559,HCV,1b,100.0
MK255564,HCV,1b,100.0
MK255565,HCV,1b,100.0
MK255563,HCV,1b,100.0
MK255540,HCV,1b,100.0
MK255571,HCV,1b,100.0
MK255570,HCV,1b,100.0
MK255566,HCV,1b,100.0
MK255544,HCV,1b,100.0
MK255551,HCV,1b,100.0
MK255572,HCV,1b,100.0
MK255575,HCV,1b,100.0
MK255578,HCV,1b,100.0
MK255576,HCV,1b,100.0
MK255577,HCV,1b,100.0
MK255583,HCV,1b,100.0
MK255585,HCV,1b,100.0
MK255584,HCV,1b,100.0
MK255586,HCV,1b,100.0
MK255587,HCV,1b,100.0
MK255589,HCV,1b,100.0
MK255588,HCV,1b,100.0
MK255590,HCV,1b,100.0
MK255591,HCV,1b,100.0
MK255592,HCV,1b,100.0
MK255594,HCV,1b,100.0
MK255593,HCV,1b,100.0
MK255595,HCV,1b,100.0
MK255596,HCV,1b,100.0
MK255602,HCV,1b,100.0
MK255599,HCV,1b,100.0
MK255567,HCV,1b,100.0
MK255605,HCV,1b,100.0
MK255606,HCV,1b,100.0
MK255608,HCV,1b,100.0
MK255609,HCV,1b,100.0
MK255607,HCV,1b,100.0
MK255573,HCV,1b,100.0
MK255611,HCV,1b,100.0
MK255574,HCV,1b,100.0
MK255613,HCV,1b,100.0
MK255569,HCV,1b,100.0
MK255614,HCV,1b,100.0
MK255625,HCV,1b,100.0
MK255626,HCV,1b,100.0
MK255621,HCV,1b,100.0
MK255624,HCV,1b,100.0
MK255623,HCV,1b,100.0
MK255617,HCV,1b,100.0
MK255627,HCV,1b,100.0
MK255632,HCV,1b,100.0
MK255628,HCV,1b,100.0
MK255629,HCV,1b,100.0
MK255630,HCV,1b,100.0
MK255631,HCV,1b,100.0
MK255634,HCV,1b,100.0
MK255633,HCV,1b,100.0
MK255604,HCV,1b,100.0
MK255639,HCV,1b,100.0
MK255640,HCV,1b,100.0
MK255641,HCV,1b,100.0
MK255647,HCV,1b,100.0
MK255646,HCV,1b,100.0
MK255644,HCV,1b,100.0
MK255610,HCV,1b,100.0
MK255612,HCV,1b,100.0
MK255649,HCV,1b,100.0
MK255650,HCV,1b,100.0
MK255651,HCV,1b,100.0
MK255654,HCV,1b,100.0
MK255648,HCV,1b,100.0
MK255659,HCV,1b,100.0
MK255660,HCV,1b,100.0
MK255662,HCV,1b,100.0
MK255661,HCV,1b,100.0
MK255668,HCV,1b,100.0
MK255664,HCV,1b,100.0
MK255665,HCV,1b,100.0
MK255663,HCV,1b,100.0
MK255667,HCV,1b,100.0
MK255666,HCV,1b,100.0
MK255669,HCV,1b,100.0
MK255642,HCV,1b,100.0
MK255672,HCV,1b,100.0
MK255671,HCV,1b,100.0
MK255678,HCV,1b,100.0
MK255677,HCV,1b,100.0
MK255683,HCV,1b,100.0
MK255645,HCV,1b,100.0
MK255682,HCV,1b,100.0
MK255681,HCV,1b,100.0
MK255643,HCV,1b,100.0
MK255685,HCV,1b,100.0
MK255684,HCV,1b,100.0
MK255686,HCV,1b,100.0
MK255690,HCV,1b,100.0
MK255688,HCV,1b,100.0
MK255687,HCV,1b,100.0
MK255691,HCV,1b,100.0
MK255689,HCV,1b,100.0
MK255697,HCV,1b,100.0
MK255699,HCV,1b,100.0
MK255700,HCV,1b,100.0
MK255705,HCV,1b,100.0
MK255701,HCV,1b,100.0
MK255702,HCV,1b,100.0
MK255704,HCV,1b,100.0
MK255706,HCV,1b,100.0
MK255680,HCV,1b,100.0
MK255711,HCV,1b,100.0
MK255622,HCV,1b,100.0
MK255708,HCV,1b,100.0
MK255709,HCV,1b,100.0
MK255733,HCV,1b,100.0
MK255698,HCV,1b,100.0
MK255735,HCV,1b,100.0
MK255707,HCV,1b,100.0
MK255730,HCV,1b,100.0
MK255737,HCV,1b,100.0
MK255738,HCV,1b,100.0
MK255741,HCV,1b,100.0
MK255739,HCV,1b,100.0
MK255740,HCV,1b,100.0
MK255746,HCV,1b,100.0
MK255743,HCV,1b,100.0
MK255742,HCV,1b,100.0
MK255745,HCV,1b,100.0
MK255734,HCV,1b,100.0
MK255750,HCV,1b,100.0
MK255703,HCV,1b,100.0
MK255753,HCV,1b,100.0
MK255756,HCV,1b,100.0
MK255758,HCV,1b,100.0
MK255757,HCV,1b,100.0
MK255754,HCV,1b,100.0
MK255759,HCV,1b,100.0
MK255760,HCV,1b,100.0
MK255761,HCV,1b,100.0
MK255763,HCV,1b,100.0
MK255762,HCV,1b,100.0
MK255725,HCV,1b,100.0
MK255670,HCV,1b,100.0
MK255770,HCV,1b,100.0
MK255771,HCV,1b,100.0
MK255772,HCV,1b,100.0
MK255773,HCV,1b,100.0
MK255774,HCV,1b,100.0
MK255775,HCV,1b,100.0
MK255776,HCV,1b,100.0
MK255777,HCV,1b,100.0
MK255780,HCV,1b,100.0
MK255744,HCV,1b,100.0
MK255781,HCV,1b,100.0
MK255783,HCV,1b,100.0
MK255782,HCV,1b,100.0
MK255785,HCV,1b,100.0
MK255784,HCV,1b,100.0
MK255751,HCV,1b,100.0
MK255788,HCV,1b,100.0
MK255736,HCV,1b,100.0
MK255787,HCV,1b,100.0
MK255794,HCV,1b,100.0
MK255791,HCV,1b,100.0
MK255793,HCV,1b,100.0
MK255795,HCV,1b,100.0
MK255796,HCV,1b,100.0
MK255766,HCV,1b,100.0
MK255798,HCV,1b,100.0
MK255786,HCV,1b,100.0
MK255797,HCV,1b,100.0
MK255799,HCV,1b,100.0
MK255790,HCV,1b,100.0
MK255800,HCV,1b,100.0
MK255801,HCV,1b,100.0
MK255802,HCV,1b,100.0
MK255804,HCV,1b,100.0
MK255806,HCV,1b,100.0
MK255805,HCV,1b,100.0
MK255808,HCV,1b,100.0
MK255812,HCV,1b,100.0
MK255811,HCV,1b,100.0
MK255813,HCV,1b,100.0
MK255810,HCV,1b,100.0
MK255815,HCV,3a,100.0
MK255792,HCV,1b,100.0
MK255779,HCV,1b,100.0
MK255755,HCV,1b,100.0
MK255820,HCV,3a,100.0
MK255822,HCV,3a,100.0
MK255819,HCV,3a,100.0
MK255823,HCV,3a,100.0
MK255821,HCV,3a,100.0
MK255826,HCV,3a,100.0
MK255827,HCV,3a,100.0
MK255828,HCV,3a,100.0
MK255834,HCV,3a,100.0
MK255830,HCV,3a,100.0
MK255831,HCV,3a,100.0
MK255829,HCV,3a,100.0
MK255832,HCV,3a,100.0
MK255807,HCV,1b,100.0
MK255835,HCV,3a,100.0
MK255837,HCV,3a,100.0
MK255836,HCV,3a,100.0
MK255839,HCV,3a,100.0
MK255789,HCV,1b,100.0
MK255838,HCV,3a,100.0
MK255840,HCV,3a,100.0
MK255844,HCV,3a,100.0
MK255845,HCV,3a,100.0
MK255846,HCV,3a,100.0
MK255847,HCV,3a,100.0
MK255850,HCV,3a,100.0
MK255814,HCV,3a,100.0
MK255848,HCV,3a,100.0
MK255816,HCV,3a,100.0
MK255849,HCV,3a,100.0
MK255853,HCV,3a,100.0
MK255854,HCV,3a,100.0
MK255856,HCV,3a,100.0
MK255859,HCV,3a,100.0
MK255857,HCV,3a,100.0
MK255861,HCV,3a,100.0
MK255863,HCV,3a,100.0
MK255862,HCV,3a,100.0
MK255865,HCV,3a,100.0
MK255864,HCV,3a,100.0
MK255833,HCV,3a,100.0
MK255867,HCV,3a,100.0
MK255866,HCV,3a,100.0
MK255817,HCV,3a,100.0
MK255869,HCV,3a,100.0
MK255870,HCV,3a,100.0
MK255868,HCV,3a,100.0
MK255871,HCV,3a,100.0
MK255873,HCV,3a,100.0
MK255877,HCV,3b,100.0
MK255874,HCV,3b,100.0
MK255879,HCV,3b,100.0
MK255885,HCV,3b,100.0
MK255881,HCV,3b,100.0
MK255882,HCV,3b,100.0
MK255884,HCV,3b,100.0
MK255883,HCV,3b,100.0
MK255880,HCV,3b,100.0
MK255851,HCV,3a,100.0
MK255887,HCV,3b,100.0
MK255888,HCV,3b,100.0
MK255892,HCV,3b,100.0
MK255889,HCV,3b,100.0
MK255842,HCV,3a,100.0
MK255893,HCV,3b,100.0
MK255894,HCV,3b,100.0
MK255852,HCV,3a,100.0
MK255898,HCV,3b,100.0
MK255897,HCV,3b,100.0
MK255900,HCV,3b,100.0
MK255899,HCV,3b,100.0
MK255901,HCV,3b,100.0
MK255902,HCV,3b,100.0
MK255910,HCV,3b,100.0
MK255903,HCV,3b,100.0
MK255906,HCV,3b,100.0
MK255907,HCV,3b,100.0
MK255904,HCV,3b,100.0
MK255905,HCV,3b,100.0
MK255855,HCV,3a,100.0
MK255908,HCV,3b,100.0
MK255909,HCV,3b,100.0
MK255913,HCV,3b,100.0
MK255915,HCV,3b,100.0
MK255918,HCV,3b,100.0
MK255916,HCV,3b,100.0
MK255919,HCV,3b,100.0
MK255920,HCV,3b,100.0
MK255921,HCV,3b,100.0
MK255886,HCV,3b,100.0
MK255924,HCV,3b,100.0
MK255923,HCV,3b,100.0
MK255925,HCV,3b,100.0
MK255872,HCV,3a,100.0
MK255927,HCV,3b,100.0
MK255932,HCV,3b,100.0
MK255928,HCV,3b,100.0
MK255929,HCV,3b,100.0
MK255926,HCV,3b,100.0
MK255930,HCV,3b,100.0
MK255891,HCV,3b,100.0
MK255933,HCV,3b,100.0
MK255935,HCV,3b,100.0
MK255936,HCV,3b,100.0
MK255938,HCV,3b,100.0
MK255937,HCV,3b,100.0
MK255944,HCV,3b,100.0
MK255939,HCV,3b,100.0
MK255941,HCV,3b,100.0
MK255940,HCV,3b,100.0
MK255943,HCV,3b,100.0
MK255942,HCV,3b,100.0
MK255948,HCV,3b,100.0
MK255946,HCV,3b,100.0
MK255947,HCV,3b,100.0
MK255922,HCV,3b,100.0
MK255934,HCV,3b,100.0
MK255957,HCV,6a,100.0
MK255959,HCV,6a,100.0
MK255963,HCV,6a,100.0
MK255961,HCV,6a,100.0
MK255911,HCV,3b,100.0
MK255960,HCV,6a,100.0
MK255962,HCV,6a,100.0
MK255964,HCV,6a,100.0
MK255965,HCV,6a,100.0
MK255966,HCV,6a,100.0
MK255970,HCV,6a,100.0
MK255971,HCV,6a,100.0
MK255973,HCV,6a,100.0
MK255974,HCV,6a,100.0
MK255890,HCV,3b,100.0
MK255975,HCV,6a,100.0
MK255976,HCV,6a,100.0
MK255980,HCV,6a,100.0
MK255978,HCV,6a,100.0
MK255981,HCV,6a,100.0
MK255984,HCV,6a,100.0
MK255983,HCV,6a,100.0
MK255953,HCV,6a,100.0
MK255952,HCV,6a,100.0
MK255945,HCV,3b,100.0
MK255991,HCV,6a,100.0
MK255992,HCV,6a,100.0
MK255994,HCV,6a,100.0
MK255997,HCV,6a,100.0
MK255993,HCV,6a,100.0
MK255996,HCV,6a,100.0
MK255995,HCV,6a,100.0
MK255998,HCV,6a,100.0
MK255950,HCV,3b,100.0
MK255958,HCV,6a,100.0
MK256000,HCV,2a,100.0
MK256002,HCV,2a,100.0
MK256001,HCV,2a,100.0
MK256005,HCV,2a,100.0
MK256006,HCV,2a,100.0
MK256008,HCV,2a,100.0
MK256010,HCV,2a,100.0
MK256012,HCV,2a,100.0
MK256016,HCV,2a,100.0
MK256011,HCV,2a,100.0
MK256013,HCV,2a,100.0
MK256014,HCV,2a,100.0
MK256017,HCV,2a,100.0
MK256018,HCV,2a,100.0
MK256019,HCV,2a,100.0
MK256023,HCV,2a,100.0
MK256021,HCV,2a,100.0
MK256025,HCV,2a,100.0
MK256022,HCV,2a,100.0
MK256026,HCV,2a,100.0
MK256028,HCV,2a,100.0
MK256029,HCV,2a,100.0
MK256027,HCV,2a,100.0
MK256030,HCV,2a,100.0
MK256032,HCV,2a,100.0
MK256031,HCV,2a,100.0
MK256033,HCV,2a,100.0
MK256035,HCV,2a,100.0
MK256034,HCV,2a,100.0
MK256036,HCV,2a,100.0
MK256038,HCV,2a,100.0
MK256041,HCV,2a,100.0
MK256039,HCV,2a,100.0
MK256042,HCV,2a,100.0
MK256007,HCV,2a,100.0
MK256048,HCV,2a,100.0
MK256043,HCV,2a,100.0
MK256045,HCV,2a,100.0
MK256044,HCV,2a,100.0
MK256047,HCV,2a,100.0
MK256020,HCV,2a,100.0
MK256055,HCV,2a,100.0
MK256058,HCV,2a,100.0
MK256057,HCV,2a,100.0
MK256056,HCV,2a,100.0
MK256015,HCV,2a,100.0
MK256024,HCV,2a,100.0
MK256061,HCV,2a,100.0
MK256062,HCV,2a,100.0
MK256064,HCV,2a,100.0
MK256063,HCV,2a,100.0
MK256066,HCV,2a,100.0
MK256071,HCV,2a,100.0
MK256069,HCV,2a,100.0
MK256072,HCV,2a,100.0
MK256009,HCV,2a,100.0
MK256075,HCV,2a,100.0
MK256060,HCV,2a,100.0
MK256077,HCV,2a,100.0
MK256074,HCV,2a,100.0
MK256080,HCV,2a,100.0
MK256078,HCV,2a,100.0
MK256082,HCV,2a,100.0
