Accession,ClosestGenotype,ClosestGenotypePident,ClosestSubtype,ClosestSubtypePident,ReferenceOverlapAA,FullyCover
DQ492077,1,75.947,1b,91.350,2111-2179,
DQ492078,1,76.318,1b,91.201,2111-2179,
DQ492079,1,76.244,1b,91.275,2111-2179,
DQ492080,1,76.390,1b,91.201,2111-2179,
DQ492081,1,76.392,1b,91.201,2111-2179,
DQ492082,1,76.631,1b,91.275,2111-2179,
DQ492083,1,76.392,1b,91.350,2111-2179,
DQ492084,1,76.304,1b,90.828,2111-2179,
DQ492085,1,76.466,1b,91.126,2111-2179,
DQ492086,1,76.771,1b,91.573,2111-2179,
DQ492087,1,76.542,1b,91.126,2111-2179,
DQ492088,1,76.318,1b,91.201,2111-2179,
DQ492089,1,76.542,1b,91.350,2111-2179,
DQ492090,1,76.618,1b,91.126,2111-2179,
DQ492091,1,76.542,1b,91.350,2111-2179,
DQ492092,1,76.021,1b,90.977,2111-2179,
DQ492093,1,75.890,1b,90.977,2111-2179,
DQ492094,1,75.427,1b,91.424,2111-2179,
DQ492095,1,75.501,1b,91.573,2111-2179,
DQ492096,1,75.798,1b,92.170,2111-2179,
DQ492097,1,75.947,1b,92.170,2111-2179,
DQ492098,1,75.872,1b,91.946,2111-2179,
DQ492099,1,75.798,1b,91.946,2111-2179,
DQ492100,1,75.834,1b,91.723,2111-2179,
DQ492101,1,75.724,1b,91.424,2111-2179,
DQ492102,1,75.724,1b,92.319,2111-2179,
DQ492103,1,75.260,1b,91.499,2111-2179,
DQ492104,1,75.798,1b,92.095,2111-2179,
DQ492105,1,75.204,1b,91.580,2111-2179,
DQ492106,1,75.334,1b,91.573,2111-2179,
DQ492107,1,75.409,1b,91.648,2111-2179,
DQ492108,1,75.834,1b,92.394,2111-2179,
DQ492109,1,75.612,1b,91.723,2111-2179,
DQ492110,1,75.834,1b,92.319,2111-2179,
DQ492111,1,75.465,1b,91.648,2111-2179,
DQ492112,1,75.854,1b,92.170,2111-2179,
DQ492113,1,75.612,1b,91.872,2111-2179,
DQ492114,1,75.463,1b,91.797,2111-2179,
DQ492115,1,75.539,1b,91.797,2111-2179,
DQ492116,1,75.706,1b,92.095,2111-2179,
DQ492117,1,75.760,1b,92.021,2111-2179,
DQ492118,1,75.760,1b,92.021,2111-2179,
DQ492119,1,75.760,1b,92.021,2111-2179,
DQ492120,1,75.409,1b,91.424,2111-2179,
DQ492121,1,75.706,1b,92.021,2111-2179,
DQ492122,1,75.780,1b,91.946,2111-2179,
DQ492123,1,75.632,1b,91.946,2111-2179,
DQ492124,1,76.152,1b,92.170,2111-2179,
DQ492125,1,75.854,1b,91.872,2111-2179,
DQ492126,1,76.003,1b,92.245,2111-2179,
DQ492127,1,75.650,1b,91.499,2111-2179,
DQ492128,1,76.003,1b,91.797,2111-2179,
DQ492129,1,75.632,1b,92.021,2111-2179,
DQ492130,1,75.501,1b,91.797,2111-2179,
DQ492131,1,75.724,1b,91.499,2111-2179,
DQ492132,1,75.780,1b,91.648,2111-2179,
DQ492133,1,75.854,1b,91.797,2111-2179,
DQ492134,1,76.077,1b,92.095,2111-2179,
DQ492135,1,75.780,1b,91.648,2111-2179,
DQ492136,1,75.854,1b,92.021,2111-2179,
DQ492137,1,75.929,1b,92.021,2111-2179,
DQ492138,1,76.077,1b,92.095,2111-2179,
DQ492139,1,75.908,1b,91.872,2111-2179,
DQ492140,1,75.501,1b,91.797,2111-2179,
DQ492141,1,76.077,1b,91.872,2111-2179,
DQ492142,1,75.706,1b,91.648,2111-2179,
DQ492143,1,76.077,1b,92.245,2111-2179,
DQ492144,1,75.780,1b,91.797,2111-2179,
DQ492145,1,75.929,1b,92.021,2111-2179,
DQ492146,1,76.300,1b,92.170,2111-2179,
DQ492147,1,75.780,1b,91.946,2111-2179,
DQ492148,1,75.854,1b,91.797,2111-2179,
DQ492149,1,75.483,1b,91.573,2111-2179,
DQ492150,1,75.929,1b,91.872,2111-2179,
DQ492151,1,75.260,1b,91.499,2111-2179,
DQ492152,1,75.539,1b,91.723,2111-2179,
DQ492153,1,76.003,1b,91.946,2111-2179,
DQ492154,1,75.780,1b,91.723,2111-2179,
DQ492155,1,75.854,1b,91.872,2111-2179,
DQ492156,1,75.722,1b,91.797,2111-2179,
DQ492157,1,75.854,1b,92.543,2111-2179,
DQ492158,1,75.742,1b,91.872,2111-2179,
DQ492159,1,76.003,1b,91.872,2111-2179,
DQ492160,1,76.003,1b,91.946,2111-2179,
DQ492161,1,76.003,1b,92.021,2111-2179,
DQ492162,1,75.706,1b,91.946,2111-2179,
DQ492163,1,75.890,1b,90.380,2111-2179,
DQ492164,1,75.816,1b,90.529,2111-2179,
DQ492165,1,75.926,1b,90.231,2111-2179,
DQ492166,1,76.113,1b,90.529,2111-2179,
DQ492167,1,75.890,1b,90.529,2111-2179,
DQ492168,1,75.796,1b,90.306,2111-2179,
DQ492169,1,75.964,1b,90.604,2111-2179,
DQ492170,1,75.962,1b,90.380,2111-2179,
DQ492171,1,76.113,1b,90.455,2111-2179,
DQ492172,1,76.095,1b,89.933,2111-2179,
DQ492173,1,75.890,1b,90.455,2111-2179,
DQ492174,1,75.796,1b,90.306,2111-2179,
DQ492175,1,76.113,1b,90.455,2111-2179,
DQ492176,1,76.113,1b,90.529,2111-2179,
DQ492177,1,75.816,1b,90.082,2111-2179,
DQ492178,1,76.187,1b,90.679,2111-2179,
DQ492179,1,75.964,1b,90.306,2111-2179,
DQ492180,1,75.742,1b,90.380,2111-2179,
DQ492181,1,76.300,1b,90.231,2111-2179,
DQ492182,1,75.964,1b,90.529,2111-2179,
DQ492183,1,76.113,1b,90.529,2111-2179,
DQ492184,1,76.039,1b,90.157,2111-2179,
DQ492185,1,76.335,1b,90.455,2111-2179,
DQ492186,1,76.261,1b,90.828,2111-2179,
DQ492187,1,75.668,1b,90.828,2111-2179,
DQ492188,1,76.113,1b,90.231,2111-2179,
DQ492189,1,76.261,1b,90.529,2111-2179,
DQ492190,1,75.964,1b,90.455,2111-2179,
DQ492191,1,75.593,1b,90.082,2111-2179,
DQ492192,1,76.261,1b,90.231,2111-2179,
DQ492193,1,75.964,1b,90.529,2111-2179,
DQ492194,1,76.039,1b,90.604,2111-2179,
DQ492195,1,76.113,1b,90.679,2111-2179,
DQ492196,1,76.039,1b,90.306,2111-2179,
DQ492197,1,75.964,1b,90.082,2111-2179,
DQ499532,1,77.963,1b,92.121,,
DQ499533,1,77.547,1b,90.891,,
DQ499534,1,79.089,1b,91.919,,
DQ499535,1,78.261,1b,90.707,,
DQ499536,1,78.054,1b,89.899,,
DQ499537,1,77.593,1b,91.515,,
DQ499538,1,78.008,1b,91.296,,
DQ499539,1,77.801,1b,91.111,,
DQ499540,1,77.640,1b,90.909,,
DQ499541,1,78.054,1b,90.283,,
DQ499542,1,77.640,1b,90.891,,
DQ499543,1,78.858,1b,89.293,,
DQ499544,1,78.481,1b,90.101,,
DQ499545,1,78.882,1b,92.323,,
DQ499546,1,78.170,1b,91.313,,
DQ499547,1,78.882,1b,93.737,,
DQ499548,1,79.503,1b,92.464,,
DQ499549,1,78.054,1b,93.131,,
DQ499550,1,78.378,1b,90.909,,
DQ499551,1,78.675,1b,91.633,,
DQ499552,1,78.468,1b,92.323,,
DQ499553,1,77.640,1b,90.303,,
DQ499554,1,77.226,1b,90.101,,
DQ499555,1,79.646,1b,91.111,,
DQ499556,1,79.368,1b,89.697,,
DQ499557,1,77.433,1b,91.515,,
DQ499558,1,77.226,1b,91.039,,
DQ499559,1,78.261,1b,92.323,,
DQ499560,1,77.847,1b,92.713,,
DQ499561,1,78.737,1b,93.661,,
DQ499562,1,78.468,1b,93.131,,
DQ499563,1,75.983,1b,92.929,,
DQ499564,1,77.226,1b,94.130,,
DQ499565,1,76.421,1b,91.903,,
DQ499566,1,76.632,1b,92.308,,
DQ499567,1,76.211,1b,91.633,,
DQ499568,1,78.013,1b,92.449,,
DQ499569,1,77.590,1b,94.070,,
DQ499570,1,77.895,1b,94.479,,
DQ499571,1,78.054,1b,93.939,,
DQ499572,1,77.433,1b,92.872,,
DQ499573,1,77.226,1b,92.929,,
DQ499574,1,79.089,1b,92.525,,
DQ499575,1,78.261,1b,94.694,,
DQ499576,1,78.737,1b,93.673,,
DQ499577,1,78.882,1b,92.929,,
DQ499578,1,78.556,1b,90.303,,
DQ499579,1,78.775,1b,90.505,,
DQ499580,1,77.053,1b,90.574,,
DQ499581,1,78.316,1b,90.389,,
DQ499582,1,76.605,1b,91.919,,
DQ499583,1,77.019,1b,90.000,,
DQ499584,1,77.263,1b,93.673,,
DQ499585,1,77.263,1b,93.673,,
DQ499586,1,77.433,1b,92.653,,
DQ499587,1,76.923,1b,90.081,,
DQ499588,1,77.453,1b,89.474,,
DQ499589,1,76.333,1b,86.503,,
DQ499590,1,78.054,1b,92.105,,
DQ499591,1,76.891,1b,88.391,,
DQ499592,1,76.275,1b,88.957,,
DQ499593,1,77.053,1b,89.796,,
DQ499594,1,78.959,1b,89.697,,
DQ508461,1,82.005,1b,90.488,,
DQ508462,1,82.519,1b,91.260,,
DQ508463,1,82.097,1b,92.564,,
DQ508464,1,81.515,1b,90.746,,
DQ508465,1,80.106,1b,91.029,,
DQ508466,1,81.432,1b,93.140,,
DQ508467,1,80.371,1b,91.821,,
DQ508468,1,82.493,1b,93.140,,
DQ508469,1,84.085,1b,95.515,,
DQ508470,1,81.698,1b,89.446,,
DQ508471,1,94.695,1a,94.430,,
DQ508472,1,81.432,1b,92.612,,
DQ508473,1,95.491,1a,95.225,,
DQ508474,1,94.960,1a,94.695,,
DQ508475,1,81.167,1b,92.876,,
DQ508476,1,96.286,1a,96.021,,
DQ508477,1,82.586,1b,94.164,,
DQ508478,4,81.899,4o,86.053,,
DQ508479,1,83.113,1b,93.369,,
DQ508480,1,83.641,1b,94.960,,
DQ508481,1,83.024,1b,93.404,,
DQ508482,4,83.284,4k,94.172,,
DQ508483,3,94.879,3a,91.398,,
DQ508484,1,82.544,1b,91.795,,
DQ516083,4,80.122,4d,93.201,2111-2179,
DQ516084,4,89.713,4a,89.713,2111-2179,
DQ525424,6,82.261,6a,96.491,,
DQ525425,6,79.922,6a,96.881,,
DQ525426,6,80.702,6a,95.322,,
DQ525427,6,81.481,6a,96.686,,
DQ525428,6,79.264,6a,92.008,,
DQ525429,6,80.897,6a,96.686,,
DQ525430,6,81.481,6a,96.881,,
DQ525431,6,79.070,6a,91.813,,
DQ525432,6,81.481,6a,96.881,,
DQ525433,6,81.871,6a,96.881,,
DQ525434,6,79.727,6a,96.491,,
DQ640362,1,80.994,1b,93.860,,
DQ640363,3,94.444,3a,90.643,,
DQ640364,6,71.384,6n,96.774,,
DQ640365,6,72.327,6n,97.361,,
DQ640366,1,70.175,1m,70.710,,
DQ640367,1,70.760,1l,71.345,,
DQ640368,6,72.327,6n,97.947,,
DQ640369,6,71.203,6n,97.067,,
DQ640370,6,71.698,6n,97.947,,
DQ640371,6,71.519,6n,95.601,,
DQ640372,6,72.785,6n,96.774,,
DQ640373,3,78.363,3b,91.813,,
DQ640374,3,94.444,3a,91.545,,
DQ640375,1,95.614,1a,96.199,,
DQ640376,1,81.871,1b,93.860,,
DQ640377,1,94.444,1a,94.444,,
DQ640378,3,76.316,3b,88.889,,
DQ640379,3,79.240,3b,89.181,,
DQ640380,1,83.041,1b,93.275,,
DQ640381,1,94.444,1a,93.860,,
DQ640382,1,94.444,1a,94.444,,
DQ640383,1,93.275,1a,92.690,,
DQ640384,3,77.778,3b,90.643,,
DQ640385,3,95.614,3a,92.128,,
DQ640386,6,72.595,6f,96.491,,
DQ648505,1,82.875,1b,94.512,,
DQ648506,1,81.538,1b,95.706,,
DQ648507,1,79.638,1b,94.570,,
DQ648509,2,93.598,2a,93.598,,
DQ648510,2,91.463,2a,91.463,,
DQ648511,2,80.861,2b,92.661,,
DQ648512,2,79.904,2b,91.743,,
DQ648513,2,79.426,2b,91.284,,
DQ648514,2,80.861,2b,92.342,,
DQ648515,2,80.861,2b,92.823,,
DQ648516,2,80.383,2b,92.202,,
DQ648517,2,79.904,2b,92.202,,
DQ663598,6,77.193,6a,86.647,,
DQ663599,6,77.778,6a,89.041,,
DQ663600,6,75.836,6a,84.591,,
DQ663601,6,78.674,6a,97.674,,
DQ663602,2,91.813,2a,91.940,,
DQ663603,3,95.101,3a,91.092,,
DQ663604,6,79.330,6a,97.746,,
DQ663605,1,92.437,1a,92.997,,
DQ663606,1,82.123,1b,95.429,,
DQ663607,6,79.620,6a,97.534,,
DQ663608,1,93.503,1a,93.503,,
DQ663609,1,93.521,1a,93.521,,
DQ663610,1,92.308,1a,92.308,,
DQ666240,1,81.287,1b,94.118,,
DQ666241,2,82.486,2b,95.480,,
DQ666242,3,94.460,3a,90.608,,
DQ666243,6,78.788,6a,97.245,,
DQ666244,1,93.567,1a,93.567,,
DQ666245,1,80.886,1b,95.143,,
DQ666246,1,82.421,1b,95.389,,
DQ666247,1,92.521,1a,92.521,,
DQ666248,1,93.143,1a,92.571,,
DQ666249,1,81.690,1b,95.198,,
DQ666250,6,79.620,6a,96.458,,
DQ666251,1,93.064,1a,93.064,,
DQ666252,1,82.000,1b,92.877,,
DQ666253,6,80.791,6a,95.467,,
DQ666254,1,91.931,1a,91.931,,
DQ666255,1,82.451,1b,94.253,,
DQ666256,1,81.303,1b,93.201,,
DQ666257,1,93.182,1a,93.750,,
DQ666258,3,94.521,3a,91.530,,
DQ666259,2,91.243,2a,91.808,,
DQ666260,6,78.333,6a,93.333,,
DQ666261,1,92.958,1a,92.394,,
DQ666262,1,82.692,1b,94.475,,
DQ666263,2,82.386,2b,93.466,,
DQ666264,6,79.775,6a,94.334,,
DQ666265,6,71.268,6n,94.915,,
DQ666266,1,81.844,1b,94.813,,
DQ666267,3,94.901,3a,90.476,,
DQ666268,6,78.371,6a,95.506,,
DQ790269,3,94.667,3a,91.694,,
DQ790270,3,94.000,3a,91.694,,
DQ790271,3,93.667,3a,91.362,,
DQ790272,3,95.203,3a,90.441,,
DQ790273,3,96.154,3a,91.638,,
DQ790274,3,96.000,3a,92.027,,
DQ790275,3,96.875,3a,91.900,,
DQ790276,3,96.250,3a,91.589,,
DQ790277,3,94.375,3a,90.343,,
DQ790278,3,95.625,3a,91.589,,
DQ790279,3,95.667,3a,91.362,,
DQ790280,3,94.375,3a,91.589,,
DQ790281,3,94.333,3a,92.027,,
DQ790282,3,94.688,3a,91.900,,
DQ790283,3,95.312,3a,92.523,,
DQ790284,3,95.000,3a,92.027,,
DQ790285,3,95.000,3a,91.589,,
DQ790286,3,96.000,3a,90.667,,
DQ790287,3,96.667,3a,93.355,,
DQ790288,3,97.000,3a,92.691,,
DQ790289,3,96.000,3a,91.030,,
DQ790290,3,96.000,3a,91.694,,
DQ790291,3,95.987,3a,91.667,,
DQ790292,3,95.625,3a,92.212,,
DQ790302,1,95.625,1a,96.250,,
DQ790303,1,95.312,1a,95.938,,
DQ790304,1,95.312,1a,95.938,,
DQ790305,1,95.938,1a,95.938,,
DQ790306,1,96.250,1a,96.250,,
DQ790307,1,80.312,1b,93.438,,
DQ790308,1,81.848,1b,93.092,,
DQ790309,1,82.508,1b,94.408,,
DQ790310,1,81.757,1b,92.784,,
DQ790311,1,81.250,1b,92.188,,
DQ790313,1,81.562,1b,93.438,,
DQ790314,1,81.562,1b,91.250,,
DQ790315,1,81.875,1b,92.188,,
DQ790318,1,82.500,1b,93.438,,
DQ790321,1,83.125,1b,93.438,,
DQ790322,1,83.125,1b,93.750,,
DQ790324,1,83.498,1b,91.447,,
DQ790325,1,83.125,1b,94.062,,
DQ790326,1,81.250,1b,93.125,,
DQ790327,1,82.812,1b,93.750,,
DQ790328,1,80.312,1b,92.812,,
DQ790329,1,81.875,1b,94.375,,
DQ790330,1,83.125,1b,94.062,,
DQ790331,1,83.125,1b,93.438,,
DQ790332,1,82.500,1b,94.062,,
DQ790333,1,80.938,1b,94.375,,
DQ790334,1,81.562,1b,92.188,,
DQ790335,1,81.250,1b,91.875,,
DQ790336,1,81.250,1b,93.438,,
DQ790337,1,83.750,1b,93.125,,
DQ790338,1,82.500,1b,92.812,,
DQ790339,1,82.812,1b,95.312,,
DQ790340,1,82.812,1b,93.438,,
DQ790341,1,81.875,1b,92.188,,
DQ790342,1,80.312,1b,91.875,,
DQ790343,1,82.812,1b,95.000,,
DQ790344,1,84.375,1b,94.062,,
DQ790345,1,80.635,1b,93.949,,
DQ790346,1,82.188,1b,94.062,,
DQ790347,1,82.812,1b,93.750,,
DQ790348,1,81.562,1b,94.688,,
DQ790349,1,81.073,1b,93.060,,
DQ790350,1,80.625,1b,91.900,,
DQ790351,1,81.250,1b,93.125,,
DQ790352,1,80.625,1b,91.562,,
DQ790353,1,80.938,1b,93.125,,
DQ790354,1,81.875,1b,93.750,,
DQ790355,1,80.312,1b,92.500,,
DQ790356,1,81.250,1b,92.812,,
DQ790357,1,80.312,1b,92.500,,
DQ790358,1,81.875,1b,94.062,,
DQ790359,1,84.062,1b,93.750,,
DQ790360,1,82.500,1b,94.062,,
DQ790361,1,83.125,1b,93.438,,
DQ790362,1,81.875,1b,91.875,,
DQ790363,1,82.188,1b,93.125,,
DQ790364,1,80.938,1b,91.562,,
DQ790365,1,81.562,1b,92.500,,
DQ790366,2,83.281,2a,84.227,,
DQ790367,2,92.333,2a,92.333,,
DQ790368,2,93.750,2a,94.375,,
DQ790369,2,93.750,2a,94.062,,
DQ790370,2,94.688,2a,94.375,,
DQ790371,2,82.188,2c,90.312,,
DQ793136,3,91.948,3a,91.304,,
DQ793137,3,71.865,3a,74.181,,
DQ793138,3,89.711,3a,90.032,,
DQ793139,3,89.694,3a,89.211,,
DQ793140,3,89.211,3a,89.211,,
DQ793141,3,72.508,3a,72.186,,
DQ793142,3,88.889,3a,88.889,,
DQ793143,3,72.026,3a,71.704,,
DQ793144,3,71.704,3a,73.796,,
DQ793145,3,71.222,3a,71.222,,
DQ793146,3,71.061,3a,73.231,,
DQ793147,3,90.177,3a,88.889,,
DQ793148,3,70.900,3a,70.994,,
DQ793149,3,89.194,3a,89.194,,
DQ793150,3,89.050,3a,89.050,,
DQ793151,3,70.418,3a,71.222,,
DQ793152,3,94.839,3a,93.710,,
DQ793153,3,90.016,3a,89.855,,
DQ793154,3,90.016,3a,90.499,,
DQ793155,3,90.000,3a,89.839,,
DQ793156,3,89.694,3a,90.499,,
DQ793157,3,89.211,3a,88.889,,
DQ793158,3,71.543,3a,72.645,,
DQ793159,3,72.026,3a,71.704,,
DQ835760,6,73.260,6f,100.000,2111-2179,
DQ835761,6,73.355,6j,95.892,2111-2179,
DQ835762,6,73.531,6i,94.740,2111-2179,
DQ835763,6,73.199,6m,96.474,2111-2179,
DQ835764,6,73.403,6f,97.863,2111-2179,
DQ835765,6,73.545,6m,95.997,2111-2179,
DQ835766,6,73.669,6m,95.733,2111-2179,
DQ835767,8,70.969,8a,70.969,2111-2179,
DQ835768,6,73.663,6n,100.000,2111-2179,
DQ835769,6,73.596,6j,100.000,2111-2179,
DQ835770,6,73.342,6i,100.000,2111-2179,
DQ838739,1,95.566,1a,95.821,2111-2179,
DQ838740,1,94.414,1a,94.613,2111-2179,
DQ838741,1,94.491,1a,94.746,2111-2179,
DQ838742,1,94.458,1a,94.802,2111-2179,
DQ838743,1,94.691,1a,95.001,2111-2179,
DQ838744,1,94.569,1a,94.813,2111-2179,
DQ838745,1,94.713,1a,94.979,2111-2179,
DQ859969,2,90.193,2a,90.272,2111-2179,
DQ859970,1,75.647,1b,92.245,2111-2179,
DQ859971,6,77.374,6a,95.781,2111-2179,
DQ889263,1,94.228,1a,94.214,2111-2179,
DQ889264,1,93.839,1a,94.034,2111-2179,
DQ889268,1,94.035,1a,94.021,2111-2179,
DQ889271,1,95.977,1a,95.393,2111-2179,
DQ889276,1,92.745,1a,92.995,2111-2179,
DQ889290,1,93.453,1a,93.702,2111-2179,
DQ889291,1,96.129,1a,95.589,2111-2179,
DQ889295,1,92.329,1a,92.176,2111-2179,
DQ889296,1,94.644,1a,94.908,2111-2179,
DQ889308,1,94.118,1a,94.132,2111-2179,
DQ889312,1,94.868,1a,94.548,2111-2179,
DQ889314,1,94.479,1a,94.243,2111-2179,
DQ897975,3,94.989,3a,94.989,,
DQ897976,1,93.349,1a,93.578,,
DQ897977,4,83.871,4d,95.872,,
DQ897978,4,84.332,4d,95.642,,
DQ897979,1,84.404,1b,95.161,,
DQ897980,3,94.037,3a,92.661,,
DQ897981,4,84.332,4d,95.642,,
DQ897982,1,84.404,1b,95.161,,
DQ897983,1,83.716,1b,94.240,,
DQ897984,1,96.190,1a,96.429,,
DQ897985,1,96.330,1a,96.101,,
DQ897986,4,83.871,4d,95.183,,
DQ897987,1,96.560,1a,96.330,,
DQ897988,3,95.413,3a,95.413,,
DQ897989,4,84.793,4d,94.037,,
DQ897990,4,84.101,4d,94.495,,
DQ897991,4,84.793,4d,94.266,,
DQ897992,1,96.092,1a,96.322,,
DQ897993,4,84.562,4d,95.642,,
DQ897994,1,93.349,1a,93.119,,
DQ897995,1,96.305,1a,96.536,,
DQ897996,1,96.330,1a,96.560,,
DQ897997,1,96.789,1a,97.018,,
DQ897998,1,96.330,1a,96.560,,
DQ897999,4,84.562,4d,95.642,,
DQ898000,1,95.642,1a,95.872,,
DQ898001,1,96.789,1a,96.560,,
DQ898002,4,84.793,4d,94.266,,
DQ898003,4,84.101,4d,95.413,,
DQ898004,4,84.332,4d,95.642,,
DQ898005,4,84.562,4d,95.872,,
DQ898006,3,94.266,3a,94.266,,
DQ898007,4,85.253,4d,94.266,,
DQ898008,1,96.560,1a,96.330,,
DQ898009,1,95.413,1a,95.642,,
DQ898010,1,93.807,1a,93.578,,
DQ898011,1,96.789,1a,96.560,,
DQ898012,4,85.023,4d,96.330,,
DQ898013,4,86.406,4d,97.477,,
DQ898014,1,83.028,1b,94.457,,
DQ898015,1,81.881,1b,92.396,,
DQ898016,1,83.486,1b,94.700,,
DQ898017,2,85.047,2b,96.977,,
DQ898018,3,96.101,3a,95.642,,
DQ898019,1,82.798,1b,93.779,,
DQ898020,2,84.455,2b,96.552,,
DQ898021,1,96.560,1a,96.330,,
DQ898022,3,96.101,3a,96.101,,
DQ898023,3,97.248,3a,95.642,,
DQ898024,1,83.257,1b,94.700,,
DQ898025,1,97.936,1a,97.248,,
DQ898026,3,96.560,3a,95.183,,
DQ899730,3,92.329,3a,90.795,,
DQ911162,4,80.236,4o,93.215,,
DQ911163,4,82.301,4o,89.676,,
DQ911164,4,88.201,4a,88.201,,
DQ911165,4,82.891,4o,93.510,,
DQ911166,4,81.306,4o,92.878,,
DQ911167,4,82.596,4n,91.716,,
DQ911168,4,91.740,4a,91.740,,
DQ911169,4,90.855,4a,90.855,,
DQ911170,4,90.560,4a,90.560,,
DQ911171,4,90.828,4a,90.828,,
DQ911172,4,85.304,4m,94.249,,
DQ911173,4,91.150,4a,91.150,,
DQ911174,4,92.035,4a,92.035,,
DQ911175,4,90.855,4a,90.855,,
DQ911176,1,85.546,1g,96.755,,
DQ911177,4,87.611,4m,92.625,,
DQ911178,4,90.265,4a,90.265,,
DQ911179,4,84.071,4o,92.330,,
DQ911180,4,91.150,4a,91.150,,
DQ911181,4,88.791,4a,88.791,,
DQ911182,4,91.150,4a,91.150,,
DQ911183,4,90.855,4a,90.855,,
DQ911184,4,89.971,4a,89.971,,
DQ911185,4,88.201,4a,88.201,,
DQ911186,4,90.855,4a,90.855,,
DQ911187,4,90.855,4a,90.855,,
DQ911188,4,91.875,4a,91.875,,
DQ911189,4,91.420,4a,91.420,,
DQ911190,4,89.381,4a,89.381,,
DQ911191,4,88.791,4a,88.791,,
DQ911192,4,88.791,4a,88.791,,
DQ911193,4,90.265,4a,90.265,,
DQ911194,4,90.855,4a,90.855,,
DQ911195,4,90.560,4a,90.560,,
DQ911196,4,91.150,4a,91.150,,
DQ911197,4,92.330,4a,92.330,,
DQ911198,4,90.855,4a,90.855,,
DQ911199,4,91.740,4a,91.740,,
DQ911200,4,92.330,4a,92.330,,
DQ911201,4,91.740,4a,91.740,,
DQ911202,4,91.445,4a,91.445,,
DQ911203,4,93.215,4a,93.215,,
DQ911204,4,91.150,4a,91.150,,
DQ911205,4,89.676,4a,89.676,,
DQ911206,4,91.740,4a,91.740,,
DQ911207,4,89.971,4a,89.971,,
DQ911208,4,90.801,4a,90.801,,
DQ911209,4,92.035,4a,92.035,,
DQ911210,4,92.920,4a,92.920,,
DQ911211,4,90.560,4a,90.560,,
DQ911212,4,91.150,4a,91.150,,
DQ911213,4,91.150,4a,91.150,,
DQ911214,4,90.560,4a,90.560,,
DQ911215,4,91.740,4a,91.740,,
DQ911216,4,92.330,4a,92.330,,
DQ911217,4,91.740,4a,91.740,,
DQ911218,4,92.330,4a,92.330,,
DQ911219,4,82.840,4n,91.150,,
DQ911220,4,90.855,4a,90.855,,
DQ911221,4,92.920,4a,92.920,,
DQ911222,4,92.035,4a,92.035,,
DQ911223,4,91.740,4a,91.740,,
DQ911224,4,82.891,4l,93.215,,
DQ911225,4,89.971,4a,89.971,,
DQ911226,4,89.846,4a,89.846,,
DQ911227,4,89.614,4a,89.614,,
DQ911228,4,90.855,4a,90.855,,
DQ911229,4,89.676,4a,89.676,,
DQ911230,4,91.098,4a,91.098,,
DQ911231,4,90.265,4a,90.265,,
DQ911232,1,81.627,1b,95.870,,
DQ911233,4,83.481,4m,92.330,,
DQ911234,4,81.788,4o,90.361,,
DQ911235,4,85.251,4m,93.215,,
DQ911236,4,91.445,4a,91.445,,
DQ911237,4,90.855,4a,90.855,,
DQ911238,4,87.316,4m,95.280,,
DQ911239,4,81.121,4o,94.100,,
DQ911240,4,87.316,4m,94.395,,
DQ911561,1,81.587,1b,93.631,,
DQ911562,1,81.270,1b,93.312,,
DQ911563,4,89.899,4a,89.899,,
DQ911564,3,94.921,3a,91.772,,
DQ911565,3,94.921,3a,91.772,,
DQ911566,3,94.937,3a,90.221,,
DQ911567,3,94.304,3a,92.114,,
DQ911568,3,94.304,3a,91.483,,
DQ911569,2,91.798,2a,92.744,,
DQ911570,2,90.852,2a,91.483,,
DQ911571,1,81.210,1b,95.253,,
DQ911572,1,81.905,1b,94.322,,
DQ911573,1,78.025,1b,88.608,,
DQ911574,1,93.038,1a,93.038,,
DQ911575,1,92.722,1a,92.722,,
DQ911576,1,93.038,1a,92.405,,
DQ911577,1,92.405,1a,91.772,,
DQ911578,1,96.203,1a,96.203,,
DQ911579,1,95.886,1a,95.886,,
DQ911580,1,95.570,1a,96.203,,
DQ911581,1,96.203,1a,96.203,,
DQ911582,1,97.152,1a,96.519,,
DQ911583,1,97.468,1a,96.203,,
DQ911584,1,96.203,1a,95.570,,
DQ911585,1,94.921,1a,94.286,,
DQ911586,1,95.556,1a,94.921,,
DQ911587,1,95.238,1a,94.603,,
DQ911588,1,94.268,1a,93.631,,
DQ911589,1,92.857,1a,92.857,,
DQ911590,1,90.823,1a,90.823,,
DQ988073,4,90.219,4a,90.219,2111-2179,
DQ988074,4,89.210,4a,89.210,2111-2179,
DQ988075,4,88.327,4a,88.327,2111-2179,
DQ988076,4,89.048,4a,89.048,2111-2179,
DQ988077,4,90.310,4a,90.310,2111-2179,
DQ988078,4,89.180,4a,89.180,2111-2179,
DQ988079,4,89.390,4a,89.390,2111-2179,
EF013788,1,77.980,1b,89.336,,
EF013789,1,77.778,1b,89.135,,
EF013790,1,77.980,1b,88.956,,
EF013791,1,77.980,1b,89.336,,
EF013792,1,77.778,1b,89.135,,
EF013793,1,77.980,1b,89.336,,
EF013794,1,78.182,1b,89.537,,
EF013795,1,77.778,1b,89.135,,
EF013796,1,77.778,1b,89.135,,
EF013797,1,77.980,1b,89.336,,
EF013798,1,77.980,1b,89.336,,
