name,virus,subtype,bootstrap support
EF173638|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident96.830,HCV,1a,100.0
EF173645|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident96.989,HCV,1a,100.0
EF173646|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident96.989,HCV,1a,100.0
EF173648|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.147,HCV,1a,100.0
EF173649|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident96.989,HCV,1a,100.0
EF173651|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident96.830,HCV,1a,100.0
EF173650|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident96.672,HCV,1a,100.0
EF173647|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident96.830,HCV,1a,100.0
EF173652|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident96.830,HCV,1a,100.0
EF173640|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident96.989,HCV,1a,100.0
EF173644|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident96.989,HCV,1a,100.0
EF173654|geneNS3|query1-1890|h77_aa1-630|extracted_nt1890|aligned_aa630|pident96.667,HCV,1a,100.0
EF173653|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident96.672,HCV,1a,100.0
EF173643|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident96.672,HCV,1a,100.0
DQ889291|geneNS3|query1477-3369|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.940,HCV,1a,100.0
DQ889296|geneNS3|query1477-3369|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.940,HCV,1a,100.0
DQ889295|geneNS3|query1477-3369|h77_aa1-631|extracted_nt1893|aligned_aa631|pident98.257,HCV,1a,100.0
EF139658|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident98.257,HCV,1a,100.0
EF139660|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.235,HCV,1b,100.0
EF139699|geneNS3|query1-1095|h77_aa1-365|extracted_nt1095|aligned_aa365|pident95.616,HCV,1a,100.0
EF139706|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.552,HCV,1b,100.0
EF139715|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.940,HCV,1a,100.0
EF139730|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident94.295,HCV,1a,100.0
EF139765|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.552,HCV,1b,100.0
EF139760|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.781,HCV,1a,100.0
EF173628|geneNS3|query1-1893|h77_aa1-631|extracted_nt1893|aligned_aa631|pident96.989,HCV,1a,100.0
OR497850|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident87.322,HCV,4k,100.0
OR497855|geneNS3|query3076-4968|h77_aa1-631|extracted_nt1893|aligned_aa631|pident86.688,HCV,4d,100.0
OR497858|geneNS3|query3076-4968|h77_aa1-631|extracted_nt1893|aligned_aa631|pident85.737,HCV,4d,100.0
OR497862|geneNS3|query3076-4968|h77_aa1-631|extracted_nt1893|aligned_aa631|pident86.688,HCV,4d,100.0
OR497864|geneNS3|query3076-4968|h77_aa1-631|extracted_nt1893|aligned_aa631|pident86.529,HCV,4d,100.0
OR497866|geneNS3|query3076-4968|h77_aa1-631|extracted_nt1893|aligned_aa631|pident86.529,HCV,4d,100.0
OR497870|geneNS3|query3085-4977|h77_aa1-631|extracted_nt1893|aligned_aa631|pident87.005,HCV,4r,100.0
OR497874|geneNS3|query3082-4974|h77_aa1-631|extracted_nt1893|aligned_aa631|pident88.273,HCV,4a,100.0
OR497877|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident98.415,HCV,1a,100.0
OR497879|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.464,HCV,1a,100.0
OR497883|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.464,HCV,1a,100.0
OR497886|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident96.989,HCV,1a,100.0
OR497888|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident98.732,HCV,1a,100.0
OR497891|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident98.257,HCV,1a,100.0
OR497895|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.147,HCV,1a,100.0
OR497898|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident98.415,HCV,1a,100.0
OR497901|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident98.415,HCV,1a,100.0
OR497903|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident98.257,HCV,1a,100.0
OR497905|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.623,HCV,1a,100.0
OR497909|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident98.098,HCV,1a,100.0
OR497911|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.306,HCV,1a,100.0
OR497916|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.147,HCV,1a,100.0
OR497921|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.940,HCV,1a,100.0
OR497924|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.147,HCV,1a,100.0
OR497927|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident95.721,HCV,1a,100.0
OR497931|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.781,HCV,1a,100.0
OR497932|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident96.989,HCV,1a,100.0
OR497936|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.464,HCV,1a,100.0
OR497940|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident96.989,HCV,1a,100.0
OR497952|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.623,HCV,1a,100.0
OR497953|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident96.197,HCV,1a,100.0
OR497962|geneNS3|query3100-4992|h77_aa1-631|extracted_nt1893|aligned_aa631|pident81.616,HCV,3a,100.0
OR497965|geneNS3|query3097-4989|h77_aa1-631|extracted_nt1893|aligned_aa631|pident81.141,HCV,3a,100.0
OR497967|geneNS3|query3094-4986|h77_aa1-631|extracted_nt1893|aligned_aa631|pident81.141,HCV,3a,100.0
OR497970|geneNS3|query3097-4989|h77_aa1-631|extracted_nt1893|aligned_aa631|pident80.824,HCV,3a,100.0
OR497973|geneNS3|query3094-4986|h77_aa1-631|extracted_nt1893|aligned_aa631|pident81.775,HCV,3a,100.0
OR497972|geneNS3|query3097-4989|h77_aa1-631|extracted_nt1893|aligned_aa631|pident80.983,HCV,3a,100.0
OR497975|geneNS3|query3097-4989|h77_aa1-631|extracted_nt1893|aligned_aa631|pident81.616,HCV,3a,100.0
OR497977|geneNS3|query3094-4986|h77_aa1-631|extracted_nt1893|aligned_aa631|pident81.458,HCV,3a,100.0
OR497979|geneNS3|query3097-4989|h77_aa1-631|extracted_nt1893|aligned_aa631|pident81.458,HCV,3a,100.0
OR497982|geneNS3|query3103-4995|h77_aa1-631|extracted_nt1893|aligned_aa631|pident81.458,HCV,3a,100.0
OR497984|geneNS3|query3097-4989|h77_aa1-631|extracted_nt1893|aligned_aa631|pident81.458,HCV,3a,100.0
OR497986|geneNS3|query3097-4989|h77_aa1-631|extracted_nt1893|aligned_aa631|pident81.300,HCV,3a,100.0
OR497985|geneNS3|query3097-4989|h77_aa1-631|extracted_nt1893|aligned_aa631|pident80.983,HCV,3a,100.0
OR497990|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident91.759,HCV,1b,100.0
OR497991|geneNS3|query3085-4977|h77_aa1-631|extracted_nt1893|aligned_aa631|pident93.027,HCV,1b,100.0
OR497995|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.868,HCV,1b,100.0
OR497996|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident91.759,HCV,1b,100.0
OR497997|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.868,HCV,1b,100.0
OR498007|geneNS3|query3085-4977|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.076,HCV,1b,100.0
OR498006|geneNS3|query3085-4977|h77_aa1-631|extracted_nt1893|aligned_aa631|pident93.027,HCV,1b,100.0
OR498004|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident93.661,HCV,1b,100.0
OR498015|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.235,HCV,1b,100.0
OR498018|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.710,HCV,1b,100.0
OR498017|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.076,HCV,1b,100.0
OR498026|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident93.027,HCV,1b,100.0
OR498028|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident93.185,HCV,1b,100.0
OR498034|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.868,HCV,1b,100.0
OR498036|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident93.502,HCV,1b,100.0
OR498045|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident93.185,HCV,1b,100.0
OR498048|geneNS3|query3082-4974|h77_aa1-631|extracted_nt1893|aligned_aa631|pident93.027,HCV,1b,100.0
OR498051|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.552,HCV,1b,100.0
OR498053|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.552,HCV,1b,100.0
OR498054|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.868,HCV,1b,100.0
OR498064|geneNS3|query3085-4977|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.393,HCV,1b,100.0
OR498067|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.393,HCV,1b,100.0
OR498072|geneNS3|query3091-4983|h77_aa1-631|extracted_nt1893|aligned_aa631|pident82.092,HCV,2i,100.0
Y12083|geneNS3|query3374-5266|h77_aa1-631|extracted_nt1893|aligned_aa631|pident84.628,HCV,6a,100.0
EF407412|geneNS3|query3343-5235|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.623,HCV,1a,100.0
EF407419|geneNS3|query3371-5263|h77_aa1-631|extracted_nt1893|aligned_aa631|pident96.513,HCV,1a,100.0
EF407422|geneNS3|query3326-5218|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.940,HCV,1a,100.0
EF407418|geneNS3|query3364-5256|h77_aa1-631|extracted_nt1893|aligned_aa631|pident96.513,HCV,1a,100.0
EF407411|geneNS3|query3329-5221|h77_aa1-631|extracted_nt1893|aligned_aa631|pident96.672,HCV,1a,100.0
EF407413|geneNS3|query3367-5259|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.623,HCV,1a,100.0
EF407416|geneNS3|query3365-5257|h77_aa1-631|extracted_nt1893|aligned_aa631|pident96.355,HCV,1a,100.0
EF407420|geneNS3|query3338-5230|h77_aa1-631|extracted_nt1893|aligned_aa631|pident98.098,HCV,1a,100.0
EF407417|geneNS3|query3379-5271|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.306,HCV,1a,100.0
EF407415|geneNS3|query3370-5262|h77_aa1-631|extracted_nt1893|aligned_aa631|pident96.989,HCV,1a,100.0
EF407421|geneNS3|query3323-5215|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.147,HCV,1a,100.0
EF407414|geneNS3|query3323-5215|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.147,HCV,1a,100.0
EF407426|geneNS3|query3369-5261|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.464,HCV,1a,100.0
EF407423|geneNS3|query3366-5258|h77_aa1-631|extracted_nt1893|aligned_aa631|pident98.415,HCV,1a,100.0
EF407424|geneNS3|query3356-5248|h77_aa1-631|extracted_nt1893|aligned_aa631|pident98.415,HCV,1a,100.0
EF407427|geneNS3|query3367-5259|h77_aa1-631|extracted_nt1893|aligned_aa631|pident98.098,HCV,1a,100.0
EF407429|geneNS3|query3300-5192|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.623,HCV,1a,100.0
EF407431|geneNS3|query3315-5207|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.464,HCV,1a,100.0
EF407434|geneNS3|query3342-5234|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.464,HCV,1a,100.0
EF407425|geneNS3|query3334-5226|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.781,HCV,1a,100.0
EF407437|geneNS3|query3380-5272|h77_aa1-631|extracted_nt1893|aligned_aa631|pident98.415,HCV,1a,100.0
EF407432|geneNS3|query3381-5273|h77_aa1-631|extracted_nt1893|aligned_aa631|pident98.732,HCV,1a,100.0
EF407428|geneNS3|query3326-5218|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.464,HCV,1a,100.0
EF407439|geneNS3|query3365-5257|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.940,HCV,1a,100.0
EF407435|geneNS3|query3337-5229|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.623,HCV,1a,100.0
EF407436|geneNS3|query3325-5217|h77_aa1-631|extracted_nt1893|aligned_aa631|pident98.257,HCV,1a,100.0
EF407430|geneNS3|query3332-5224|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.940,HCV,1a,100.0
EF407443|geneNS3|query3380-5272|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.623,HCV,1a,100.0
EF407445|geneNS3|query3341-5233|h77_aa1-631|extracted_nt1893|aligned_aa631|pident96.830,HCV,1a,100.0
EF407448|geneNS3|query3380-5272|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.623,HCV,1a,100.0
EF407444|geneNS3|query3341-5233|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.306,HCV,1a,100.0
EF407442|geneNS3|query3334-5226|h77_aa1-631|extracted_nt1893|aligned_aa631|pident98.415,HCV,1a,100.0
EF407446|geneNS3|query3341-5233|h77_aa1-631|extracted_nt1893|aligned_aa631|pident96.513,HCV,1a,100.0
EF407477|geneNS3|query3338-5230|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.076,HCV,1b,100.0
EF407471|geneNS3|query3365-5257|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.393,HCV,1b,100.0
EF407478|geneNS3|query3384-5276|h77_aa1-631|extracted_nt1893|aligned_aa631|pident93.185,HCV,1b,100.0
EF407479|geneNS3|query3371-5263|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.552,HCV,1b,100.0
EF407482|geneNS3|query3305-5197|h77_aa1-631|extracted_nt1893|aligned_aa631|pident93.502,HCV,1b,100.0
EF407487|geneNS3|query3367-5259|h77_aa1-631|extracted_nt1893|aligned_aa631|pident93.027,HCV,1b,100.0
EF407492|geneNS3|query3360-5252|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.552,HCV,1b,100.0
EF407495|geneNS3|query3304-5196|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.710,HCV,1b,100.0
EF407485|geneNS3|query3375-5267|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.868,HCV,1b,100.0
EF407490|geneNS3|query3352-5244|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.710,HCV,1b,100.0
EF407491|geneNS3|query3351-5243|h77_aa1-631|extracted_nt1893|aligned_aa631|pident91.759,HCV,1b,100.0
EF407500|geneNS3|query3385-5277|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.710,HCV,1b,100.0
EF407496|geneNS3|query3365-5257|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.710,HCV,1b,100.0
EF424628|geneNS3|query3423-5315|h77_aa1-631|extracted_nt1893|aligned_aa631|pident84.469,HCV,6l,100.0
EF424626|geneNS3|query3421-5313|h77_aa1-631|extracted_nt1893|aligned_aa631|pident85.261,HCV,6p,100.0
EF424627|geneNS3|query3420-5312|h77_aa1-631|extracted_nt1893|aligned_aa631|pident86.688,HCV,6o,100.0
EF589160|geneNS3|query3360-5252|h77_aa1-631|extracted_nt1893|aligned_aa631|pident87.956,HCV,4f,100.0
EF589161|geneNS3|query3359-5251|h77_aa1-631|extracted_nt1893|aligned_aa631|pident87.163,HCV,4f,100.0
EF632071|geneNS3|query3406-5298|h77_aa1-631|extracted_nt1893|aligned_aa631|pident86.212,HCV,6t,100.0
OR497854|geneNS3|query3076-4968|h77_aa1-631|extracted_nt1893|aligned_aa631|pident86.529,HCV,4d,100.0
OR497856|geneNS3|query3076-4968|h77_aa1-631|extracted_nt1893|aligned_aa631|pident86.371,HCV,4d,100.0
OR497880|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.623,HCV,1a,100.0
OR497873|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident87.163,HCV,4v,100.0
OR497890|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.464,HCV,1a,100.0
OR497899|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident98.098,HCV,1a,100.0
OR497872|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident91.442,HCV,1c,100.0
OR497906|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.781,HCV,1a,100.0
OR497894|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.940,HCV,1a,100.0
OR497913|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.781,HCV,1a,100.0
OR497915|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.306,HCV,1a,100.0
OR497897|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.306,HCV,1a,100.0
OR497963|geneNS3|query3097-4989|h77_aa1-631|extracted_nt1893|aligned_aa631|pident81.458,HCV,3a,100.0
OR497956|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident87.797,HCV,4c,100.0
OR498012|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.076,HCV,1b,100.0
OR498016|geneNS3|query3085-4977|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.710,HCV,1b,100.0
OR498068|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident93.185,HCV,1b,100.0
EF407433|geneNS3|query3371-5263|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.623,HCV,1a,100.0
EF407438|geneNS3|query3367-5259|h77_aa1-631|extracted_nt1893|aligned_aa631|pident98.257,HCV,1a,100.0
EF407440|geneNS3|query3368-5260|h77_aa1-631|extracted_nt1893|aligned_aa631|pident98.574,HCV,1a,100.0
EF407441|geneNS3|query3379-5271|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.940,HCV,1a,100.0
EF407452|geneNS3|query3351-5243|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.781,HCV,1a,100.0
EF407449|geneNS3|query3380-5272|h77_aa1-631|extracted_nt1893|aligned_aa631|pident98.257,HCV,1a,100.0
EF407451|geneNS3|query3343-5235|h77_aa1-631|extracted_nt1893|aligned_aa631|pident96.989,HCV,1a,100.0
EF407447|geneNS3|query3380-5272|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.940,HCV,1a,100.0
EF407450|geneNS3|query3338-5230|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.623,HCV,1a,100.0
EF407455|geneNS3|query3380-5272|h77_aa1-631|extracted_nt1893|aligned_aa631|pident96.989,HCV,1a,100.0
EF407456|geneNS3|query3379-5271|h77_aa1-631|extracted_nt1893|aligned_aa631|pident96.830,HCV,1a,100.0
EF407457|geneNS3|query3224-5116|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.940,HCV,1a,100.0
EF407453|geneNS3|query3367-5259|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.147,HCV,1a,100.0
EF407467|geneNS3|query3376-5268|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.235,HCV,1b,100.0
EF407459|geneNS3|query3366-5258|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.868,HCV,1b,100.0
EF407463|geneNS3|query3362-5254|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.076,HCV,1b,100.0
EF407458|geneNS3|query3372-5264|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.076,HCV,1b,100.0
EF407454|geneNS3|query3332-5224|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.940,HCV,1a,100.0
EF407469|geneNS3|query3364-5256|h77_aa1-631|extracted_nt1893|aligned_aa631|pident93.027,HCV,1b,100.0
EF407460|geneNS3|query3370-5262|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.393,HCV,1b,100.0
EF407468|geneNS3|query3352-5244|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.710,HCV,1b,100.0
EF407466|geneNS3|query3365-5257|h77_aa1-631|extracted_nt1893|aligned_aa631|pident93.661,HCV,1b,100.0
EF407461|geneNS3|query3400-5292|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.235,HCV,1b,100.0
EF407462|geneNS3|query3366-5258|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.710,HCV,1b,100.0
EF407464|geneNS3|query3296-5188|h77_aa1-631|extracted_nt1893|aligned_aa631|pident93.344,HCV,1b,100.0
EF407470|geneNS3|query3372-5264|h77_aa1-631|extracted_nt1893|aligned_aa631|pident91.442,HCV,1b,100.0
EF407473|geneNS3|query3367-5259|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.710,HCV,1b,100.0
EF407474|geneNS3|query3369-5261|h77_aa1-631|extracted_nt1893|aligned_aa631|pident93.344,HCV,1b,100.0
EF407475|geneNS3|query3352-5244|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.393,HCV,1b,100.0
EF407465|geneNS3|query3365-5257|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.868,HCV,1b,100.0
EF407476|geneNS3|query3355-5247|h77_aa1-631|extracted_nt1893|aligned_aa631|pident93.027,HCV,1b,100.0
EF407484|geneNS3|query3221-5113|h77_aa1-631|extracted_nt1893|aligned_aa631|pident93.185,HCV,1b,100.0
EF407472|geneNS3|query3366-5258|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.552,HCV,1b,100.0
EF407486|geneNS3|query3361-5253|h77_aa1-631|extracted_nt1893|aligned_aa631|pident93.185,HCV,1b,100.0
EF407483|geneNS3|query3395-5287|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.552,HCV,1b,100.0
EF407480|geneNS3|query3367-5259|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.710,HCV,1b,100.0
EF407481|geneNS3|query3363-5255|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.393,HCV,1b,100.0
EF407488|geneNS3|query3364-5256|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.868,HCV,1b,100.0
EF407489|geneNS3|query3365-5257|h77_aa1-631|extracted_nt1893|aligned_aa631|pident93.185,HCV,1b,100.0
EF407493|geneNS3|query3375-5267|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.710,HCV,1b,100.0
EF407502|geneNS3|query3449-5341|h77_aa1-631|extracted_nt1893|aligned_aa631|pident93.185,HCV,1b,100.0
EF407499|geneNS3|query3311-5203|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.710,HCV,1b,100.0
EF407497|geneNS3|query3364-5256|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.710,HCV,1b,100.0
EF407501|geneNS3|query3393-5285|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.552,HCV,1b,100.0
EF407494|geneNS3|query3364-5256|h77_aa1-631|extracted_nt1893|aligned_aa631|pident93.344,HCV,1b,100.0
EF407504|geneNS3|query3374-5266|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.710,HCV,1b,100.0
EF407503|geneNS3|query3367-5259|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.868,HCV,1b,100.0
EF407498|geneNS3|query3366-5258|h77_aa1-631|extracted_nt1893|aligned_aa631|pident92.710,HCV,1b,100.0
EF632069|geneNS3|query3420-5312|h77_aa1-631|extracted_nt1893|aligned_aa631|pident85.737,HCV,6t,100.0
EF632070|geneNS3|query3420-5312|h77_aa1-631|extracted_nt1893|aligned_aa631|pident85.578,HCV,6t,100.0
OR497853|geneNS3|query3076-4968|h77_aa1-631|extracted_nt1893|aligned_aa631|pident86.371,HCV,4d,100.0
OR497857|geneNS3|query3076-4968|h77_aa1-631|extracted_nt1893|aligned_aa631|pident86.688,HCV,4d,100.0
OR497868|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident86.529,HCV,4d,100.0
OR497869|geneNS3|query3076-4968|h77_aa1-631|extracted_nt1893|aligned_aa631|pident86.529,HCV,4d,100.0
OR497861|geneNS3|query3076-4968|h77_aa1-631|extracted_nt1893|aligned_aa631|pident86.688,HCV,4d,100.0
OR497863|geneNS3|query3076-4968|h77_aa1-631|extracted_nt1893|aligned_aa631|pident86.529,HCV,4d,100.0
OR497875|geneNS3|query3082-4974|h77_aa1-631|extracted_nt1893|aligned_aa631|pident87.322,HCV,4a,100.0
OR497871|geneNS3|query3082-4974|h77_aa1-631|extracted_nt1893|aligned_aa631|pident88.273,HCV,4r,100.0
OR497878|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.940,HCV,1a,100.0
OR497881|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.940,HCV,1a,100.0
OR497882|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.781,HCV,1a,100.0
OR497867|geneNS3|query3076-4968|h77_aa1-631|extracted_nt1893|aligned_aa631|pident86.688,HCV,4d,100.0
OR497884|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.781,HCV,1a,100.0
OR497889|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident97.623,HCV,1a,100.0
OR497887|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident98.098,HCV,1a,100.0
OR497893|geneNS3|query3079-4971|h77_aa1-631|extracted_nt1893|aligned_aa631|pident98.098,HCV,1a,100.0
